name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P229A1	A1	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	C3H m3	Mouse	Foci_processed_03-Nov-2016_73663702678_foci_analysis_03-Nov-2016	641	 1.03	 2.64	538	 0.86	 1.84	1111.87	621.08	 5.27	3036.21	 1.21	4656.68
P229A10	A10	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	893CC	Mouse	Foci_processed_04-Nov-2016_73663800082_foci_analysis_04-Nov-2016	533	 0.88	 2.78	439	 0.68	 1.82	871.32	459.82	 4.95	2451.58	 1.37	2682.75
P229A2	A2	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	257CC	Mouse	Foci_processed_03-Nov-2016_73663706468_foci_analysis_03-Nov-2016	437	 0.80	 1.71	370	 0.82	 1.79	850.63	432.15	 5.55	2244.76	 1.34	3130.94
P229A3	A3	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	CBA f3	Mouse	Foci_processed_03-Nov-2016_73663710560_foci_analysis_03-Nov-2016	626	 0.83	 1.57	553	 0.78	 1.56	1090.82	575.36	 5.09	2801.83	 1.53	3569.38
P229A4	A4	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	235CC	Mouse	Foci_processed_03-Nov-2016_73663714977_foci_analysis_03-Nov-2016	381	 0.97	 2.39	313	 0.91	 2.06	933.42	419.86	 4.17	2396.45	 1.42	3063.13
P229A5	A5	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	233CC	Mouse	Foci_processed_03-Nov-2016_73663718527_foci_analysis_03-Nov-2016	641	 1.11	 2.14	524	 1.11	 2.21	1199.37	667.80	 5.75	2169.79	 1.30	6101.78
P229A6	A6	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	C57BL f1	Mouse	Foci_processed_03-Nov-2016_73663737810_foci_analysis_03-Nov-2016	721	 1.15	 7.62	621	 0.79	 2.16	1048.83	509.15	 4.64	2532.81	 1.25	3159.13
P229A7	A7	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	254CC	Mouse	Foci_processed_03-Nov-2016_73663792133_foci_analysis_03-Nov-2016	391	 0.77	 2.32	321	 0.78	 2.43	1187.79	512.57	 4.54	2010.57	 1.49	2880.49
P229A8	A8	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	907CC	Mouse	Foci_processed_03-Nov-2016_73663795791_foci_analysis_03-Nov-2016	488	 0.84	 2.15	408	 0.74	 1.25	1131.60	584.57	 5.49	2282.90	 1.27	3496.13
P229A9	A9	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	946CC	Mouse	Foci_processed_03-Nov-2016_73663797762_foci_analysis_03-Nov-2016	444	 1.36	 3.71	372	 1.16	 2.35	775.28	390.00	 5.03	2408.71	 1.34	3261.40
P229B1	B1	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	253CC	Mouse	Foci_processed_03-Nov-2016_73663702056_foci_analysis_03-Nov-2016	632	 0.71	 1.86	522	 0.66	 1.32	886.90	426.14	 3.98	2050.96	 1.34	3020.61
P229B10	B10	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	882CC	Mouse	Foci_processed_03-Nov-2016_73663799436_foci_analysis_03-Nov-2016	671	 0.91	 1.90	584	 0.89	 1.79	652.82	331.87	 5.16	2727.57	 1.20	2502.90
P229B2	B2	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	220CC	Mouse	Foci_processed_03-Nov-2016_73663706072_foci_analysis_03-Nov-2016	423	 0.77	 2.26	339	 0.61	 1.14	869.39	429.00	 5.41	2205.45	 1.52	2440.39
P229B3	B3	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	247CC	Mouse	Foci_processed_03-Nov-2016_73663710161_foci_analysis_03-Nov-2016	441	 0.73	 1.60	366	 0.76	 1.67	962.56	437.92	 5.09	2213.26	 1.38	3082.71
P229B4	B4	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	226CC	Mouse	Foci_processed_03-Nov-2016_73663714531_foci_analysis_03-Nov-2016	531	 0.71	 2.00	451	 0.68	 1.77	963.34	431.91	 4.34	2134.24	 1.32	2785.10
P229B5	B5	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	236CC	Mouse	Foci_processed_03-Nov-2016_73663718130_foci_analysis_03-Nov-2016	468	 0.87	 2.64	390	 0.69	 1.39	1033.93	465.92	 4.03	2381.92	 1.31	2892.42
P229B6	B6	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	915CC	Mouse	Foci_processed_03-Nov-2016_73663736538_foci_analysis_03-Nov-2016	672	 0.74	 1.64	580	 0.73	 1.63	992.52	474.23	 4.67	2615.95	 1.17	3230.45
P229B7	B7	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	251CC	Mouse	Foci_processed_03-Nov-2016_73663791656_foci_analysis_03-Nov-2016	530	 0.94	 2.18	432	 0.91	 2.08	981.69	455.74	 5.16	2452.21	 1.31	3853.44
P229B8	B8	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	258CC	Mouse	Foci_processed_03-Nov-2016_73663795110_foci_analysis_03-Nov-2016	765	 0.77	 2.86	632	 0.61	 1.48	846.00	381.04	 4.92	2252.55	 1.33	1935.67
P229B9	B9	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	934CC	Mouse	Foci_processed_03-Nov-2016_73663797252_foci_analysis_03-Nov-2016	561	 1.52	 2.73	477	 1.45	 2.46	819.42	369.63	 4.51	2674.40	 1.25	4660.34
P229C1	C1	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	CBA f1	Mouse	Foci_processed_03-Nov-2016_73663701301_foci_analysis_03-Nov-2016	639	 0.84	 1.79	518	 0.81	 1.51	1102.73	530.04	 4.91	3275.07	 1.56	3190.73
P229C10	C10	P229	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	922CC	Mouse	Foci_processed_03-Nov-2016_73663798773_foci_analysis_03-Nov-2016	751	 0.81	 1.88	652	 0.86	 1.98	773.75	349.91	 4.35	2844.59	 1.14	2806.59
