name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P261A1	A1	P261	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	247CC	Mouse	Foci_processed_04-Dec-2016_73666803425_foci_analysis_04-Dec-2016	538	 4.67	 5.24	444	 4.50	 4.30	653.76	317.54	 5.36	2329.72	 1.34	12785.84
P261A10	A10	P261	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	934CC	Mouse	Foci_processed_04-Dec-2016_73666835211_foci_analysis_04-Dec-2016	525	 4.35	 5.66	443	 3.95	 4.91	641.70	346.61	 4.84	3073.68	 1.24	11483.35
P261A2	A2	P261	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	253CC	Mouse	Foci_processed_04-Dec-2016_73666807635_foci_analysis_04-Dec-2016	565	 2.88	 3.36	471	 2.80	 3.18	666.79	324.84	 4.69	2730.03	 1.21	9916.61
P261A3	A3	P261	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	235CC	Mouse	Foci_processed_04-Dec-2016_73666811270_foci_analysis_04-Dec-2016	551	 2.66	 3.08	431	 2.66	 2.81	660.10	336.52	 4.35	2942.77	 1.21	8477.97
P261A4	A4	P261	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	C3H f2	Mouse	Foci_processed_04-Dec-2016_73666815760_foci_analysis_04-Dec-2016	550	 2.96	 3.20	448	 2.94	 2.96	694.66	423.43	 4.51	3804.82	 1.21	9168.18
P261A5	A5	P261	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	915CC	Mouse	Foci_processed_04-Dec-2016_73666819792_foci_analysis_04-Dec-2016	571	 3.41	 3.59	470	 3.47	 3.54	607.10	328.81	 4.48	3777.55	 1.17	9858.16
P261A6	A6	P261	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	C57BL f1	Mouse	Foci_processed_04-Dec-2016_73666823980_foci_analysis_04-Dec-2016	650	 4.21	 4.97	549	 4.06	 4.04	631.81	320.73	 4.95	3205.37	 1.19	12027.07
P261A7	A7	P261	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	254CC	Mouse	Foci_processed_04-Dec-2016_73666827703_foci_analysis_04-Dec-2016	486	 3.18	 3.97	390	 3.15	 3.64	650.00	310.17	 5.43	2357.77	 1.26	10340.75
P261A8	A8	P261	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	BALBC f1	Mouse	Foci_processed_04-Dec-2016_73666831370_foci_analysis_04-Dec-2016	315	 3.35	 3.57	269	 3.24	 3.06	672.31	322.35	 4.84	2787.79	 1.22	10495.16
P261A9	A9	P261	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	921CC	Mouse	Foci_processed_04-Dec-2016_73666833247_foci_analysis_04-Dec-2016	552	 3.29	 3.74	467	 3.06	 3.19	651.51	343.10	 4.02	3400.19	 1.19	8929.18
