name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P298A1	A1	P298	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_03-Jan-2017_73669879925_foci_analysis_03-Jan-2017	805	 2.95	 2.45	676	 2.75	 2.11	315.84	232.50	 4.66	1733.88	 1.18	3474.87
P298A10	A10	P298	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_04-Jan-2017_73669929628_foci_analysis_04-Jan-2017	733	 2.58	 2.42	623	 2.50	 2.30	310.23	233.33	 5.77	1971.90	 1.29	3097.65
P298A2	A2	P298	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_03-Jan-2017_73669885360_foci_analysis_03-Jan-2017	738	 1.16	 1.72	630	 1.07	 1.42	285.55	214.07	 5.89	1205.15	 1.26	1250.96
P298A3	A3	P298	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_03-Jan-2017_73669890900_foci_analysis_03-Jan-2017	756	 1.69	 2.19	645	 1.62	 1.95	296.14	215.45	 5.83	1311.25	 1.27	1930.92
P298A4	A4	P298	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_04-Jan-2017_73669900674_foci_analysis_04-Jan-2017	770	 1.42	 1.77	658	 1.31	 1.55	289.63	211.74	 5.56	1344.43	 1.24	1564.30
P298A5	A5	P298	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_04-Jan-2017_73669908500_foci_analysis_04-Jan-2017	799	 2.43	 2.43	695	 2.34	 2.14	317.09	230.46	 4.81	1850.68	 1.20	2864.55
P298A6	A6	P298	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_04-Jan-2017_73669914749_foci_analysis_04-Jan-2017	781	 2.06	 2.10	670	 2.00	 1.92	306.76	222.54	 4.92	1573.54	 1.20	2433.75
P298A7	A7	P298	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	BALBC f2	Mouse	Foci_processed_04-Jan-2017_73669920071_foci_analysis_04-Jan-2017	479	 2.94	 2.86	379	 3.00	 2.66	296.22	221.63	 5.00	1423.27	 1.32	3865.37
P298A8	A8	P298	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_04-Jan-2017_73669925147_foci_analysis_04-Jan-2017	140	 1.66	 2.29	111	 1.62	 2.12	301.91	237.62	 4.25	2480.60	 1.44	1945.06
P298A9	A9	P298	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_04-Jan-2017_73669927453_foci_analysis_04-Jan-2017	774	 2.66	 2.95	638	 2.68	 2.43	428.59	344.49	 5.36	1743.28	 1.37	3441.17
