name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P296A1	A1	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_02-Jan-2017_73669701034_foci_analysis_02-Jan-2017	39	0.41	0.59	34	0.41	0.61	314.92	240.45	5.12	1394.45	1.98	778.38
P296A2	A2	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_02-Jan-2017_73669704179_foci_analysis_02-Jan-2017	105	0.25	0.58	88	0.24	0.57	278.97	221.93	5.44	1022.61	1.76	311.6
P296A3	A3	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_02-Jan-2017_73669742521_foci_analysis_02-Jan-2017	326	0.42	0.78	286	0.4	0.74	266.02	204.88	6.03	998.47	1.83	559.28
P296A5	A5	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_02-Jan-2017_73669747439_foci_analysis_02-Jan-2017	166	0.34	0.65	144	0.35	0.66	279.25	219.35	5.17	1279.97	1.89	527.21
P296A9	A9	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_02-Jan-2017_73669750914_foci_analysis_02-Jan-2017	153	0.48	0.92	133	0.41	0.76	297.75	232.92	4.69	1728.68	1.95	674.54
P296B1	B1	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	946CC	Mouse	Foci_processed_02-Jan-2017_73669700958_foci_analysis_02-Jan-2017	88	0.58	0.92	77	0.6	0.94	310.9	238.07	5.24	1685.24	1.82	1043.75
P296B10	B10	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	919CC	Mouse	Foci_processed_02-Jan-2017_73669751698_foci_analysis_02-Jan-2017	544	0.16	0.5	471	0.15	0.47	272.19	224.81	5.29	1261.43	1.63	212.37
P296B2	B2	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	921CC	Mouse	Foci_processed_02-Jan-2017_73669703590_foci_analysis_02-Jan-2017	724	0.36	2.48	631	0.26	0.6	276.06	220.27	4.57	1164.44	1.51	374
P296B3	B3	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	253CC	Mouse	Foci_processed_02-Jan-2017_73669741934_foci_analysis_02-Jan-2017	650	0.26	0.57	547	0.23	0.54	276.16	212.47	5.24	1062.69	1.75	335.34
P296B4	B4	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	257CC	Mouse	Foci_processed_02-Jan-2017_73669745218_foci_analysis_02-Jan-2017	577	0.37	0.67	513	0.35	0.66	278.8	212.58	5.75	1536.9	1.68	551.21
P296B5	B5	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 m1	Mouse	Foci_processed_02-Jan-2017_73669747155_foci_analysis_02-Jan-2017	305	0.34	0.66	264	0.34	0.64	368.11	301.58	5.12	1354.33	1.82	534.86
P296B8	B8	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	938CC	Mouse	Foci_processed_02-Jan-2017_73669750420_foci_analysis_02-Jan-2017	101	0.33	0.71	88	0.31	0.7	270.9	216.64	4.28	1545.39	1.98	456.57
P296B9	B9	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	925CC	Mouse	Foci_processed_02-Jan-2017_73669750728_foci_analysis_02-Jan-2017	191	1.09	9.02	172	0.19	0.5	305.19	251.1	5.39	1455.42	1.85	318.98
P296C1	C1	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	907CC	Mouse	Foci_processed_02-Jan-2017_73669700738_foci_analysis_02-Jan-2017	251	0.44	0.78	217	0.44	0.7	258.09	210.05	5.77	1322.73	1.82	629.31
P296C10	C10	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	923CC	Mouse	Foci_processed_02-Jan-2017_73669751058_foci_analysis_02-Jan-2017	682	0.54	6.12	596	0.27	0.63	309.92	255.91	4.32	1423.14	1.69	414.05
P296C2	C2	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	280CC	Mouse	Foci_processed_02-Jan-2017_73669703084_foci_analysis_02-Jan-2017	567	0.34	0.7	484	0.35	0.7	312.42	230.39	4.76	1326.94	1.65	519.35
P296C3	C3	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	CBA m3	Mouse	Foci_processed_02-Jan-2017_73669706495_foci_analysis_02-Jan-2017	465	0.67	1.02	395	0.56	0.81	326.35	229.05	6.89	1443.86	1.6	986.67
P296C4	C4	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	263CC	Mouse	Foci_processed_02-Jan-2017_73669745044_foci_analysis_02-Jan-2017	178	0.42	0.73	147	0.44	0.7	319.27	245.8	6.36	1410.51	1.84	698.16
P296C5	C5	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 f1	Mouse	Foci_processed_02-Jan-2017_73669746458_foci_analysis_02-Jan-2017	730	0.32	0.63	605	0.32	0.64	277.12	215.61	4.91	1453.67	1.54	469.5
P296C6	C6	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	C57BL m2	Mouse	Foci_processed_02-Jan-2017_73669749166_foci_analysis_02-Jan-2017	98	0.14	0.43	78	0.13	0.44	264.07	211.06	4.89	1356.51	1.94	233.95
P296C7	C7	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	BALBC f1	Mouse	Foci_processed_02-Jan-2017_73669750023_foci_analysis_02-Jan-2017	64	0.25	0.59	53	0.21	0.49	334.17	253.65	4.53	1264.25	1.82	325.72
P296C8	C8	P296	1	X-ray	24 hr	Fibro	53BP1	12/12/2016	927CC	Mouse	Foci_processed_02-Jan-2017_73669750318_foci_analysis_02-Jan-2017	118	0.13	0.36	101	0.13	0.37	273.36	217.9	4.43	1368.48	1.91	163.03
