name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P269A1	A1	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	247CC	Mouse	Foci_processed_10-Dec-2016_73667408979_foci_analysis_10-Dec-2016	621	 1.66	 2.18	520	 1.48	 1.95	519.75	270.26	 5.46	1393.38	 1.22	4454.04
P269A10	A10	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	934CC	Mouse	Foci_processed_10-Dec-2016_73667477096_foci_analysis_10-Dec-2016	697	 1.16	 1.82	557	 1.15	 1.73	457.99	264.17	 5.58	1934.48	 1.21	3387.83
P269A2	A2	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	253CC	Mouse	Foci_processed_10-Dec-2016_73667414123_foci_analysis_10-Dec-2016	689	 1.35	 4.66	565	 1.01	 1.53	593.93	303.62	 4.88	1635.54	 1.18	3273.12
P269A3	A3	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	235CC	Mouse	Foci_processed_10-Dec-2016_73667419218_foci_analysis_10-Dec-2016	757	 1.04	 1.59	642	 0.93	 1.46	540.90	277.73	 4.85	1764.91	 1.11	2683.82
P269A4	A4	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	C3H f2	Mouse	Foci_processed_10-Dec-2016_73667452318_foci_analysis_10-Dec-2016	715	 1.62	 4.83	622	 1.26	 1.70	509.88	287.28	 5.50	2172.94	 1.10	3112.10
P269A5	A5	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	915CC	Mouse	Foci_processed_10-Dec-2016_73667457378_foci_analysis_10-Dec-2016	773	 1.67	 4.71	678	 1.35	 1.86	480.92	268.99	 5.18	2028.82	 1.11	3433.03
P269A6	A6	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	C57BL f1	Mouse	Foci_processed_10-Dec-2016_73667462036_foci_analysis_10-Dec-2016	738	 1.98	 8.41	636	 1.30	 3.43	567.71	344.52	 4.57	2025.95	 1.18	6257.59
P269A7	A7	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	254CC	Mouse	Foci_processed_10-Dec-2016_73667466928_foci_analysis_10-Dec-2016	583	 1.58	 3.20	481	 1.25	 1.76	551.88	278.60	 5.42	1591.98	 1.18	3400.91
P269A8	A8	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	BALBC f1	Mouse	Foci_processed_10-Dec-2016_73667471830_foci_analysis_10-Dec-2016	495	 1.35	 1.69	414	 1.23	 1.55	620.06	294.04	 5.09	1731.93	 1.19	3722.90
P269A9	A9	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	921CC	Mouse	Foci_processed_10-Dec-2016_73667474350_foci_analysis_10-Dec-2016	771	 1.01	 1.81	649	 0.89	 1.32	507.92	283.62	 4.48	2034.31	 1.11	2385.39
P269B1	B1	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	256CC	Mouse	Foci_processed_10-Dec-2016_73667408549_foci_analysis_10-Dec-2016	470	 1.36	 1.77	392	 1.22	 1.49	783.60	489.72	 5.35	1984.51	 1.24	3822.76
P269B10	B10	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	923CC	Mouse	Foci_processed_10-Dec-2016_73667476411_foci_analysis_10-Dec-2016	794	 0.95	 1.46	683	 0.86	 1.29	417.15	247.30	 4.39	1980.00	 1.11	1988.88
P269B2	B2	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	257CC	Mouse	Foci_processed_10-Dec-2016_73667413332_foci_analysis_10-Dec-2016	702	 1.47	 4.38	614	 1.17	 1.66	465.41	260.42	 5.46	2231.19	 1.17	2879.79
P269B3	B3	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	239CC	Mouse	Foci_processed_10-Dec-2016_73667418619_foci_analysis_10-Dec-2016	607	 1.71	 5.17	508	 1.36	 1.77	566.18	307.29	 5.52	2077.72	 1.16	3968.71
P269B4	B4	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	C3H f1	Mouse	Foci_processed_10-Dec-2016_73667449675_foci_analysis_10-Dec-2016	62	 1.87	 2.12	53	 1.68	 1.68	479.05	278.15	 5.40	2092.40	 1.13	4121.89
P269B5	B5	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	233CC	Mouse	Foci_processed_10-Dec-2016_73667456709_foci_analysis_10-Dec-2016	719	 1.45	 4.56	608	 1.23	 1.78	448.40	272.23	 5.34	1934.07	 1.23	3346.93
P269B6	B6	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	236CC	Mouse	Foci_processed_10-Dec-2016_73667461446_foci_analysis_10-Dec-2016	672	 1.09	 2.27	550	 0.91	 1.42	521.22	274.62	 4.77	1720.66	 1.16	2499.82
P269B7	B7	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	251CC	Mouse	Foci_processed_10-Dec-2016_73667466255_foci_analysis_10-Dec-2016	756	 1.40	 2.46	645	 1.25	 1.84	463.98	266.42	 5.22	1945.44	 1.13	3584.88
P269B8	B8	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	907CC	Mouse	Foci_processed_10-Dec-2016_73667471233_foci_analysis_10-Dec-2016	675	 2.52	13.02	583	 1.39	 2.68	510.00	314.51	 4.78	2426.29	 1.11	5457.94
P269B9	B9	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	922CC	Mouse	Foci_processed_10-Dec-2016_73667473712_foci_analysis_10-Dec-2016	721	 1.08	 1.74	612	 0.92	 1.44	497.65	300.51	 4.48	2133.12	 1.10	2242.31
P269C1	C1	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	CBA m2	Mouse	Foci_processed_10-Dec-2016_73667407992_foci_analysis_10-Dec-2016	546	 1.77	 2.48	451	 1.64	 2.24	588.40	307.52	 6.83	2425.13	 1.27	4607.83
P269C10	C10	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	894CC	Mouse	Foci_processed_10-Dec-2016_73667475719_foci_analysis_10-Dec-2016	749	 1.36	 4.53	653	 1.04	 1.83	450.94	260.13	 5.10	1938.89	 1.13	2679.83
P269C2	C2	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	220CC	Mouse	Foci_processed_10-Dec-2016_73667412633_foci_analysis_10-Dec-2016	589	 2.08	 2.92	489	 1.79	 2.71	631.70	326.51	 5.94	2219.44	 1.17	5791.97
P269C3	C3	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	B6C3 m1	Mouse	Foci_processed_10-Dec-2016_73667417898_foci_analysis_10-Dec-2016	730	 1.55	 2.46	596	 1.21	 1.67	466.63	278.92	 5.69	2196.93	 1.21	2618.01
P269C4	C4	P269	0.82	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	226CC	Mouse	Foci_processed_10-Dec-2016_73667449073_foci_analysis_10-Dec-2016	682	 1.40	 4.66	581	 0.98	 1.62	515.74	281.95	 4.85	1820.09	 1.15	2502.45
