name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P214A1	A1	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	C3H m3	Mouse	Foci_processed_18-Oct-2016_73662102447_foci_analysis_18-Oct-2016	735	 0.51	 1.75	625	 0.43	 1.31	823.17	415.34	 4.59	2403.91	 1.15	1401.01
P214A10	A10	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	893CC	Mouse	Foci_processed_19-Oct-2016_73662214764_foci_analysis_19-Oct-2016	548	 1.27	 4.51	476	 0.95	 2.13	844.44	437.36	 4.50	2650.81	 1.19	2877.55
P214A2	A2	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	257CC	Mouse	Foci_processed_18-Oct-2016_73662106719_foci_analysis_18-Oct-2016	384	 0.82	 1.67	321	 0.77	 1.53	713.88	393.38	 4.76	2462.87	 1.40	2118.08
P214A3	A3	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	CBA f3	Mouse	Foci_processed_18-Oct-2016_73662110023_foci_analysis_18-Oct-2016	592	 0.47	 1.16	497	 0.41	 0.88	978.68	494.70	 5.14	2394.96	 1.28	1526.69
P214A4	A4	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	235CC	Mouse	Foci_processed_18-Oct-2016_73662112909_foci_analysis_18-Oct-2016	599	 0.81	 3.32	510	 0.59	 1.92	1005.00	537.74	 3.98	2582.46	 1.31	2080.73
P214A5	A5	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	233CC	Mouse	Foci_processed_19-Oct-2016_73662200514_foci_analysis_19-Oct-2016	553	 1.38	 3.42	463	 1.28	 3.21	773.51	382.54	 5.06	2902.48	 1.30	4354.32
P214A6	A6	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	C57BL f1	Mouse	Foci_processed_19-Oct-2016_73662204583_foci_analysis_19-Oct-2016	542	 1.68	 3.32	463	 1.64	 3.22	885.49	403.16	 4.42	3835.98	 1.18	4774.79
P214A7	A7	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	254CC	Mouse	Foci_processed_19-Oct-2016_73662207038_foci_analysis_19-Oct-2016	228	 1.08	 3.03	200	 1.16	 3.20	1066.97	460.24	 5.33	1702.50	 1.42	4534.45
P214A8	A8	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	907CC	Mouse	Foci_processed_19-Oct-2016_73662210612_foci_analysis_19-Oct-2016	517	 1.29	 2.56	435	 1.22	 2.08	1087.60	502.57	 5.00	3528.35	 1.16	4906.80
P214A9	A9	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	946CC	Mouse	Foci_processed_19-Oct-2016_73662212128_foci_analysis_19-Oct-2016	239	 1.90	 3.11	197	 2.05	 3.21	915.90	447.78	 5.09	3580.69	 1.27	5983.64
P214B1	B1	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	253CC	Mouse	Foci_processed_18-Oct-2016_73662101957_foci_analysis_18-Oct-2016	618	 0.48	 1.33	523	 0.44	 1.15	908.82	449.57	 3.83	2001.75	 1.24	1508.36
P214B10	B10	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	882CC	Mouse	Foci_processed_19-Oct-2016_73662213186_foci_analysis_19-Oct-2016	503	 1.48	 2.82	434	 1.43	 2.49	777.39	414.41	 4.70	2884.13	 1.20	3827.10
P214B2	B2	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	220CC	Mouse	Foci_processed_18-Oct-2016_73662106309_foci_analysis_18-Oct-2016	444	 0.72	 1.91	371	 0.71	 1.81	872.81	460.13	 5.69	2058.74	 1.38	1914.82
P214B3	B3	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	247CC	Mouse	Foci_processed_18-Oct-2016_73662109743_foci_analysis_18-Oct-2016	321	 1.73	 4.00	269	 1.80	 4.07	977.25	470.36	 4.69	2208.66	 1.33	6151.78
P214B4	B4	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	226CC	Mouse	Foci_processed_18-Oct-2016_73662112676_foci_analysis_18-Oct-2016	273	 1.56	 3.15	231	 1.54	 2.92	1075.23	530.06	 4.08	2614.51	 1.34	5442.69
P214B5	B5	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	236CC	Mouse	Foci_processed_19-Oct-2016_73662200220_foci_analysis_19-Oct-2016	307	 1.19	 2.97	256	 1.00	 2.21	1073.64	451.04	 3.64	2815.69	 1.30	3367.96
P214B6	B6	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	915CC	Mouse	Foci_processed_19-Oct-2016_73662204191_foci_analysis_19-Oct-2016	381	 1.64	 3.38	334	 1.63	 3.43	1058.78	448.14	 4.02	3221.31	 1.20	5175.67
P214B7	B7	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	251CC	Mouse	Foci_processed_19-Oct-2016_73662206705_foci_analysis_19-Oct-2016	308	 1.69	 3.51	254	 1.70	 3.15	982.83	438.01	 4.88	2963.41	 1.23	5585.71
P214B8	B8	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	258CC	Mouse	Foci_processed_19-Oct-2016_73662209866_foci_analysis_19-Oct-2016	651	 1.16	 2.48	539	 1.10	 2.31	1055.86	467.21	 5.20	2451.93	 1.27	3808.55
P214B9	B9	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	934CC	Mouse	Foci_processed_19-Oct-2016_73662211867_foci_analysis_19-Oct-2016	247	 2.69	 4.67	211	 2.83	 4.79	943.41	448.37	 4.46	3447.63	 1.31	9867.32
P214C1	C1	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	CBA f1	Mouse	Foci_processed_18-Oct-2016_73662101348_foci_analysis_18-Oct-2016	663	 0.60	 1.63	574	 0.56	 1.58	955.18	476.38	 5.62	2122.34	 1.23	2009.19
P214C10	C10	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	922CC	Mouse	Foci_processed_19-Oct-2016_73662212757_foci_analysis_19-Oct-2016	271	 1.32	 2.58	227	 1.24	 2.31	994.69	423.52	 3.65	3150.16	 1.16	4247.08
P214C2	C2	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	263CC	Mouse	Foci_processed_18-Oct-2016_73662105823_foci_analysis_18-Oct-2016	573	 1.20	 2.67	481	 1.19	 2.58	715.06	399.30	 4.54	2404.42	 1.31	2975.62
P214C3	C3	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	B6C3 m1	Mouse	Foci_processed_18-Oct-2016_73662109068_foci_analysis_18-Oct-2016	764	 0.70	 2.03	646	 0.65	 1.72	755.14	364.16	 4.87	2188.27	 1.23	1665.76
P214C4	C4	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	B6C3 m3	Mouse	Foci_processed_18-Oct-2016_73662112318_foci_analysis_18-Oct-2016	409	 1.40	 2.68	358	 1.32	 2.42	1138.49	552.82	 4.13	3137.33	 1.25	4468.59
P214C5	C5	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	208CC	Mouse	Foci_processed_18-Oct-2016_73662199956_foci_analysis_18-Oct-2016	242	 1.60	 3.58	207	 1.48	 2.82	1019.90	521.20	 4.98	2747.20	 1.41	4745.20
P214C6	C6	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	954CC	Mouse	Foci_processed_19-Oct-2016_73662203330_foci_analysis_19-Oct-2016	809	 0.62	 1.92	694	 0.49	 1.24	805.34	382.95	 4.78	2432.38	 1.15	1664.71
P214C7	C7	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	928CC	Mouse	Foci_processed_19-Oct-2016_73662206500_foci_analysis_19-Oct-2016	194	 1.41	 3.31	160	 1.57	 3.53	1050.90	455.12	 4.40	2592.49	 1.37	5084.44
P214C8	C8	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	925CC	Mouse	Foci_processed_19-Oct-2016_73662209707_foci_analysis_19-Oct-2016	142	 1.45	 3.22	111	 1.51	 3.51	1075.27	499.57	 5.00	2023.40	 1.41	6500.93
P214C9	C9	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	921CC	Mouse	Foci_processed_19-Oct-2016_73662211506_foci_analysis_19-Oct-2016	363	 1.64	 3.05	307	 1.52	 2.52	1075.53	484.42	 3.60	3428.83	 1.23	5043.40
P214D1	D1	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	CBA m1	Mouse	Foci_processed_18-Oct-2016_73662101144_foci_analysis_18-Oct-2016	221	 1.72	 4.04	181	 1.75	 3.76	1104.04	555.16	 5.10	2232.04	 1.49	6170.23
P214D10	D10	P214	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	923CC	Mouse	Foci_processed_19-Oct-2016_73662212395_foci_analysis_19-Oct-2016	355	 2.23	 3.73	295	 2.04	 3.09	942.22	397.15	 3.70	3444.05	 1.15	6413.76
