name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P235A1	A1	P235	0	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	247CC	Mouse	Foci_processed_10-Nov-2016_73664403366_foci_analysis_10-Nov-2016	644	2.01	3.54	522	1.97	3.49	874.87	383.96	5.22	3032.25	1.18	5609.61
P235A2	A2	P235	0	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	253CC	Mouse	Foci_processed_10-Nov-2016_73664407432_foci_analysis_10-Nov-2016	634	0.89	2.15	509	0.72	1.49	1000.79	429.15	4.06	4340	1.12	2885.49
P235A3	A3	P235	0	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	235CC	Mouse	Foci_processed_10-Nov-2016_73664412284_foci_analysis_10-Nov-2016	552	0.85	2.12	454	0.88	2.13	913.42	412.77	3.97	4288.43	1.13	2639.97
P235A4	A4	P235	0	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	C3H f2	Mouse	Foci_processed_10-Nov-2016_73664417740_foci_analysis_10-Nov-2016	562	0.83	1.86	478	0.77	1.65	902.44	434.73	4.42	4747.6	1.12	2411.65
P235A5	A5	P235	0	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	915CC	Mouse	Foci_processed_10-Nov-2016_73664423105_foci_analysis_10-Nov-2016	557	0.97	1.94	461	0.95	1.93	847.59	443.07	4.15	5585.97	1.12	2563.2
P235A6	A6	P235	0	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	C57BL f1	Mouse	Foci_processed_11-Nov-2016_73664541676_foci_analysis_11-Nov-2016	627	1.15	2.17	530	1.06	2.03	906.56	410.42	3.81	4640.28	1.34	2970.83
P235A7	A7	P235	0	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	254CC	Mouse	Foci_processed_11-Nov-2016_73664542269_foci_analysis_11-Nov-2016	253	1.05	3.12	202	0.64	1.74	971.69	432.14	4.45	3467	1.36	2252.03
P235B1	B1	P235	0	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	256CC	Mouse	Foci_processed_10-Nov-2016_73664402850_foci_analysis_10-Nov-2016	620	1.23	2.77	498	0.99	2.16	880.29	411.24	4.39	4014.29	1.13	2890.9
P235B2	B2	P235	0	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	257CC	Mouse	Foci_processed_10-Nov-2016_73664406913_foci_analysis_10-Nov-2016	611	1.43	3.11	505	1.34	2.88	809.77	383.94	4.72	4730.12	1.12	3500.41
P235B3	B3	P235	0	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	239CC	Mouse	Foci_processed_10-Nov-2016_73664411811_foci_analysis_10-Nov-2016	432	1.07	2.33	362	0.94	2.14	935.19	469.13	4.37	5082.82	1.15	3180.98
