name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P273A1	A1	P273	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/8/2016	247CC	Mouse	Foci_processed_14-Dec-2016_73667804199_foci_analysis_14-Dec-2016	522	 4.40	 4.13	447	 4.03	 3.55	445.09	246.47	 6.04	1036.15	 1.59	8354.03
P273A10	A10	P273	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/8/2016	934CC	Mouse	Foci_processed_14-Dec-2016_73667848306_foci_analysis_14-Dec-2016	679	 3.70	 3.97	569	 3.47	 3.19	465.19	286.39	 5.27	1700.51	 1.29	7753.96
P273A2	A2	P273	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/8/2016	253CC	Mouse	Foci_processed_14-Dec-2016_73667810345_foci_analysis_14-Dec-2016	724	 3.16	 3.41	606	 2.83	 2.79	483.40	274.62	 4.85	1413.62	 1.41	6159.20
P273A3	A3	P273	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/8/2016	235CC	Mouse	Foci_processed_14-Dec-2016_73667815853_foci_analysis_14-Dec-2016	685	 2.99	 2.98	580	 2.87	 2.86	489.52	272.92	 4.99	1498.74	 1.33	6100.82
P273A4	A4	P273	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/8/2016	C3H f2	Mouse	Foci_processed_14-Dec-2016_73667821186_foci_analysis_14-Dec-2016	703	 4.11	 4.35	605	 3.81	 3.49	532.15	351.04	 5.36	2154.07	 1.21	8498.16
P273A5	A5	P273	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/8/2016	915CC	Mouse	Foci_processed_14-Dec-2016_73667827571_foci_analysis_14-Dec-2016	768	 3.79	 3.74	667	 3.39	 3.00	434.22	270.80	 4.84	1783.55	 1.17	6290.81
P273A6	A6	P273	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/8/2016	C57BL f1	Mouse	Foci_processed_14-Dec-2016_73667832520_foci_analysis_14-Dec-2016	764	 3.77	 3.93	660	 3.46	 3.42	487.10	300.33	 4.85	1712.01	 1.26	7628.97
P273A7	A7	P273	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/8/2016	254CC	Mouse	Foci_processed_14-Dec-2016_73667837509_foci_analysis_14-Dec-2016	564	 3.71	 3.45	458	 3.62	 3.27	535.21	291.01	 5.72	1322.78	 1.30	8241.59
P273A8	A8	P273	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/8/2016	BALBC f1	Mouse	Foci_processed_14-Dec-2016_73667842683_foci_analysis_14-Dec-2016	554	 4.18	 4.80	472	 3.80	 3.34	582.71	317.83	 4.99	1485.99	 1.33	9216.55
P273A9	A9	P273	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/8/2016	921CC	Mouse	Foci_processed_14-Dec-2016_73667845411_foci_analysis_14-Dec-2016	740	 3.05	 3.13	620	 2.83	 2.73	445.42	270.06	 4.18	1876.50	 1.19	5993.25
