name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P233A1	A1	P233	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	247CC	Mouse	Foci_processed_08-Nov-2016_73664203519_foci_analysis_08-Nov-2016	547	 4.72	 5.52	448	 4.31	 4.18	810.71	387.62	 5.66	3166.93	 1.16	16795.55
P233A10	A10	P233	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	934CC	Mouse	Foci_processed_08-Nov-2016_73664238867_foci_analysis_08-Nov-2016	193	 5.56	 7.00	160	 5.48	 6.35	818.38	431.97	 5.53	4731.46	 1.17	17531.44
P233A2	A2	P233	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	253CC	Mouse	Foci_processed_08-Nov-2016_73664207742_foci_analysis_08-Nov-2016	608	 2.49	 2.86	520	 2.39	 2.62	969.76	438.30	 4.62	4362.20	 1.10	13007.11
P233A3	A3	P233	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	235CC	Mouse	Foci_processed_08-Nov-2016_73664211218_foci_analysis_08-Nov-2016	513	 2.21	 2.76	400	 2.40	 2.73	851.43	392.76	 4.29	4501.56	 1.13	10396.18
P233A4	A4	P233	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	C3H f2	Mouse	Foci_processed_08-Nov-2016_73664215413_foci_analysis_08-Nov-2016	572	 2.79	 3.09	488	 2.86	 2.90	931.41	548.30	 4.59	5613.06	 1.12	12120.89
P233A5	A5	P233	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	915CC	Mouse	Foci_processed_08-Nov-2016_73664219999_foci_analysis_08-Nov-2016	547	 3.22	 3.47	461	 3.16	 3.23	783.26	402.67	 4.70	5066.42	 1.10	11312.08
P233A6	A6	P233	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	C57BL f1	Mouse	Foci_processed_08-Nov-2016_73664223939_foci_analysis_08-Nov-2016	615	 3.58	 4.43	511	 3.50	 3.78	782.34	400.41	 4.90	4410.40	 1.12	12439.73
P233A7	A7	P233	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	254CC	Mouse	Foci_processed_08-Nov-2016_73664227487_foci_analysis_08-Nov-2016	352	 3.53	 4.94	285	 3.19	 3.61	849.19	417.01	 5.73	3183.51	 1.16	12171.15
P233A8	A8	P233	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	BALBC f1	Mouse	Foci_processed_08-Nov-2016_73664235387_foci_analysis_08-Nov-2016	290	 3.16	 4.15	236	 3.00	 3.35	884.84	429.24	 4.94	3884.05	 1.13	11325.39
P233A9	A9	P233	0.5	Ar 350 MeV/n	4 hr	Fibro	53BP1	10/8/2016	921CC	Mouse	Foci_processed_08-Nov-2016_73664237006_foci_analysis_08-Nov-2016	334	 3.35	 3.81	278	 3.24	 3.40	791.57	396.74	 4.26	5033.76	 1.12	10399.49
