name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P292A1	A1	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_29-Dec-2016_73669356520_foci_analysis_29-Dec-2016	809	 0.22	 0.70	708	 0.18	 0.50	400.35	277.19	 4.41	2211.06	 1.17	337.64
P292A10	A10	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_29-Dec-2016_73669395856_foci_analysis_29-Dec-2016	745	 0.22	 1.62	649	 0.14	 0.46	344.46	240.65	 5.49	2132.25	 1.20	237.29
P292A2	A2	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_29-Dec-2016_73669361545_foci_analysis_29-Dec-2016	744	 0.19	 0.55	642	 0.17	 0.54	383.35	267.44	 5.82	2083.05	 1.17	321.03
P292A3	A3	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_29-Dec-2016_73669367139_foci_analysis_29-Dec-2016	764	 0.31	 0.76	648	 0.26	 0.66	383.61	266.95	 5.45	2420.55	 1.19	499.44
P292A4	A4	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_29-Dec-2016_73669372772_foci_analysis_29-Dec-2016	774	 0.11	 0.44	656	 0.09	 0.38	369.15	249.17	 5.29	2082.00	 1.18	147.70
P292A5	A5	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_29-Dec-2016_73669378065_foci_analysis_29-Dec-2016	768	 0.20	 1.17	657	 0.14	 0.44	668.23	547.30	 4.93	2444.59	 1.23	337.02
P292A6	A6	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_29-Dec-2016_73669382749_foci_analysis_29-Dec-2016	712	 0.13	 0.43	601	 0.13	 0.42	371.00	256.28	 5.30	2466.27	 1.21	240.26
P292A7	A7	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	BALBC f2	Mouse	Foci_processed_29-Dec-2016_73669387645_foci_analysis_29-Dec-2016	1	 0.00	 0.00	0	  NaN	  NaN	  NaN	  NaN	  NaN	  NaN	  NaN	  NaN
P292A8	A8	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_29-Dec-2016_73669392034_foci_analysis_29-Dec-2016	779	 0.16	 0.45	640	 0.15	 0.41	443.78	328.13	 5.29	1979.13	 1.25	264.97
P292A9	A9	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_29-Dec-2016_73669393950_foci_analysis_29-Dec-2016	773	 0.29	 1.33	642	 0.18	 0.50	398.25	291.02	 5.28	2010.15	 1.20	354.80
P292B1	B1	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	946CC	Mouse	Foci_processed_29-Dec-2016_73669355867_foci_analysis_29-Dec-2016	732	 0.26	 0.78	634	 0.22	 0.59	413.86	278.97	 5.36	2423.44	 1.20	420.57
P292B10	B10	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	919CC	Mouse	Foci_processed_29-Dec-2016_73669395264_foci_analysis_29-Dec-2016	699	 0.22	 2.52	586	 0.12	 0.40	342.72	274.88	 4.89	2207.80	 1.25	198.59
P292B2	B2	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	921CC	Mouse	Foci_processed_29-Dec-2016_73669360895_foci_analysis_29-Dec-2016	798	 0.19	 0.54	676	 0.16	 0.47	380.59	263.60	 4.08	2552.09	 1.15	335.45
P292B3	B3	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	253CC	Mouse	Foci_processed_29-Dec-2016_73669366449_foci_analysis_29-Dec-2016	784	 0.15	 0.70	635	 0.10	 0.36	371.00	256.51	 5.02	1988.93	 1.16	174.49
P292B4	B4	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	257CC	Mouse	Foci_processed_29-Dec-2016_73669372057_foci_analysis_29-Dec-2016	763	 0.14	 0.47	650	 0.13	 0.47	385.27	259.14	 5.64	2649.18	 1.20	231.67
P292B5	B5	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 m1	Mouse	Foci_processed_29-Dec-2016_73669377390_foci_analysis_29-Dec-2016	761	 0.18	 0.51	647	 0.13	 0.41	428.30	294.05	 5.05	3117.11	 1.21	234.61
P292B7	B7	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	942CC	Mouse	Foci_processed_29-Dec-2016_73669386986_foci_analysis_29-Dec-2016	778	 0.16	 0.61	635	 0.11	 0.40	365.12	255.76	 4.88	2033.54	 1.21	207.29
P292B8	B8	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	938CC	Mouse	Foci_processed_29-Dec-2016_73669391382_foci_analysis_29-Dec-2016	777	 0.15	 0.48	642	 0.14	 0.41	372.37	254.26	 5.03	2141.20	 1.18	265.06
P292B9	B9	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	925CC	Mouse	Foci_processed_29-Dec-2016_73669393317_foci_analysis_29-Dec-2016	750	 0.13	 0.42	587	 0.11	 0.37	392.73	318.99	 4.80	2100.57	 1.16	169.51
P292C1	C1	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	907CC	Mouse	Foci_processed_29-Dec-2016_73669355193_foci_analysis_29-Dec-2016	783	 0.21	 0.52	678	 0.20	 0.51	343.65	247.96	 5.03	2365.52	 1.17	368.09
P292C10	C10	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	923CC	Mouse	Foci_processed_29-Dec-2016_73669394625_foci_analysis_29-Dec-2016	771	 0.18	 0.56	640	 0.15	 0.50	335.47	250.55	 4.48	2239.58	 1.15	280.80
P292C2	C2	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	280CC	Mouse	Foci_processed_29-Dec-2016_73669360269_foci_analysis_29-Dec-2016	743	 0.15	 0.50	633	 0.16	 0.52	376.12	251.33	 4.67	2212.55	 1.21	271.00
P292C3	C3	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	CBA m3	Mouse	Foci_processed_29-Dec-2016_73669365749_foci_analysis_29-Dec-2016	688	 0.33	 0.75	562	 0.32	 0.75	414.96	263.57	 6.78	2401.83	 1.21	576.85
P292C4	C4	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	263CC	Mouse	Foci_processed_29-Dec-2016_73669371332_foci_analysis_29-Dec-2016	750	 0.23	 0.61	649	 0.24	 0.63	379.33	253.49	 5.98	2205.40	 1.22	437.29
P292C5	C5	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 f1	Mouse	Foci_processed_29-Dec-2016_73669376722_foci_analysis_29-Dec-2016	789	 0.44	 5.81	688	 0.15	 0.41	449.51	316.59	 4.76	2741.19	 1.19	297.82
P292C6	C6	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	C57BL m2	Mouse	Foci_processed_29-Dec-2016_73669382091_foci_analysis_29-Dec-2016	776	 0.27	 3.15	674	 0.14	 0.45	432.25	296.62	 4.52	3301.79	 1.19	290.91
P292C7	C7	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	BALBC f1	Mouse	Foci_processed_29-Dec-2016_73669386385_foci_analysis_29-Dec-2016	730	 0.23	 0.69	591	 0.21	 0.66	425.38	273.97	 4.86	2617.02	 1.17	409.40
P292C8	C8	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	927CC	Mouse	Foci_processed_29-Dec-2016_73669390767_foci_analysis_29-Dec-2016	774	 0.05	 0.26	619	 0.04	 0.23	303.55	228.35	 4.01	2142.67	 1.20	67.30
P292C9	C9	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	906CC	Mouse	Foci_processed_29-Dec-2016_73669392713_foci_analysis_29-Dec-2016	680	 0.50	 5.94	583	 0.24	 0.63	349.42	262.11	 5.08	2356.69	 1.27	504.32
P292D1	D1	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	BALBC f	Mouse	Foci_processed_29-Dec-2016_73669354543_foci_analysis_29-Dec-2016	778	 0.25	 2.35	673	 0.17	 0.54	354.19	258.55	 4.37	2278.23	 1.20	318.82
P292D2	D2	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	260CC	Mouse	Foci_processed_29-Dec-2016_73669359576_foci_analysis_29-Dec-2016	801	 0.12	 0.42	689	 0.10	 0.35	372.75	252.01	 5.07	2291.97	 1.20	173.03
P292D3	D3	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	CBA m1	Mouse	Foci_processed_29-Dec-2016_73669365006_foci_analysis_29-Dec-2016	755	 0.37	 0.90	637	 0.34	 0.87	463.26	273.15	 6.31	2451.32	 1.26	705.94
P292D4	D4	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	CBA m2	Mouse	Foci_processed_29-Dec-2016_73669370609_foci_analysis_29-Dec-2016	750	 0.29	 0.68	633	 0.24	 0.58	505.46	285.93	 6.38	2735.22	 1.24	550.06
P292D5	D5	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	C57BL m3	Mouse	Foci_processed_29-Dec-2016_73669376069_foci_analysis_29-Dec-2016	785	 0.34	 4.88	690	 0.13	 0.42	414.74	287.31	 4.47	2888.13	 1.24	265.21
P292D6	D6	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 f2	Mouse	Foci_processed_29-Dec-2016_73669381407_foci_analysis_29-Dec-2016	789	 0.18	 0.52	688	 0.17	 0.50	406.33	302.98	 4.90	2987.34	 1.15	327.86
P292D7	D7	P292	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	BALBC m1	Mouse	Foci_processed_29-Dec-2016_73669385855_foci_analysis_29-Dec-2016	705	 0.15	 0.61	554	 0.14	 0.49	507.17	319.19	 4.14	2939.94	 1.23	271.85
