name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P259A1	A1	P259	0.5	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	247CC	Mouse	Foci_processed_01-Dec-2016_73666512584_foci_analysis_01-Dec-2016	663	 1.10	 1.59	556	 1.02	 1.35	471.68	242.12	 5.73	1147.23	 1.26	3069.81
P259A10	A10	P259	0.5	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	934CC	Mouse	Foci_processed_01-Dec-2016_73666573741_foci_analysis_01-Dec-2016	598	 1.16	 2.01	479	 1.10	 2.06	503.55	283.77	 4.68	2555.44	 1.20	3033.70
P259A2	A2	P259	0.5	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	253CC	Mouse	Foci_processed_01-Dec-2016_73666537051_foci_analysis_01-Dec-2016	713	 0.66	 1.12	582	 0.63	 1.08	471.69	244.38	 4.88	1216.45	 1.23	2199.53
P259A3	A3	P259	0.5	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	235CC	Mouse	Foci_processed_01-Dec-2016_73666541749_foci_analysis_01-Dec-2016	724	 0.60	 1.28	608	 0.46	 0.91	450.45	238.15	 4.40	1271.61	 1.16	1310.89
P259A4	A4	P259	0.5	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	C3H f2	Mouse	Foci_processed_01-Dec-2016_73666546443_foci_analysis_01-Dec-2016	678	 0.56	 0.99	567	 0.55	 0.96	412.14	232.66	 4.86	1726.53	 1.18	1450.30
P259A5	A5	P259	0.5	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	915CC	Mouse	Foci_processed_01-Dec-2016_73666551079_foci_analysis_01-Dec-2016	744	 0.88	 2.77	639	 0.75	 1.17	486.70	287.99	 4.79	2245.81	 1.15	2223.43
P259A6	A6	P259	0.5	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	C57BL f1	Mouse	Foci_processed_01-Dec-2016_73666555495_foci_analysis_01-Dec-2016	705	 0.83	 1.31	591	 0.79	 1.26	461.53	266.87	 5.05	1940.51	 1.19	2125.69
P259A7	A7	P259	0.5	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	254CC	Mouse	Foci_processed_01-Dec-2016_73666559787_foci_analysis_01-Dec-2016	438	 0.90	 2.04	354	 0.77	 1.51	560.11	290.36	 5.74	1465.03	 1.28	2135.14
P259A8	A8	P259	0.5	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	BALBC f1	Mouse	Foci_processed_01-Dec-2016_73666568904_foci_analysis_01-Dec-2016	516	 0.91	 1.95	418	 0.78	 1.42	580.97	298.01	 4.79	1749.06	 1.20	2699.64
P259A9	A9	P259	0.5	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	921CC	Mouse	Foci_processed_01-Dec-2016_73666571309_foci_analysis_01-Dec-2016	772	 0.71	 1.09	657	 0.65	 0.98	494.75	282.17	 3.93	2190.75	 1.12	1923.27
