name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P278A1	A1	P278	0	X-ray	4 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_17-Dec-2016_73668104072_foci_analysis_17-Dec-2016	777	 0.24	 0.53	632	 0.25	 0.55	477.24	302.86	 4.84	2404.23	 1.22	565.25
P278A10	A10	P278	0	X-ray	4 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_17-Dec-2016_73668165595_foci_analysis_17-Dec-2016	707	 0.47	 2.25	610	 0.36	 0.69	440.92	271.19	 5.87	2319.47	 1.10	873.00
P278A2	A2	P278	0	X-ray	4 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_17-Dec-2016_73668128361_foci_analysis_17-Dec-2016	705	 0.25	 0.58	582	 0.23	 0.54	470.09	286.66	 6.30	1953.29	 1.21	534.60
P278A3	A3	P278	0	X-ray	4 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_17-Dec-2016_73668132881_foci_analysis_17-Dec-2016	711	 0.43	 0.85	604	 0.40	 0.74	464.27	281.56	 6.26	1780.26	 1.25	939.19
P278A4	A4	P278	0	X-ray	4 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_17-Dec-2016_73668137884_foci_analysis_17-Dec-2016	745	 0.20	 0.55	650	 0.19	 0.51	439.07	271.90	 5.43	1925.16	 1.27	417.83
P278A5	A5	P278	0	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_17-Dec-2016_73668142767_foci_analysis_17-Dec-2016	770	 0.21	 0.51	654	 0.19	 0.47	449.75	302.21	 5.34	2070.76	 1.22	371.94
P278A6	A6	P278	0	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_17-Dec-2016_73668149160_foci_analysis_17-Dec-2016	717	 0.28	 0.65	623	 0.27	 0.65	452.33	274.48	 5.29	2175.14	 1.13	609.13
P278A7	A7	P278	0	X-ray	4 hr	Fibro	53BP1	12/12/2016	BALBC f2	Mouse	Foci_processed_17-Dec-2016_73668154524_foci_analysis_17-Dec-2016	464	 0.50	 1.12	394	 0.48	 1.02	510.16	323.56	 4.78	2078.44	 1.17	1039.33
P278A8	A8	P278	0	X-ray	4 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_17-Dec-2016_73668160556_foci_analysis_17-Dec-2016	782	 0.25	 0.76	618	 0.26	 0.75	483.97	298.61	 4.71	2666.35	 1.17	605.30
P278A9	A9	P278	0	X-ray	4 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_17-Dec-2016_73668163147_foci_analysis_17-Dec-2016	741	 0.40	 0.97	592	 0.38	 0.94	499.58	300.43	 5.31	2485.84	 1.18	903.94
P278B1	B1	P278	0	X-ray	4 hr	Fibro	53BP1	12/12/2016	946CC	Mouse	Foci_processed_17-Dec-2016_73668103418_foci_analysis_17-Dec-2016	671	 0.43	 1.04	564	 0.40	 0.92	485.32	296.33	 6.98	2160.56	 1.20	886.27
