name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P265A1	A1	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	247CC	Mouse	Foci_processed_06-Dec-2016_73667091787_foci_analysis_06-Dec-2016	672	 0.85	 1.38	569	 0.74	 1.14	599.24	297.02	 5.90	1585.81	 1.20	2452.66
P265A10	A10	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	934CC	Mouse	Foci_processed_07-Dec-2016_73667132568_foci_analysis_07-Dec-2016	747	 0.38	 0.88	610	 0.40	 0.92	783.77	439.59	 5.37	2180.17	 1.18	1616.77
P265A2	A2	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	253CC	Mouse	Foci_processed_06-Dec-2016_73667096940_foci_analysis_06-Dec-2016	666	 0.53	 3.71	541	 0.35	 0.73	719.19	389.18	 4.89	2381.23	 1.15	1246.71
P265A3	A3	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	235CC	Mouse	Foci_processed_07-Dec-2016_73667101947_foci_analysis_07-Dec-2016	719	 0.56	 2.59	620	 0.42	 0.90	677.35	340.90	 4.91	2351.75	 1.10	1453.81
P265A4	A4	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	C3H f2	Mouse	Foci_processed_07-Dec-2016_73667107197_foci_analysis_07-Dec-2016	710	 0.58	 1.19	584	 0.49	 1.01	671.33	372.38	 5.45	2752.72	 1.08	1602.53
P265A5	A5	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	915CC	Mouse	Foci_processed_07-Dec-2016_73667112391_foci_analysis_07-Dec-2016	786	 0.47	 1.33	667	 0.43	 0.91	608.25	346.83	 4.99	2799.70	 1.12	1220.54
P265A6	A6	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	C57BL f1	Mouse	Foci_processed_07-Dec-2016_73667117178_foci_analysis_07-Dec-2016	726	 0.60	 2.53	639	 0.45	 0.96	689.29	385.86	 4.77	2817.73	 1.15	1688.14
P265A7	A7	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	254CC	Mouse	Foci_processed_07-Dec-2016_73667122109_foci_analysis_07-Dec-2016	551	 0.59	 1.17	439	 0.51	 1.02	709.59	344.14	 5.52	2075.43	 1.19	1649.77
P265A8	A8	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	BALBC f1	Mouse	Foci_processed_07-Dec-2016_73667127332_foci_analysis_07-Dec-2016	515	 0.60	 1.13	421	 0.54	 0.98	743.40	356.81	 5.49	2171.84	 1.19	1772.05
P265A9	A9	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	921CC	Mouse	Foci_processed_07-Dec-2016_73667129873_foci_analysis_07-Dec-2016	781	 0.63	 3.74	678	 0.40	 0.80	592.51	332.02	 4.50	2583.86	 1.10	1344.23
P265B1	B1	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	256CC	Mouse	Foci_processed_06-Dec-2016_73667091168_foci_analysis_06-Dec-2016	658	 0.74	 2.43	562	 0.66	 2.30	691.15	338.10	 5.18	2600.23	 1.11	4968.54
P265B10	B10	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	923CC	Mouse	Foci_processed_07-Dec-2016_73667131870_foci_analysis_07-Dec-2016	799	 0.46	 0.99	697	 0.42	 0.96	569.60	321.76	 4.42	2554.01	 1.10	1281.91
P265B2	B2	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	257CC	Mouse	Foci_processed_06-Dec-2016_73667096337_foci_analysis_06-Dec-2016	628	 1.15	 9.43	569	 0.59	 1.49	655.58	332.75	 5.28	3050.87	 1.11	2132.41
P265B3	B3	P265	0.3	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	239CC	Mouse	Foci_processed_07-Dec-2016_73667101380_foci_analysis_07-Dec-2016	546	 0.88	 2.99	461	 0.66	 1.27	636.36	331.16	 5.70	2824.26	 1.15	2233.07
