name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P245A1	A1	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	247CC	Mouse	Foci_processed_18-Nov-2016_73665298128_foci_analysis_18-Nov-2016	627	 3.46	 3.78	528	 3.08	 3.02	630.75	315.14	 5.60	1622.79	 1.25	10140.06
P245A10	A10	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	934CC	Mouse	Foci_processed_19-Nov-2016_73665341132_foci_analysis_19-Nov-2016	660	 3.39	12.02	536	 2.76	 2.99	672.97	398.79	 5.38	2473.50	 1.26	10439.36
P245A2	A2	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	253CC	Mouse	Foci_processed_19-Nov-2016_73665304904_foci_analysis_19-Nov-2016	738	 2.49	 3.07	607	 2.14	 2.49	626.52	347.59	 5.01	2075.27	 1.15	6452.20
P245A3	A3	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	235CC	Mouse	Foci_processed_19-Nov-2016_73665310161_foci_analysis_19-Nov-2016	749	 2.22	 2.86	637	 1.93	 2.27	652.14	356.43	 4.74	2313.89	 1.11	5918.32
P245A4	A4	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	C3H f2	Mouse	Foci_processed_19-Nov-2016_73665315333_foci_analysis_19-Nov-2016	755	 3.18	 5.45	631	 2.77	 2.76	588.05	356.68	 5.23	2962.93	 1.11	7295.89
P245A5	A5	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	915CC	Mouse	Foci_processed_19-Nov-2016_73665320501_foci_analysis_19-Nov-2016	762	 3.38	 4.11	654	 3.04	 3.20	571.15	352.10	 4.93	2701.80	 1.11	7719.56
P245A6	A6	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	C57BL f1	Mouse	Foci_processed_19-Nov-2016_73665325745_foci_analysis_19-Nov-2016	779	 2.91	 4.59	665	 2.60	 2.78	563.76	351.03	 4.84	2290.25	 1.18	6930.91
P245A7	A7	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	254CC	Mouse	Foci_processed_19-Nov-2016_73665331142_foci_analysis_19-Nov-2016	506	 2.99	 8.91	427	 2.44	 2.58	690.98	404.88	 5.61	1820.00	 1.23	9234.82
P245A8	A8	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	BALBC f1	Mouse	Foci_processed_19-Nov-2016_73665336178_foci_analysis_19-Nov-2016	530	 3.40	 8.54	451	 2.65	 2.99	730.74	385.62	 4.96	2135.06	 1.16	9301.04
P245A9	A9	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	921CC	Mouse	Foci_processed_19-Nov-2016_73665338691_foci_analysis_19-Nov-2016	763	 2.14	 2.53	654	 2.03	 2.33	606.30	364.70	 4.15	2448.63	 1.13	5785.44
P245B1	B1	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	256CC	Mouse	Foci_processed_18-Nov-2016_73665297398_foci_analysis_18-Nov-2016	727	 2.68	 3.13	617	 2.47	 2.71	702.66	396.96	 5.26	2298.07	 1.14	8037.73
P245B10	B10	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	923CC	Mouse	Foci_processed_19-Nov-2016_73665340451_foci_analysis_19-Nov-2016	759	 2.41	 3.00	637	 2.22	 2.58	648.11	369.13	 4.46	2918.29	 1.13	7148.47
P245B2	B2	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	257CC	Mouse	Foci_processed_19-Nov-2016_73665304350_foci_analysis_19-Nov-2016	606	 2.34	 2.65	494	 2.20	 2.39	723.35	468.79	 5.00	3041.84	 1.21	6373.68
P245B3	B3	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	239CC	Mouse	Foci_processed_19-Nov-2016_73665309622_foci_analysis_19-Nov-2016	554	 3.06	 3.58	450	 2.68	 2.61	621.05	358.82	 5.42	2691.89	 1.15	8271.46
P245B4	B4	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	C3H f1	Mouse	Foci_processed_19-Nov-2016_73665314632_foci_analysis_19-Nov-2016	735	 3.13	 3.60	589	 2.71	 3.00	619.05	361.92	 5.37	2947.14	 1.15	7388.01
P245B5	B5	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	233CC	Mouse	Foci_processed_19-Nov-2016_73665319797_foci_analysis_19-Nov-2016	728	 2.52	 3.15	613	 2.33	 2.69	547.73	345.39	 5.30	2374.45	 1.20	6494.58
P245B6	B6	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	236CC	Mouse	Foci_processed_19-Nov-2016_73665325032_foci_analysis_19-Nov-2016	756	 2.12	 3.05	647	 1.98	 2.34	643.06	360.12	 4.90	2044.47	 1.13	6113.97
P245B7	B7	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	251CC	Mouse	Foci_processed_19-Nov-2016_73665330406_foci_analysis_19-Nov-2016	729	 2.94	 3.56	620	 2.63	 2.63	571.25	340.06	 5.19	2573.33	 1.11	7055.88
P245B8	B8	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	907CC	Mouse	Foci_processed_19-Nov-2016_73665335505_foci_analysis_19-Nov-2016	736	 3.53	 7.76	635	 2.83	 2.83	605.92	373.46	 4.71	2890.31	 1.09	7636.48
P245B9	B9	P245	0.82	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	922CC	Mouse	Foci_processed_19-Nov-2016_73665338060_foci_analysis_19-Nov-2016	725	 2.37	 3.94	619	 2.06	 2.65	599.95	373.86	 4.33	2764.75	 1.12	6655.99
