name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P281A1	A1	P281	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_21-Dec-2016_73668548324_foci_analysis_21-Dec-2016	774	 4.10	 3.98	669	 3.73	 2.47	346.14	248.23	 4.74	1580.88	 1.31	5091.53
P281A10	A10	P281	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_22-Dec-2016_73668608301_foci_analysis_22-Dec-2016	705	 4.30	 3.41	596	 3.93	 2.64	307.94	227.03	 5.67	1576.45	 1.16	5253.93
P281A2	A2	P281	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_21-Dec-2016_73668551983_foci_analysis_21-Dec-2016	724	 4.88	 3.95	605	 4.41	 2.91	353.95	248.07	 5.90	1456.71	 1.34	6015.60
P281A3	A3	P281	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_21-Dec-2016_73668555828_foci_analysis_21-Dec-2016	741	 2.99	 3.08	617	 3.06	 2.93	332.46	237.96	 5.86	1411.85	 1.57	3931.27
P281A4	A4	P281	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_21-Dec-2016_73668559512_foci_analysis_21-Dec-2016	714	 3.52	 3.07	607	 3.29	 2.72	341.16	239.15	 5.69	1495.52	 1.47	4275.57
P281A5	A5	P281	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_21-Dec-2016_73668563911_foci_analysis_21-Dec-2016	754	 5.58	 4.34	621	 5.14	 3.33	412.77	296.56	 5.44	1726.57	 1.35	7137.39
P281A6	A6	P281	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_21-Dec-2016_73668568632_foci_analysis_21-Dec-2016	774	 4.85	 3.31	670	 4.53	 2.78	344.49	237.21	 5.20	1605.61	 1.15	6111.24
P281A7	A7	P281	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	BALBC f2	Mouse	Foci_processed_21-Dec-2016_73668573208_foci_analysis_21-Dec-2016	410	 5.37	 3.53	332	 5.04	 3.02	327.02	233.65	 5.05	1244.49	 1.26	7320.42
P281A8	A8	P281	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_22-Dec-2016_73668604078_foci_analysis_22-Dec-2016	752	 4.72	 3.66	584	 4.97	 3.05	380.06	263.61	 4.75	2123.88	 1.21	7176.29
P281A9	A9	P281	4	X-ray	4 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_22-Dec-2016_73668606201_foci_analysis_22-Dec-2016	761	 5.71	 4.21	630	 5.51	 3.34	418.26	292.96	 5.45	1881.10	 1.27	8163.77
