Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	88	75	115	127	26	648	0.0165336	4.10236	6.87784e-07	4.15992e-05
2	87	65	94	112	24	430	0.0552239	2.89636	1.61085e-06	2.91694e-05
3	85	70	114	130	29	429	0.0495734	3.0043	1.49376e-06	3.01323e-05
4	84	73	114	138	29	615	0.0182582	4.00314	7.3885e-07	4.04667e-05
5	83	67	102	111	26	354	0.0818817	2.50248	2.05317e-06	2.50748e-05
6	82	58	63	69	20	167	0.276645	1.28502	3.53224e-06	1.27681e-05
7	81	73	148	171	27	1047	0.00163915	6.41358	1.07008e-07	6.5283e-05
8	80	65	183	212	26	1118	0.00088214	7.03316	6.29581e-08	7.13698e-05
9	79	63	117	132	22	594	0.0211026	3.85836	8.23258e-07	3.90122e-05
10	85	66	123	139	29	472	0.0376237	3.28012	1.23876e-06	3.29251e-05
11	76	58	108	120	24	434	0.0514575	2.967	1.53516e-06	2.98335e-05
12	75	54	137	153	30	588	0.01907	3.95964	7.60488e-07	3.98788e-05
13	74	57	105	112	33	261	0.130751	2.03446	2.63985e-06	2.01899e-05
14	72	52	62	72	22	119	0.346782	1.05906	3.60205e-06	1.03871e-05
15	71	59	69	77	19	199	0.223474	1.49846	3.33423e-06	1.492e-05
16	97	77	177	197	33	1225	0.000561634	7.48466	4.28012e-08	7.62083e-05
17	67	54	91	109	21	394	0.0676154	2.69392	1.83152e-06	2.70873e-05
18	65	48	103	118	24	430	0.0531817	2.93404	1.56929e-06	2.95081e-05
19	75	63	99	119	23	650	0.017209	4.06232	7.09939e-07	4.12538e-05
20	83	70	101	120	28	358	0.0758195	2.5794	1.95579e-06	2.57954e-05
21	84	70	185	209	35	870	0.00318431	5.74952	1.84765e-07	5.80234e-05
22	83	61	96	111	24	318	0.0983837	2.31888	2.27877e-06	2.3162e-05
23	87	73	161	186	30	891	0.00330546	5.71218	1.91191e-07	5.78409e-05
24	73	59	98	110	25	421	0.0585485	2.8379	1.67322e-06	2.85783e-05
25	73	57	126	147	26	639	0.015267	4.18206	6.4503e-07	4.22499e-05
26	66	48	105	113	25	329	0.0918554	2.38754	2.19161e-06	2.38594e-05
27	77	60	72	81	18	371	0.0906472	2.40078	2.20134e-06	2.42847e-05
28	87	65	70	79	19	237	0.181805	1.70482	3.10013e-06	1.70519e-05
29	88	70	93	108	24	338	0.0905331	2.40204	2.17781e-06	2.40554e-05
30	80	65	121	135	28	701	0.0119994	4.4229	5.38374e-07	4.48668e-05
31	74	57	123	140	25	705	0.0113936	4.4747	5.16833e-07	4.53616e-05
32	69	53	96	105	29	387	0.0718554	2.6331	1.90342e-06	2.64895e-05
33	84	65	85	96	27	205	0.192361	1.64838	3.13766e-06	1.63113e-05
34	95	73	96	109	22	457	0.049035	3.01522	1.49237e-06	3.04347e-05
35	93	67	141	154	27	756	0.00804488	4.82272	3.93086e-07	4.88616e-05
36	91	76	194	221	34	1264	0.000395927	7.83428	3.15298e-08	7.96353e-05
37	89	69	138	159	25	740	0.00845904	4.77252	4.08518e-07	4.82937e-05
38	87	68	96	109	25	278	0.122173	2.10232	2.55632e-06	2.09238e-05
39	86	66	151	177	32	921	0.00300145	5.80866	1.76866e-07	5.89269e-05
40	84	62	153	181	34	714	0.00841213	4.77808	4.05079e-07	4.81541e-05
41	83	64	146	168	29	801	0.00585687	5.14014	3.04808e-07	5.20429e-05
42	82	61	109	124	20	598	0.0217418	3.82852	8.42997e-07	3.87732e-05
43	81	54	85	94	20	361	0.0879119	2.43142	2.15271e-06	2.44872e-05
44	80	69	160	180	33	751	0.00700942	4.9605	3.50917e-07	5.00636e-05
45	79	64	118	128	23	561	0.0256057	3.66494	9.48257e-07	3.7033e-05
46	78	63	101	110	27	356	0.0815613	2.5064	2.0492e-06	2.51247e-05
47	77	59	105	118	26	500	0.0372151	3.29104	1.23656e-06	3.32274e-05
48	75	62	88	106	27	280	0.123233	2.09368	2.57073e-06	2.08607e-05
49	74	60	173	193	31	1004	0.00177769	6.33244	1.14199e-07	6.42401e-05
50	91	76	114	133	28	468	0.0398736	3.22204	1.29086e-06	3.23739e-05
51	71	57	112	126	27	615	0.0196873	3.92778	7.83345e-07	3.97893e-05
52	69	55	127	140	24	601	0.0193648	3.9443	7.71409e-07	3.98357e-05
53	68	54	103	115	23	456	0.0474632	3.0478	1.45808e-06	3.07202e-05
54	86	68	157	179	31	1014	0.00184455	6.29552	1.18016e-07	6.39812e-05
55	88	63	178	199	35	1021	0.00156978	6.45682	1.02792e-07	6.54821e-05
56	59	47	111	131	22	684	0.013419	4.31108	5.86919e-07	4.37377e-05
57	68	55	96	105	22	341	0.0908541	2.3985	2.18463e-06	2.40454e-05
58	91	63	146	169	25	815	0.00541913	5.21782	2.86364e-07	5.28432e-05
59	87	67	145	171	36	630	0.0137478	4.28688	5.92892e-07	4.31265e-05
60	73	63	99	114	23	373	0.0729326	2.61822	1.91475e-06	2.62537e-05
61	75	60	110	121	26	458	0.0452442	3.09568	1.41004e-06	3.11652e-05
62	82	67	159	184	32	757	0.00662954	5.01622	3.35509e-07	5.06082e-05
63	77	64	126	142	31	473	0.0367337	3.30406	1.21763e-06	3.31476e-05
64	69	55	115	129	23	616	0.0192216	3.95172	7.69091e-07	4.00118e-05
65	80	62	80	93	29	243	0.161485	1.82334	2.93274e-06	1.8161e-05
66	80	67	137	150	29	518	0.02777	3.5838	9.99445e-07	3.59901e-05
67	64	55	118	132	25	413	0.0531169	2.93526	1.56138e-06	2.93951e-05
68	103	81	161	184	38	815	0.00493195	5.31202	2.64796e-07	5.36899e-05
69	99	76	165	195	27	955	0.00225388	6.0951	1.39176e-07	6.17495e-05
70	96	72	113	130	29	506	0.0334735	3.397	1.14558e-06	3.42236e-05
71	93	69	155	170	33	528	0.0232744	3.7604	8.76292e-07	3.76504e-05
72	88	68	78	96	25	269	0.138792	1.97478	2.73584e-06	1.97118e-05
73	75	55	122	145	24	683	0.0123525	4.3939	5.49374e-07	4.44749e-05
74	88	65	100	125	24	618	0.0195105	3.9368	7.7832e-07	3.98923e-05
75	86	69	210	233	37	1116	0.000781075	7.15484	5.6588e-08	7.24489e-05
76	85	64	105	112	24	377	0.072363	2.62606	1.90701e-06	2.63533e-05
77	84	67	162	181	27	1156	0.000882916	7.03228	6.32512e-08	7.1639e-05
78	82	67	120	133	30	555	0.0255852	3.66574	9.46563e-07	3.69965e-05
79	81	60	109	123	27	381	0.0661692	2.71554	1.79893e-06	2.71868e-05
80	80	69	150	168	34	638	0.0134491	4.30884	5.83453e-07	4.33822e-05
81	79	59	175	202	24	1150	0.000797874	7.13356	5.78503e-08	7.25056e-05
82	78	64	162	172	34	654	0.0120878	4.41556	5.374e-07	4.44581e-05
83	77	53	64	76	17	222	0.199992	1.60948	3.21698e-06	1.60856e-05
84	79	57	120	139	20	655	0.0147957	4.21342	6.31013e-07	4.26485e-05
85	74	60	163	183	29	1163	0.000841319	7.08054	6.06791e-08	7.21238e-05
86	73	54	66	73	16	278	0.153165	1.87624	2.89355e-06	1.88917e-05
87	72	53	80	92	21	314	0.113137	2.17916	2.47509e-06	2.1877e-05
88	70	53	165	184	31	1050	0.00148771	6.51052	9.84508e-08	6.61762e-05
89	79	59	84	92	21	298	0.122756	2.09756	2.58117e-06	2.10269e-05
90	61	47	78	88	21	372	0.0863074	2.44984	2.13464e-06	2.47329e-05
91	63	49	88	100	20	263	0.139555	1.9693	2.73789e-06	1.96188e-05
92	83	59	107	115	26	411	0.0597074	2.8183	1.69146e-06	2.83292e-05
93	78	63	76	85	20	268	0.149479	1.9006	2.84574e-06	1.90377e-05
94	62	54	96	107	24	314	0.102966	2.27336	2.33976e-06	2.27237e-05
95	87	62	131	156	29	858	0.0047222	5.35548	2.5686e-07	5.43941e-05
96	73	54	93	106	29	220	0.167348	1.78768	2.9575e-06	1.76727e-05
