Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	16	12	21	23	7	34	0.727719	0.31784	2.25944e-06	3.10482e-06
2	15	11	14	14	4	18	0.835504	0.17972	1.45934e-06	1.74666e-06
3	15	14	6	7	3	7	0.92343	0.07966	7.08332e-07	7.67066e-07
4	14	13	9	10	3	14	0.874415	0.1342	1.14403e-06	1.30834e-06
5	14	12	17	17	8	30	0.771237	0.25976	1.96943e-06	2.55361e-06
6	13	7	12	13	3	34	0.774886	0.25504	1.96848e-06	2.54035e-06
7	13	12	18	19	6	30	0.761611	0.27232	2.03083e-06	2.6665e-06
8	12	9	29	35	7	130	0.413623	0.8828	3.67421e-06	8.88298e-06
9	12	7	26	31	7	125	0.4351	0.83218	3.65115e-06	8.39153e-06
10	15	13	32	34	9	64	0.582795	0.53992	3.10032e-06	5.31974e-06
11	11	9	10	10	2	29	0.810017	0.2107	1.70536e-06	2.10534e-06
12	11	7	16	17	5	37	0.744189	0.29546	2.17715e-06	2.92554e-06
13	10	7	17	17	3	80	0.597644	0.51476	3.11388e-06	5.21027e-06
14	9	5	20	23	8	33	0.73144	0.31274	2.23213e-06	3.05169e-06
15	9	6	3	5	2	6	0.939883	0.062	5.64905e-07	6.01037e-07
16	19	15	39	41	14	88	0.493477	0.70628	3.44944e-06	6.99007e-06
17	7	7	24	26	8	45	0.675177	0.39278	2.60526e-06	3.85863e-06
18	5	4	12	13	3	32	0.78283	0.24484	1.90547e-06	2.43408e-06
19	10	8	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
20	14	12	5	5	2	4	0.949519	0.0518	4.69794e-07	4.94771e-07
21	14	12	20	22	7	36	0.724872	0.32176	2.28671e-06	3.15464e-06
22	13	9	9	10	1	45	0.746545	0.2923	2.20639e-06	2.95547e-06
23	16	14	11	15	6	17	0.834519	0.1809	1.46039e-06	1.74998e-06
24	10	10	32	34	8	86	0.52094	0.65212	3.38021e-06	6.48867e-06
25	10	6	6	6	2	7	0.929248	0.07338	6.6034e-07	7.10618e-07
26	7	4	12	12	1	66	0.662351	0.41196	2.77138e-06	4.18416e-06
27	11	9	15	15	4	56	0.683998	0.3798	2.61436e-06	3.82217e-06
28	16	12	9	11	3	24	0.825736	0.19148	1.5657e-06	1.89612e-06
29	16	13	10	11	3	24	0.825736	0.19148	1.5657e-06	1.89612e-06
30	13	11	21	22	8	23	0.77456	0.25546	1.90845e-06	2.46391e-06
31	10	7	27	29	4	151	0.385883	0.95222	3.72767e-06	9.66009e-06
32	8	3	0	0	0	0	1	-0	0	0
33	14	10	17	18	6	42	0.720911	0.32724	2.34127e-06	3.24765e-06
34	19	13	31	35	9	98	0.486947	0.7196	3.4976e-06	7.18272e-06
35	18	13	16	19	6	26	0.777307	0.25192	1.90749e-06	2.45397e-06
36	17	15	35	37	10	61	0.580735	0.54346	3.09514e-06	5.32969e-06
37	16	14	26	32	6	72	0.566567	0.56816	3.19086e-06	5.63191e-06
38	15	12	8	9	3	21	0.849065	0.16362	1.37873e-06	1.62383e-06
39	15	14	27	32	9	51	0.630615	0.46106	2.84793e-06	4.51612e-06
40	14	9	12	13	6	10	0.87578	0.13264	1.10799e-06	1.26515e-06
41	14	11	27	29	5	165	0.359292	1.02362	3.73806e-06	1.0404e-05
42	13	10	11	12	5	17	0.85039	0.16206	1.34416e-06	1.58064e-06
43	13	9	9	9	3	12	0.888945	0.11772	1.0184e-06	1.14563e-06
44	12	12	15	15	5	23	0.809369	0.2115	1.67441e-06	2.06878e-06
45	12	9	15	15	4	40	0.742153	0.2982	2.20571e-06	2.97204e-06
46	12	9	10	13	6	13	0.862483	0.14794	1.22865e-06	1.42455e-06
47	11	8	13	13	3	39	0.755376	0.28054	2.11959e-06	2.80601e-06
48	11	9	6	7	3	7	0.92343	0.07966	7.08332e-07	7.67066e-07
49	10	7	55	62	9	328	0.127179	2.06216	2.66153e-06	2.09274e-05
50	17	17	14	14	6	14	0.852723	0.15932	1.30819e-06	1.53413e-06
51	9	7	34	39	8	114	0.437657	0.82632	3.61445e-06	8.25864e-06
52	8	6	0	0	0	0	1	-0	0	0
53	8	6	14	16	2	65	0.649222	0.43198	2.82854e-06	4.35682e-06
54	15	12	28	31	14	35	0.688541	0.37318	2.48532e-06	3.60954e-06
55	16	10	7	8	2	13	0.889994	0.11654	1.01665e-06	1.14231e-06
56	4	4	2	2	1	1	0.982495	0.01766	1.63122e-07	1.66028e-07
57	8	8	27	34	8	89	0.51303	0.66742	3.41066e-06	6.64807e-06
58	15	14	30	31	6	102	0.489251	0.71488	3.50767e-06	7.16946e-06
59	15	13	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
60	12	12	24	27	5	82	0.55557	0.58776	3.26731e-06	5.88101e-06
61	10	9	20	21	6	47	0.689644	0.37158	2.53972e-06	3.68266e-06
62	13	9	5	7	3	6	0.928152	0.07456	6.62638e-07	7.13932e-07
63	11	10	22	23	9	31	0.738939	0.30254	2.17649e-06	2.94542e-06
64	8	6	24	28	6	88	0.535454	0.62464	3.34994e-06	6.25625e-06
65	9	6	13	13	4	18	0.840768	0.17344	1.42108e-06	1.69022e-06
66	13	12	11	11	4	14	0.868941	0.14048	1.18592e-06	1.36479e-06
67	6	6	0	0	0	0	1	-0	0	0
68	22	17	20	22	6	51	0.671487	0.39826	2.65348e-06	3.95164e-06
69	20	18	37	42	13	94	0.475609	0.74316	3.50301e-06	7.36532e-06
70	19	10	9	11	5	9	0.891384	0.11498	9.7974e-07	1.09912e-06
71	18	11	31	36	6	138	0.394601	0.92988	3.69524e-06	9.3645e-06
72	16	11	11	12	4	17	0.85039	0.16206	1.34416e-06	1.58064e-06
73	10	6	5	5	4	1	0.964158	0.0365	3.23351e-07	3.35371e-07
74	16	13	14	16	4	34	0.760423	0.27388	2.06051e-06	2.70969e-06
75	15	12	25	27	7	75	0.575763	0.55206	3.17192e-06	5.50908e-06
76	14	12	14	16	4	29	0.780063	0.24838	1.90649e-06	2.44402e-06
77	14	12	3	3	1	3	0.966436	0.03414	3.17709e-07	3.28742e-07
78	13	10	10	10	7	4	0.920167	0.0832	7.14978e-07	7.77009e-07
79	13	9	12	12	3	45	0.737227	0.30486	2.26208e-06	3.06837e-06
80	13	12	13	13	4	20	0.832235	0.18364	1.4951e-06	1.79648e-06
81	12	7	20	21	6	73	0.604001	0.50418	3.05873e-06	5.06412e-06
82	12	10	7	8	3	8	0.912981	0.09104	8.00362e-07	8.76646e-07
83	11	9	3	4	2	3	0.960386	0.04042	3.69931e-07	3.8519e-07
84	11	7	30	32	7	104	0.481254	0.73136	3.52864e-06	7.33218e-06
85	10	8	5	5	3	3	0.954374	0.0467	4.21487e-07	4.41638e-07
86	10	9	7	7	3	10	0.909409	0.09496	8.42536e-07	9.26465e-07
87	9	4	8	8	2	21	0.854414	0.15734	1.33919e-06	1.56738e-06
88	19	13	18	21	6	41	0.711073	0.34098	2.39195e-06	3.36386e-06
89	12	7	0	0	0	0	1	-0	0	0
90	5	4	8	8	2	16	0.876481	0.13184	1.14093e-06	1.30171e-06
91	6	5	1	1	1	0	0.99374	0.00628	5.60942e-08	5.64476e-08
92	14	11	11	11	4	12	0.87785	0.13028	1.10479e-06	1.25852e-06
93	12	10	9	10	5	11	0.887897	0.1189	1.02014e-06	1.14894e-06
94	17	14	23	26	9	46	0.671743	0.39788	2.6277e-06	3.91176e-06
95	10	7	15	18	5	30	0.766408	0.26604	2.00037e-06	2.61005e-06
96	13	7	4	5	2	4	0.949519	0.0518	4.69794e-07	4.94771e-07
97	16	13	19	20	4	67	0.626692	0.4673	2.93848e-06	4.68888e-06
98	15	11	49	53	10	188	0.27482	1.29164	3.56737e-06	1.29808e-05
99	11	8	3	3	2	1	0.976344	0.02394	2.17213e-07	2.22476e-07
100	14	7	9	10	3	16	0.865541	0.1444	1.2244e-06	1.41461e-06
101	9	7	34	37	7	125	0.41901	0.86986	3.65805e-06	8.73021e-06
