Ion	A	Z	Energy	LET	Dose	Hist	Count	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
Photon	0	0	0.1	0	0.25	1000	0	27.018	21.062	8.753	8.999	6.71	3.366	0.929914	0.0736803	6.20654e-07	6.86818e-07	
Photon	0	0	0.1	0	0.5	1000	0	54.119	42.262	17.378	17.865	12.333	8.432	0.858032	0.155195	1.21536e-06	1.45646e-06	
Photon	0	0	0.1	0	1	1000	0	108.288	84.78	34.784	35.827	21.297	25.304	0.706801	0.354044	2.28348e-06	3.36683e-06	
Photon	0	0	0.1	0	2	1000	0	216.84	169.989	69.997	71.989	33.498	83.385	0.425955	0.877354	3.41846e-06	8.49412e-06	
Photon	0	0	0.1	0	3	1000	0	325.251	255.171	104.692	107.764	40.954	174.58	0.22125	1.56712	3.14598e-06	1.5359e-05	
Photon	0	0	0.1	0	4	1000	0	433.84	340.53	139.256	143.352	46.409	294.549	0.101809	2.40245	2.18601e-06	2.37422e-05	
Photon	0	0	0.1	0	5	1000	0	542.039	425.57	174.707	179.641	50.399	450.931	0.0393686	3.42789	1.19412e-06	3.40997e-05	
Photon	0	0	0.1	0	6	1000	0	650.44	510.623	209.795	215.821	53.137	644.129	0.0132245	4.64041	5.32803e-07	4.64072e-05	
