Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	25	23	64	65	31	92	0.415863	0.8774	3.55868e-06	8.55735e-06
2	15	13	42	45	20	77	0.509004	0.6753	3.37541e-06	6.6314e-06
3	31	28	46	51	28	60	0.534577	0.62628	3.24318e-06	6.06682e-06
4	18	14	18	19	11	13	0.830589	0.18562	1.46452e-06	1.76324e-06
5	19	13	35	40	18	66	0.555548	0.5878	3.20257e-06	5.7647e-06
6	23	18	15	15	10	8	0.873716	0.135	1.11117e-06	1.27178e-06
7	21	16	39	40	14	111	0.441622	0.8173	3.60174e-06	8.15569e-06
8	12	10	34	37	9	118	0.434239	0.83416	3.62949e-06	8.35828e-06
9	16	9	10	10	8	2	0.929601	0.073	6.23523e-07	6.70742e-07
10	28	24	63	68	32	95	0.401905	0.91154	3.57136e-06	8.88609e-06
11	22	15	40	41	19	57	0.578001	0.54818	3.08823e-06	5.34294e-06
12	17	12	26	27	11	65	0.605888	0.50106	3.01596e-06	4.97774e-06
13	18	12	30	34	12	71	0.562356	0.57562	3.20075e-06	5.69168e-06
14	16	11	15	16	9	14	0.84208	0.17188	1.38693e-06	1.64703e-06
15	21	17	45	47	28	40	0.60704	0.49916	2.90066e-06	4.77837e-06
16	21	15	24	24	16	14	0.800819	0.22212	1.68061e-06	2.09861e-06
17	23	20	40	48	17	146	0.351326	1.04604	3.67731e-06	1.04669e-05
18	18	15	28	32	15	35	0.684231	0.37946	2.50838e-06	3.66599e-06
19	27	22	73	76	38	79	0.414708	0.88018	3.51985e-06	8.48754e-06
20	16	10	12	12	11	1	0.922692	0.08046	6.7403e-07	7.30504e-07
21	20	15	42	45	23	52	0.57822	0.5478	3.06634e-06	5.30307e-06
22	19	15	52	56	29	62	0.512795	0.66788	3.31025e-06	6.45532e-06
23	15	10	15	15	12	4	0.891723	0.1146	9.44554e-07	1.05925e-06
24	21	19	35	37	21	47	0.623716	0.47206	2.86025e-06	4.58582e-06
25	23	15	35	36	15	64	0.575521	0.55248	3.1266e-06	5.43264e-06
26	23	19	61	65	28	93	0.413747	0.8825	3.56256e-06	8.61048e-06
27	12	10	28	30	16	25	0.729132	0.3159	2.20326e-06	3.02176e-06
28	27	23	63	73	33	85	0.40986	0.89194	3.53996e-06	8.637e-06
