Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	26	23	31	32	19	25	0.720032	0.32846	2.25705e-06	3.13465e-06
2	15	13	13	13	6	12	0.866893	0.14284	1.18887e-06	1.37142e-06
3	32	29	33	36	14	41	0.647148	0.43518	2.72487e-06	4.21057e-06
4	18	14	9	9	9	0	0.945048	0.05652	4.80111e-07	5.08028e-07
5	19	13	22	25	11	33	0.722311	0.3253	2.28581e-06	3.16459e-06
6	23	18	13	13	12	1	0.916915	0.08674	7.21568e-07	7.86952e-07
7	21	16	19	19	10	19	0.805558	0.21622	1.6772e-06	2.08204e-06
8	12	10	15	15	6	25	0.801156	0.2217	1.74255e-06	2.17504e-06
9	17	10	7	8	6	2	0.94135	0.06044	5.2513e-07	5.57847e-07
10	29	25	21	23	13	17	0.793628	0.23114	1.74722e-06	2.20156e-06
11	22	15	7	8	5	4	0.931797	0.07064	6.18819e-07	6.64114e-07
12	18	13	19	20	10	26	0.772441	0.2582	1.93915e-06	2.51042e-06
13	18	12	12	13	8	8	0.884759	0.12244	1.02533e-06	1.15888e-06
14	17	12	6	6	3	6	0.933999	0.06828	6.1409e-07	6.57485e-07
15	21	17	26	27	15	17	0.773941	0.25626	1.87862e-06	2.42735e-06
16	21	15	15	16	10	8	0.868246	0.14128	1.15323e-06	1.32823e-06
17	23	20	21	21	14	11	0.828631	0.18798	1.46657e-06	1.76986e-06
18	18	15	8	8	5	3	0.936562	0.06554	5.72221e-07	6.1098e-07
19	27	22	33	35	22	21	0.721156	0.3269	2.22943e-06	3.09146e-06
20	16	10	9	9	6	4	0.925964	0.07692	6.67214e-07	7.20561e-07
21	20	15	26	26	16	17	0.778816	0.24998	1.8465e-06	2.3709e-06
22	19	15	20	22	17	8	0.836139	0.17896	1.39377e-06	1.66691e-06
23	19	15	15	15	12	3	0.896282	0.1095	9.01762e-07	1.00611e-06
24	21	19	13	13	8	15	0.85373	0.15814	1.3069e-06	1.53082e-06
25	23	15	20	23	9	41	0.702198	0.35354	2.44137e-06	3.47676e-06
26	24	20	34	36	22	38	0.657126	0.41988	2.66213e-06	4.05118e-06
27	12	10	16	16	8	12	0.850713	0.16168	1.31075e-06	1.54076e-06
28	28	24	27	30	19	15	0.767283	0.2649	1.91086e-06	2.49043e-06
29	17	15	34	35	17	58	0.597142	0.5156	3.01998e-06	5.05739e-06
30	22	19	5	5	5	0	0.969088	0.0314	2.73513e-07	2.82238e-07
31	19	16	16	16	10	7	0.872686	0.13618	1.11276e-06	1.27509e-06
32	21	17	17	18	12	6	0.8662	0.14364	1.15625e-06	1.33486e-06
33	20	15	12	12	10	2	0.917998	0.08556	7.19378e-07	7.83638e-07
34	26	19	26	28	20	9	0.801124	0.22174	1.6493e-06	2.05873e-06
35	24	20	20	20	17	3	0.868576	0.1409	1.11903e-06	1.28835e-06
36	16	12	18	21	5	50	0.679173	0.38688	2.60942e-06	3.84206e-06
37	22	17	14	15	9	10	0.864849	0.1452	1.1918e-06	1.37805e-06
38	17	14	22	22	11	16	0.802711	0.21976	1.67925e-06	2.09198e-06
39	25	16	13	13	11	3	0.90761	0.09694	8.10694e-07	8.93218e-07
40	20	14	20	21	17	5	0.854379	0.15738	1.23976e-06	1.45107e-06
41	23	21	35	36	15	52	0.611843	0.49128	2.93381e-06	4.79504e-06
42	22	18	17	18	10	36	0.743312	0.29664	2.17705e-06	2.92885e-06
43	33	24	14	14	12	2	0.90654	0.09812	8.12743e-07	8.96533e-07
44	25	22	38	39	25	21	0.703266	0.35202	2.33291e-06	3.31725e-06
45	14	9	8	9	4	11	0.89349	0.11262	9.76132e-07	1.09249e-06
46	17	11	8	11	3	21	0.838467	0.17618	1.45618e-06	1.73672e-06
47	17	12	6	6	5	1	0.958122	0.04278	3.7541e-07	3.91819e-07
48	19	14	24	27	14	30	0.724292	0.32256	2.2584e-06	3.11808e-06
49	20	15	15	16	13	4	0.88614	0.12088	9.88662e-07	1.11569e-06
50	22	15	21	21	15	9	0.837127	0.17778	1.39264e-06	1.6636e-06
51	22	19	12	12	8	7	0.894885	0.11106	9.39006e-07	1.0493e-06
52	25	19	15	16	10	8	0.868246	0.14128	1.15323e-06	1.32823e-06
53	25	18	22	22	15	8	0.836139	0.17896	1.39377e-06	1.66691e-06
54	15	9	6	6	4	2	0.953248	0.04788	4.2415e-07	4.44952e-07
55	31	27	30	32	20	16	0.753851	0.28256	2.00257e-06	2.65645e-06
56	18	13	20	20	16	5	0.859762	0.1511	1.19904e-06	1.39462e-06
57	18	15	8	9	5	4	0.925964	0.07692	6.67214e-07	7.20561e-07
58	20	14	12	12	10	3	0.913328	0.09066	7.64246e-07	8.36771e-07
59	17	12	23	24	15	11	0.813166	0.20682	1.5769e-06	1.93921e-06
60	15	10	12	12	8	5	0.90406	0.10086	8.52562e-07	9.43037e-07
61	16	15	4	6	3	4	0.943574	0.05808	5.20116e-07	5.51218e-07
62	19	17	16	17	12	8	0.862811	0.14756	1.19471e-06	1.38467e-06
63	23	18	21	21	13	14	0.81605	0.20328	1.57438e-06	1.92926e-06
64	19	15	11	12	8	5	0.90406	0.10086	8.52562e-07	9.43037e-07
65	18	14	3	3	2	1	0.976344	0.02394	2.17213e-07	2.22476e-07
66	26	23	15	15	11	7	0.878183	0.1299	1.07019e-06	1.21865e-06
67	21	14	23	24	16	19	0.780657	0.24762	1.84569e-06	2.36427e-06
68	10	8	7	9	5	10	0.898059	0.10752	9.33407e-07	1.03936e-06
69	23	16	15	15	13	2	0.900865	0.1044	8.58507e-07	9.5298e-07
70	14	9	9	9	8	1	0.94024	0.06162	5.27627e-07	5.61162e-07
71	27	22	30	31	17	33	0.6956	0.36298	2.43688e-06	3.50327e-06
72	16	12	10	10	8	2	0.929601	0.073	6.23523e-07	6.70742e-07
73	21	14	7	7	6	1	0.952124	0.04906	4.26805e-07	4.48266e-07
74	19	16	17	17	11	9	0.858422	0.15266	1.23425e-06	1.43781e-06
75	19	18	32	32	18	31	0.698332	0.35906	2.41166e-06	3.45345e-06
76	21	18	14	15	8	17	0.834519	0.1809	1.46039e-06	1.74998e-06
77	29	22	16	16	13	3	0.890671	0.11578	9.46393e-07	1.06256e-06
78	24	13	17	19	13	7	0.856398	0.15502	1.23701e-06	1.44444e-06
79	12	9	2	2	2	0	0.987519	0.01256	1.11486e-07	1.12895e-07
80	27	17	17	19	15	4	0.869602	0.13972	1.11747e-06	1.28504e-06
81	16	8	3	3	3	0	0.981336	0.01884	1.66182e-07	1.69343e-07
82	24	20	18	18	15	3	0.879554	0.12834	1.03388e-06	1.17546e-06
83	19	15	17	17	13	5	0.876113	0.13226	1.07348e-06	1.22528e-06
84	13	8	12	13	7	8	0.884759	0.12244	1.02533e-06	1.15888e-06
85	21	17	19	19	9	16	0.817978	0.20092	1.57267e-06	1.92264e-06
86	18	11	11	11	6	7	0.900523	0.10478	8.94089e-07	9.92856e-07
87	22	13	12	12	8	6	0.899461	0.10596	8.96016e-07	9.9617e-07
88	18	14	12	13	9	5	0.8984	0.10714	8.97937e-07	9.99485e-07
89	19	14	17	17	9	15	0.832552	0.18326	1.46247e-06	1.75661e-06
90	17	14	11	11	6	11	0.882338	0.12518	1.06356e-06	1.20539e-06
91	26	15	14	14	12	2	0.90654	0.09812	8.12743e-07	8.96533e-07
92	19	16	22	23	9	65	0.621301	0.47594	2.95239e-06	4.75195e-06
93	28	22	26	27	18	10	0.80207	0.22056	1.64859e-06	2.05542e-06
94	22	16	12	12	10	2	0.917998	0.08556	7.19378e-07	7.83638e-07
95	19	15	30	30	11	60	0.609937	0.4944	2.97736e-06	4.88142e-06
96	25	20	25	25	15	21	0.767897	0.2641	1.94047e-06	2.52699e-06
97	20	16	10	11	8	4	0.914407	0.08948	7.62118e-07	8.33456e-07
98	15	13	7	7	5	2	0.947281	0.05416	4.74966e-07	5.014e-07
99	17	12	9	9	8	1	0.94024	0.06162	5.27627e-07	5.61162e-07
100	20	13	15	15	9	8	0.873716	0.135	1.11117e-06	1.27178e-06
101	20	17	20	20	15	6	0.855388	0.1562	1.23839e-06	1.44775e-06
102	25	17	10	10	9	1	0.934354	0.0679	5.77066e-07	6.17609e-07
103	22	21	14	15	10	6	0.882673	0.1248	1.02877e-06	1.16551e-06
104	21	16	11	11	8	4	0.914407	0.08948	7.62118e-07	8.33456e-07
105	25	20	30	31	21	15	0.762479	0.27118	1.94194e-06	2.54687e-06
106	14	12	17	17	14	4	0.880593	0.12716	1.03218e-06	1.17214e-06
107	30	20	20	20	13	11	0.833851	0.1817	1.42874e-06	1.71342e-06
108	18	16	8	8	8	0	0.951001	0.05024	4.29454e-07	4.51581e-07
109	27	21	18	18	16	2	0.884051	0.12324	9.92191e-07	1.12232e-06
110	20	19	14	16	9	13	0.846386	0.16678	1.34905e-06	1.59389e-06
111	22	19	14	14	11	3	0.901929	0.10322	8.56531e-07	9.49666e-07
112	23	20	34	34	20	30	0.693142	0.36652	2.43516e-06	3.51321e-06
