Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	101	83	130	141	56	241	0.120684	2.11458	2.50591e-06	2.07642e-05
2	79	62	145	156	66	331	0.0694061	2.66778	1.83183e-06	2.63929e-05
3	114	92	180	197	75	326	0.0550364	2.89976	1.56532e-06	2.84416e-05
4	85	58	96	101	48	134	0.267756	1.31768	3.43291e-06	1.28211e-05
5	87	65	140	146	71	185	0.155613	1.86038	2.81209e-06	1.8071e-05
6	96	76	123	128	62	169	0.189051	1.66574	3.06353e-06	1.62048e-05
7	87	62	101	103	49	154	0.238773	1.43224	3.34202e-06	1.39966e-05
8	73	60	121	131	47	290	0.100091	2.30168	2.28239e-06	2.28033e-05
9	67	53	69	73	38	75	0.431305	0.84094	3.49601e-06	8.10566e-06
10	108	83	136	143	73	142	0.197456	1.62224	3.08365e-06	1.56169e-05
11	94	69	148	154	68	209	0.130939	2.03302	2.59231e-06	1.97978e-05
12	84	69	136	147	65	261	0.104951	2.25426	2.3263e-06	2.21656e-05
13	86	70	180	196	75	514	0.0212313	3.85228	8.14733e-07	3.83742e-05
14	82	59	87	97	52	162	0.23803	1.43536	3.35217e-06	1.4083e-05
15	91	67	118	127	54	214	0.151229	1.88896	2.80369e-06	1.85394e-05
16	91	68	144	157	72	250	0.10425	2.26096	2.30868e-06	2.21456e-05
17	97	83	153	164	80	278	0.0864906	2.44772	2.07823e-06	2.40284e-05
18	86	70	121	133	61	166	0.186031	1.68184	3.03745e-06	1.63276e-05
19	104	85	187	198	89	331	0.0533149	2.93154	1.53353e-06	2.87637e-05
20	81	58	116	129	55	229	0.138343	1.97802	2.69066e-06	1.94492e-05
21	89	68	116	120	48	243	0.1363	1.9929	2.68307e-06	1.96851e-05
22	87	63	124	137	69	185	0.164662	1.80386	2.89195e-06	1.7563e-05
23	95	75	149	155	79	184	0.147814	1.9118	2.73839e-06	1.85259e-05
24	92	78	102	110	54	142	0.242926	1.415	3.34124e-06	1.37542e-05
25	96	68	151	160	62	392	0.0495883	3.004	1.4807e-06	2.98598e-05
26	97	80	206	217	91	382	0.0364811	3.31096	1.18732e-06	3.2546e-05
27	73	58	160	172	73	258	0.0910852	2.39596	2.13297e-06	2.34174e-05
