Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	15641	12297	69	69	67	2	0.641773	0.44352	2.56783e-06	4.00115e-06
2	15348	12063	73	73	69	5	0.61635	0.48394	2.70352e-06	4.38634e-06
3	15804	12395	89	92	71	27	0.488967	0.71546	3.24076e-06	6.62778e-06
4	15434	12078	89	91	77	18	0.515159	0.66328	3.13893e-06	6.09313e-06
5	15455	12006	72	73	61	15	0.585704	0.53494	2.8803e-06	4.91767e-06
6	15574	12228	72	72	60	15	0.589394	0.52866	2.86518e-06	4.86123e-06
7	15452	12149	71	71	67	4	0.627332	0.46628	2.64754e-06	4.22031e-06
8	15272	11925	69	71	58	17	0.587088	0.53258	2.88322e-06	4.91104e-06
9	15196	11938	78	79	71	8	0.584546	0.53692	2.85517e-06	4.88443e-06
10	15724	12281	88	90	74	18	0.518404	0.657	3.12944e-06	6.03668e-06
11	15541	12128	75	75	61	16	0.575452	0.5526	2.92542e-06	5.0837e-06
12	15420	12032	77	79	68	12	0.572742	0.55732	2.91924e-06	5.09696e-06
13	15445	12092	71	72	62	11	0.601541	0.50826	2.79638e-06	4.64869e-06
14	15391	12195	77	78	65	16	0.564712	0.57144	2.96646e-06	5.25304e-06
15	15510	12187	89	91	75	20	0.509931	0.67348	3.16126e-06	6.1994e-06
16	15512	12193	75	75	65	11	0.590314	0.5271	2.84416e-06	4.81804e-06
17	15579	12354	87	89	77	17	0.524337	0.64562	3.1078e-06	5.9271e-06
18	15440	12197	58	58	51	9	0.663557	0.41014	2.48977e-06	3.75216e-06
19	15677	12334	59	60	53	7	0.661993	0.4125	2.48829e-06	3.75879e-06
20	15378	12043	73	77	61	23	0.54834	0.60086	3.05345e-06	5.56853e-06
21	15483	12245	67	67	58	10	0.623903	0.47176	2.6911e-06	4.31332e-06
22	15455	12192	76	78	63	23	0.544907	0.60714	3.06509e-06	5.62498e-06
