name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P246A1	A1	P246	0.3	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	247CC	Mouse	Foci_processed_19-Nov-2016_73665372030_foci_analysis_19-Nov-2016	541	 1.39	 1.95	439	 1.22	 1.62	525.48	273.55	 5.19	1474.50	 1.35	3325.94
P246A10	A10	P246	0.3	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	934CC	Mouse	Foci_processed_20-Nov-2016_73665409796_foci_analysis_20-Nov-2016	689	 1.46	 2.12	560	 1.34	 1.97	470.86	270.37	 4.98	2192.41	 1.30	3496.71
P246A2	A2	P246	0.3	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	253CC	Mouse	Foci_processed_19-Nov-2016_73665376573_foci_analysis_19-Nov-2016	648	 1.23	 1.81	517	 1.08	 1.67	496.40	273.70	 5.05	1793.37	 1.23	2698.93
P246A3	A3	P246	0.3	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	235CC	Mouse	Foci_processed_19-Nov-2016_73665381294_foci_analysis_19-Nov-2016	744	 1.02	 1.62	606	 0.83	 1.34	507.57	270.43	 4.59	1903.56	 1.20	2189.36
P246A4	A4	P246	0.3	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	C3H f2	Mouse	Foci_processed_19-Nov-2016_73665386315_foci_analysis_19-Nov-2016	733	 1.28	 2.02	618	 1.25	 1.96	532.26	320.17	 4.97	2628.61	 1.15	3140.23
P246A5	A5	P246	0.3	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	915CC	Mouse	Foci_processed_19-Nov-2016_73665391076_foci_analysis_19-Nov-2016	768	 1.51	 2.19	658	 1.40	 2.01	461.80	276.27	 4.91	2450.06	 1.15	3182.51
P246A6	A6	P246	0.3	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	C57BL f1	Mouse	Foci_processed_19-Nov-2016_73665395676_foci_analysis_19-Nov-2016	708	 1.17	 1.99	591	 1.08	 1.88	460.82	282.66	 4.87	2081.95	 1.28	2496.81
P246A7	A7	P246	0.3	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	254CC	Mouse	Foci_processed_20-Nov-2016_73665400163_foci_analysis_20-Nov-2016	535	 1.15	 1.78	431	 1.01	 1.60	465.86	262.50	 5.63	1382.52	 1.39	2447.18
P246A8	A8	P246	0.3	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	BALBC f1	Mouse	Foci_processed_20-Nov-2016_73665404912_foci_analysis_20-Nov-2016	537	 1.24	 1.85	444	 1.12	 1.68	491.14	259.01	 5.04	1691.15	 1.29	2759.04
P246A9	A9	P246	0.3	Fe 600 MeV/n	8 hr	Fibro	53BP1	10/9/2016	921CC	Mouse	Foci_processed_20-Nov-2016_73665407367_foci_analysis_20-Nov-2016	753	 0.83	 1.59	627	 0.75	 1.43	484.20	299.59	 4.23	1998.85	 1.19	1752.29
