name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P279A1	A1	P279	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_19-Dec-2016_73668304262_foci_analysis_19-Dec-2016	778	0.72	0.85	618	0.67	0.8	365.15	245.58	4.35	1375.89	1.18	1246.74
P279A2	A2	P279	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_19-Dec-2016_73668308872_foci_analysis_19-Dec-2016	721	0.84	1.12	582	0.76	0.89	545.21	407.48	6.12	1375.84	1.21	1567.99
P279A3	A3	P279	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_19-Dec-2016_73668313900_foci_analysis_19-Dec-2016	738	1.15	1.31	635	1.02	1.08	426.5	275.64	5.77	1470.11	1.27	2060.29
P279A4	A4	P279	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_19-Dec-2016_73668329767_foci_analysis_19-Dec-2016	742	1.05	6.44	635	0.76	0.89	574.71	395.87	5.55	1411.23	1.22	1729.73
P279A5	A5	P279	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_19-Dec-2016_73668335234_foci_analysis_19-Dec-2016	767	1.35	3.53	635	0.99	1.11	436.3	291.42	5.35	1975.57	1.18	2079.72
P279A6	A6	P279	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_19-Dec-2016_73668341845_foci_analysis_19-Dec-2016	786	0.91	1.06	671	0.78	0.91	616.36	466.84	5.4	1710.64	1.12	1772.55
P279A7	A7	P279	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	BALBC f2	Mouse	Foci_processed_19-Dec-2016_73668346499_foci_analysis_19-Dec-2016	487	0.88	1.58	391	0.82	0.97	350.85	248.64	4.85	1198.06	1.2	1571.62
P279A8	A8	P279	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_19-Dec-2016_73668389075_foci_analysis_19-Dec-2016	745	0.84	1.33	602	0.87	1.03	497.53	378.27	4.91	1952.4	1.17	2034.53
P279A9	A9	P279	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_19-Dec-2016_73668391116_foci_analysis_19-Dec-2016	780	0.91	1.15	624	0.91	1.07	439.39	305.05	5.35	1932.04	1.18	2045.34
P279A10	A10	P279	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_19-Dec-2016_73668392831_foci_analysis_19-Dec-2016	670	0.79	0.92	576	0.74	0.88	332.19	232.12	5.57	1406.34	1.16	1323.91
