name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P241A1	A1	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	247CC	Mouse	Foci_processed_16-Nov-2016_73665000868_foci_analysis_16-Nov-2016	546	 0.51	 1.00	436	 0.48	 1.02	541.94	280.64	 4.89	1434.55	 1.39	1002.44
P241A10	A10	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	934CC	Mouse	Foci_processed_17-Nov-2016_73665135178_foci_analysis_17-Nov-2016	563	 0.29	 0.81	460	 0.28	 0.75	536.48	290.88	 4.11	2182.09	 1.60	776.48
P241A2	A2	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	253CC	Mouse	Foci_processed_17-Nov-2016_73665135685_foci_analysis_17-Nov-2016	634	 0.19	 0.52	533	 0.17	 0.49	541.13	290.65	 3.88	1879.66	 1.66	445.53
P241A3	A3	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	235CC	Mouse	Foci_processed_17-Nov-2016_73665136434_foci_analysis_17-Nov-2016	695	 0.28	 0.87	584	 0.26	 0.84	620.92	304.30	 3.40	2492.45	 1.49	701.95
P241A4	A4	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C3H f2	Mouse	Foci_processed_17-Nov-2016_73665137023_foci_analysis_17-Nov-2016	680	 0.17	 0.46	569	 0.16	 0.43	526.78	285.96	 3.89	3084.64	 1.54	353.12
P241A5	A5	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	915CC	Mouse	Foci_processed_17-Nov-2016_73665137623_foci_analysis_17-Nov-2016	708	 0.20	 0.60	615	 0.17	 0.51	500.80	276.38	 3.75	2748.89	 1.55	373.58
P241A6	A6	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C57BL f1	Mouse	Foci_processed_17-Nov-2016_73665138248_foci_analysis_17-Nov-2016	671	 0.18	 0.57	564	 0.16	 0.55	487.48	272.02	 3.87	2209.29	 1.55	442.06
P241A7	A7	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	254CC	Mouse	Foci_processed_17-Nov-2016_73665138844_foci_analysis_17-Nov-2016	591	 0.25	 0.66	484	 0.23	 0.55	578.00	293.48	 4.05	1933.75	 1.69	497.04
P241A8	A8	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	BALBC f1	Mouse	Foci_processed_17-Nov-2016_73665139382_foci_analysis_17-Nov-2016	532	 0.34	 1.52	437	 0.26	 0.66	606.85	299.69	 3.66	2377.41	 1.65	625.32
P241A9	A9	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	921CC	Mouse	Foci_processed_16-Nov-2016_73665039580_foci_analysis_16-Nov-2016	725	 0.35	 2.50	629	 0.24	 0.70	486.02	278.87	 4.08	2228.62	 1.19	611.63
P241B1	B1	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	256CC	Mouse	Foci_processed_16-Nov-2016_73665000303_foci_analysis_16-Nov-2016	623	 0.50	 1.37	507	 0.43	 1.04	486.73	253.08	 4.62	1304.47	 1.29	762.09
P241B10	B10	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	923CC	Mouse	Foci_processed_17-Nov-2016_73665139928_foci_analysis_17-Nov-2016	700	 0.28	 0.81	575	 0.23	 0.59	529.60	304.75	 3.40	2787.69	 1.58	519.07
P241B2	B2	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	257CC	Mouse	Foci_processed_17-Nov-2016_73665140536_foci_analysis_17-Nov-2016	700	 0.20	 0.59	585	 0.20	 0.60	518.41	278.26	 3.77	2613.90	 1.55	362.44
P241B3	B3	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	239CC	Mouse	Foci_processed_16-Nov-2016_73665011868_foci_analysis_16-Nov-2016	488	 0.46	 1.02	417	 0.46	 1.03	625.83	340.57	 4.86	2924.17	 1.29	1101.83
P241B4	B4	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C3H f1	Mouse	Foci_processed_17-Nov-2016_73665141190_foci_analysis_17-Nov-2016	664	 0.17	 0.48	550	 0.15	 0.44	547.53	282.10	 4.40	2657.31	 1.48	381.54
P241B5	B5	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	233CC	Mouse	Foci_processed_17-Nov-2016_73665141804_foci_analysis_17-Nov-2016	583	 0.30	 1.25	487	 0.26	 1.20	531.41	290.16	 3.89	2326.36	 1.66	754.38
P241B6	B6	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	236CC	Mouse	Foci_processed_17-Nov-2016_73665142354_foci_analysis_17-Nov-2016	707	 0.15	 0.55	588	 0.11	 0.37	540.35	272.28	 3.85	1902.39	 1.53	324.87
P241B7	B7	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	251CC	Mouse	Foci_processed_17-Nov-2016_73665142988_foci_analysis_17-Nov-2016	684	 0.18	 0.55	595	 0.18	 0.56	477.04	264.47	 3.82	2505.10	 1.61	357.81
P241B8	B8	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	907CC	Mouse	Foci_processed_17-Nov-2016_73665143609_foci_analysis_17-Nov-2016	708	 0.31	 0.89	600	 0.30	 0.90	512.18	280.17	 3.62	3170.03	 1.53	629.61
P241B9	B9	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	922CC	Mouse	Foci_processed_16-Nov-2016_73665038895_foci_analysis_16-Nov-2016	756	 0.29	 1.57	652	 0.22	 0.60	473.61	279.80	 3.88	2607.09	 1.16	479.58
P241C1	C1	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	CBA m2	Mouse	Foci_processed_15-Nov-2016_73664999744_foci_analysis_15-Nov-2016	554	 0.54	 1.36	460	 0.57	 1.43	606.07	319.84	 5.29	2611.77	 1.38	1303.64
P241C10	C10	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	894CC	Mouse	Foci_processed_17-Nov-2016_73665144344_foci_analysis_17-Nov-2016	668	 0.24	 0.75	573	 0.20	 0.52	474.51	273.07	 3.64	2359.73	 1.63	425.83
P241C2	C2	P241	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	220CC	Mouse	Foci_processed_16-Nov-2016_73665004497_foci_analysis_16-Nov-2016	586	 0.46	 1.05	487	 0.43	 1.03	548.37	296.01	 5.38	2936.95	 1.34	879.23
