name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P242A1	A1	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	247CC	Mouse	Foci_processed_16-Nov-2016_73665092450_foci_analysis_16-Nov-2016	668	 4.57	 6.00	581	 3.98	 3.66	602.93	303.50	 5.20	1616.55	 1.35	11023.58
P242A10	A10	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	934CC	Mouse	Foci_processed_17-Nov-2016_73665134204_foci_analysis_17-Nov-2016	661	 4.46	 5.62	554	 4.12	 3.81	654.87	384.97	 5.39	2713.70	 1.31	12288.59
P242A2	A2	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	253CC	Mouse	Foci_processed_16-Nov-2016_73665096955_foci_analysis_16-Nov-2016	669	 3.57	 3.85	549	 3.23	 3.04	584.55	307.89	 4.89	2190.82	 1.19	8669.27
P242A3	A3	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	235CC	Mouse	Foci_processed_17-Nov-2016_73665102271_foci_analysis_17-Nov-2016	732	 3.44	 8.67	600	 2.94	 2.66	617.56	319.70	 4.32	2474.42	 1.20	7555.97
P242A4	A4	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	C3H f2	Mouse	Foci_processed_17-Nov-2016_73665165709_foci_analysis_17-Nov-2016	594	 3.85	 3.68	490	 3.49	 3.38	699.21	378.32	 3.93	3476.57	 1.63	9539.52
P242A5	A5	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	915CC	Mouse	Foci_processed_17-Nov-2016_73665166376_foci_analysis_17-Nov-2016	561	 3.62	 3.62	477	 3.20	 3.05	650.32	348.14	 3.68	3404.89	 1.69	8246.14
P242A6	A6	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	C57BL f1	Mouse	Foci_processed_17-Nov-2016_73665167009_foci_analysis_17-Nov-2016	558	 2.81	 3.10	468	 2.59	 2.79	654.67	361.37	 3.45	2848.54	 1.68	7241.85
P242A7	A7	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	254CC	Mouse	Foci_processed_17-Nov-2016_73665167632_foci_analysis_17-Nov-2016	556	 3.62	 3.42	463	 3.49	 2.98	720.11	340.34	 4.14	2100.80	 1.77	9990.98
P242A8	A8	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	BALBC f1	Mouse	Foci_processed_17-Nov-2016_73665168247_foci_analysis_17-Nov-2016	459	 3.50	 3.55	385	 3.22	 3.04	946.61	460.29	 3.52	2511.90	 1.62	11197.61
P242A9	A9	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	921CC	Mouse	Foci_processed_17-Nov-2016_73665168773_foci_analysis_17-Nov-2016	583	 2.86	 3.12	499	 2.59	 2.68	681.42	366.32	 3.32	2850.16	 1.59	7498.46
P242B1	B1	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	256CC	Mouse	Foci_processed_16-Nov-2016_73665091841_foci_analysis_16-Nov-2016	632	 4.30	 6.48	535	 3.61	 3.39	573.68	315.15	 5.17	2411.66	 1.27	9524.54
P242B10	B10	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	923CC	Mouse	Foci_processed_17-Nov-2016_73665133500_foci_analysis_17-Nov-2016	719	 3.82	 5.10	600	 3.63	 3.36	650.81	372.09	 4.44	2739.61	 1.19	10915.01
P242B2	B2	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	257CC	Mouse	Foci_processed_16-Nov-2016_73665096243_foci_analysis_16-Nov-2016	719	 4.08	 3.77	604	 3.75	 3.29	521.29	292.23	 5.10	2653.79	 1.23	8767.94
P242B3	B3	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	239CC	Mouse	Foci_processed_17-Nov-2016_73665101713_foci_analysis_17-Nov-2016	545	 4.55	 4.63	450	 4.11	 3.74	650.22	378.59	 4.93	2764.68	 1.33	11961.54
P242B4	B4	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	C3H f1	Mouse	Foci_processed_17-Nov-2016_73665169519_foci_analysis_17-Nov-2016	590	 3.46	 3.54	482	 3.34	 3.24	650.42	370.80	 3.84	3940.35	 1.69	8221.15
P242B5	B5	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	233CC	Mouse	Foci_processed_17-Nov-2016_73665170209_foci_analysis_17-Nov-2016	559	 3.24	 3.46	485	 2.96	 3.14	612.10	350.83	 3.89	2776.25	 1.84	7640.26
P242B6	B6	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	236CC	Mouse	Foci_processed_17-Nov-2016_73665170891_foci_analysis_17-Nov-2016	653	 3.21	 3.27	553	 2.94	 2.81	753.13	371.08	 3.61	2519.34	 1.58	8955.99
P242B7	B7	P242	0.82	Fe 600 MeV/n	4 hr	Fibro	53BP1	10/9/2016	251CC	Mouse	Foci_processed_17-Nov-2016_73665171634_foci_analysis_17-Nov-2016	604	 4.24	 4.01	515	 3.76	 3.43	688.84	356.12	 3.89	2837.78	 1.62	10661.12
