name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P288A1	A1	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_26-Dec-2016_73669084063_foci_analysis_26-Dec-2016	806	 0.25	 0.57	656	 0.24	 0.54	365.53	255.94	 4.58	2165.27	 1.34	454.37
P288A10	A10	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_27-Dec-2016_73669177245_foci_analysis_27-Dec-2016	692	 0.23	 0.53	593	 0.19	 0.46	371.42	248.00	 4.14	2444.35	 1.97	327.53
P288A2	A2	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_26-Dec-2016_73669089066_foci_analysis_26-Dec-2016	735	 0.24	 0.64	630	 0.19	 0.53	307.23	223.49	 6.21	1597.45	 1.33	283.33
P288A3	A3	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_26-Dec-2016_73669094663_foci_analysis_26-Dec-2016	742	 0.39	 0.74	649	 0.35	 0.66	374.50	251.66	 5.52	2359.25	 1.31	664.64
P288A4	A4	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_27-Dec-2016_73669100086_foci_analysis_27-Dec-2016	757	 0.32	 0.69	648	 0.29	 0.63	385.66	250.21	 5.46	2220.88	 1.27	548.28
P288A5	A5	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_27-Dec-2016_73669105516_foci_analysis_27-Dec-2016	762	 0.37	 0.77	633	 0.34	 0.71	369.63	249.58	 5.32	2397.85	 1.22	652.02
P288A6	A6	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_27-Dec-2016_73669111194_foci_analysis_27-Dec-2016	709	 0.24	 0.60	601	 0.23	 0.59	346.04	245.65	 4.63	2597.08	 1.21	418.84
P288A8	A8	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_27-Dec-2016_73669178060_foci_analysis_27-Dec-2016	700	 0.28	 0.61	599	 0.24	 0.56	352.50	239.98	 4.15	2087.81	 1.98	392.99
P288A9	A9	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_27-Dec-2016_73669178738_foci_analysis_27-Dec-2016	693	 0.32	 0.73	606	 0.29	 0.61	392.53	260.51	 4.24	2136.88	 1.85	511.77
P288B1	B1	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	946CC	Mouse	Foci_processed_26-Dec-2016_73669083352_foci_analysis_26-Dec-2016	744	 0.62	 5.97	643	 0.30	 0.63	410.11	277.71	 6.17	2587.61	 1.33	602.57
P288B10	B10	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	919CC	Mouse	Foci_processed_27-Dec-2016_73669179410_foci_analysis_27-Dec-2016	589	 0.14	 0.44	487	 0.13	 0.40	337.80	247.60	 3.52	2219.68	 2.05	201.15
P288B2	B2	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	921CC	Mouse	Foci_processed_26-Dec-2016_73669088406_foci_analysis_26-Dec-2016	786	 0.44	 5.28	659	 0.18	 0.73	335.43	239.04	 4.44	2126.19	 1.32	411.54
P288B3	B3	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	253CC	Mouse	Foci_processed_26-Dec-2016_73669093994_foci_analysis_26-Dec-2016	787	 0.29	 1.20	664	 0.24	 0.57	375.06	254.95	 5.30	1883.51	 1.34	442.43
P288B4	B4	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	257CC	Mouse	Foci_processed_26-Dec-2016_73669099402_foci_analysis_26-Dec-2016	764	 0.32	 0.89	667	 0.27	 0.66	386.23	258.52	 5.60	2520.54	 1.33	499.32
P288B5	B5	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 m1	Mouse	Foci_processed_27-Dec-2016_73669104811_foci_analysis_27-Dec-2016	738	 0.53	 4.94	636	 0.30	 0.67	390.61	270.43	 5.36	2799.73	 1.29	564.36
P288B6	B6	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 m2	Mouse	Foci_processed_27-Dec-2016_73669110492_foci_analysis_27-Dec-2016	771	 0.39	 0.81	646	 0.37	 0.79	373.66	261.24	 5.52	2595.11	 1.22	692.21
P288B7	B7	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	942CC	Mouse	Foci_processed_27-Dec-2016_73669180084_foci_analysis_27-Dec-2016	719	 0.23	 0.56	609	 0.21	 0.52	408.60	283.56	 3.90	2112.54	 2.00	384.33
P288B8	B8	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	938CC	Mouse	Foci_processed_27-Dec-2016_73669120036_foci_analysis_27-Dec-2016	756	 0.29	 0.67	633	 0.28	 0.63	396.63	257.87	 5.22	2385.96	 1.24	552.82
P288B9	B9	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	925CC	Mouse	Foci_processed_27-Dec-2016_73669180821_foci_analysis_27-Dec-2016	640	 0.15	 0.47	520	 0.16	 0.49	351.53	263.42	 3.80	2049.04	 2.02	225.65
P288C1	C1	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	907CC	Mouse	Foci_processed_26-Dec-2016_73669082666_foci_analysis_26-Dec-2016	763	 0.43	 0.79	645	 0.42	 0.77	359.51	257.37	 5.27	2809.36	 1.28	773.07
P288C10	C10	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	923CC	Mouse	Foci_processed_27-Dec-2016_73669181439_foci_analysis_27-Dec-2016	736	 0.19	 0.48	628	 0.17	 0.46	362.18	255.07	 3.36	2502.26	 1.73	290.13
P288C2	C2	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	280CC	Mouse	Foci_processed_26-Dec-2016_73669087813_foci_analysis_26-Dec-2016	696	 0.24	 0.65	584	 0.25	 0.67	384.90	256.17	 4.94	2320.11	 1.42	476.46
P288C3	C3	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	CBA m3	Mouse	Foci_processed_26-Dec-2016_73669093300_foci_analysis_26-Dec-2016	671	 0.54	 1.21	555	 0.41	 0.81	423.27	267.65	 6.59	2890.30	 1.36	777.77
P288C4	C4	P288	1	X-ray	48 hr	Fibro	53BP1	12/12/2016	263CC	Mouse	Foci_processed_26-Dec-2016_73669098720_foci_analysis_26-Dec-2016	747	 0.34	 0.73	646	 0.31	 0.65	398.19	256.75	 5.86	2337.41	 1.42	630.29
