name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P300A1	A1	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_05-Jan-2017_73670080637_foci_analysis_05-Jan-2017	801	 0.52	 0.81	678	 0.45	 0.69	312.36	230.23	 4.56	1610.16	 1.22	684.69
P300A10	A10	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_07-Jan-2017_73670276620_foci_analysis_07-Jan-2017	708	 0.50	 0.78	614	 0.45	 0.68	298.05	219.53	 4.42	1751.64	 2.00	628.64
P300A2	A2	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_05-Jan-2017_73670085596_foci_analysis_05-Jan-2017	735	 0.34	 0.61	631	 0.31	 0.57	272.11	207.89	 6.05	1145.92	 1.42	407.75
P300A3	A3	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_05-Jan-2017_73670091083_foci_analysis_05-Jan-2017	700	 0.75	 0.99	582	 0.71	 0.90	336.49	236.62	 5.75	1587.56	 1.38	1102.45
P300A4	A4	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_05-Jan-2017_73670096671_foci_analysis_05-Jan-2017	782	 0.61	 0.86	656	 0.55	 0.78	335.07	241.88	 5.45	1637.20	 1.27	855.77
P300A5	A5	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_06-Jan-2017_73670102338_foci_analysis_06-Jan-2017	784	 0.41	 0.77	667	 0.38	 0.67	273.70	207.08	 5.04	1414.35	 1.28	501.71
P300A6	A6	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_07-Jan-2017_73670277380_foci_analysis_07-Jan-2017	787	 0.69	 0.92	691	 0.65	 0.87	386.97	259.59	 4.27	1876.68	 1.78	1057.19
P300A7	A7	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	BALBC f2	Mouse	Foci_processed_07-Jan-2017_73670278104_foci_analysis_07-Jan-2017	450	 0.58	 0.82	389	 0.51	 0.73	334.90	236.18	 3.96	1668.23	 1.95	790.75
P300A8	A8	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_07-Jan-2017_73670278538_foci_analysis_07-Jan-2017	722	 0.44	 0.69	622	 0.43	 0.68	318.84	234.45	 3.93	1879.92	 2.04	590.98
P300A9	A9	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_06-Jan-2017_73670120082_foci_analysis_06-Jan-2017	788	 0.46	 0.74	628	 0.45	 0.68	311.68	232.68	 5.12	1759.94	 1.35	637.29
P300B1	B1	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	946CC	Mouse	Foci_processed_05-Jan-2017_73670079906_foci_analysis_05-Jan-2017	763	 0.65	 0.87	645	 0.61	 0.81	330.66	249.99	 6.29	1436.50	 1.26	970.11
P300B10	B10	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	919CC	Mouse	Foci_processed_07-Jan-2017_73670279241_foci_analysis_07-Jan-2017	630	 0.23	 0.51	519	 0.24	 0.51	315.72	234.72	 3.74	1815.02	 1.96	331.77
P300B2	B2	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	921CC	Mouse	Foci_processed_05-Jan-2017_73670084914_foci_analysis_05-Jan-2017	808	 0.34	 0.74	705	 0.28	 0.55	288.45	227.03	 4.37	1439.41	 1.30	389.35
P300B3	B3	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	253CC	Mouse	Foci_processed_05-Jan-2017_73670090377_foci_analysis_05-Jan-2017	768	 0.58	 1.61	641	 0.51	 1.13	356.01	279.65	 5.11	1111.13	 1.23	857.10
P300B4	B4	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	257CC	Mouse	Foci_processed_05-Jan-2017_73670095942_foci_analysis_05-Jan-2017	778	 0.56	 0.84	676	 0.51	 0.78	297.50	217.52	 5.24	1967.76	 1.16	754.11
P300B5	B5	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 m1	Mouse	Foci_processed_06-Jan-2017_73670101573_foci_analysis_06-Jan-2017	767	 0.46	 0.72	660	 0.41	 0.65	281.53	215.52	 5.15	1531.46	 1.16	538.89
P300B6	B6	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 m2	Mouse	Foci_processed_07-Jan-2017_73670279883_foci_analysis_07-Jan-2017	775	 0.58	 0.79	674	 0.53	 0.74	318.88	232.66	 4.08	1950.29	 2.11	759.45
P300B7	B7	P300	0.1	X-ray	4 hr	Fibro	53BP1	12/12/2016	942CC	Mouse	Foci_processed_07-Jan-2017_73670280613_foci_analysis_07-Jan-2017	745	 0.56	 0.87	639	 0.49	 0.75	418.11	308.98	 3.77	1655.19	 2.08	848.77
