name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P206A10	A10	P206	0.3	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	893CC	Mouse	Foci_processed_06-Oct-2016_73660967781_foci_analysis_06-Oct-2016	199	3.41	3.87	171	3.44	3.86	759.48	448.91	4.63	1884.03	1.26	9106.36
P206A2	A2	P206	0.3	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	257CC	Mouse	Foci_processed_06-Oct-2016_73660971248_foci_analysis_06-Oct-2016	235	3.86	4.9	188	3.6	4.35	668.78	375.5	4.11	1608.01	1.56	9177.62
P206A3	A3	P206	0.3	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	CBA f3	Mouse	Foci_processed_06-Oct-2016_73660957678_foci_analysis_06-Oct-2016	412	2.9	3.8	357	2.65	2.95	707.72	380.32	4.56	1665.36	1.48	7699.96
P206A4	A4	P206	0.3	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	235CC	Mouse	Foci_processed_06-Oct-2016_73660959481_foci_analysis_06-Oct-2016	233	3.21	4	186	3.13	3.68	717.57	347.53	4.17	1800.02	1.37	8868.59
P206A5	A5	P206	0.3	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	233CC	Mouse	Foci_processed_06-Oct-2016_73660960950_foci_analysis_06-Oct-2016	219	5.58	6.71	174	5.34	5.64	724.93	393.35	4.77	1537.47	1.38	14675.75
P206A6	A6	P206	0.3	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	C57BL f1	Mouse	Foci_processed_06-Oct-2016_73660963131_foci_analysis_06-Oct-2016	206	5.88	5.38	162	5.67	4.8	681.43	347.67	4.77	1411.45	1.32	13102.35
P206A7	A7	P206	0.3	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	254CC	Mouse	Foci_processed_06-Oct-2016_73660964487_foci_analysis_06-Oct-2016	229	3.66	4.29	182	3.72	4.1	820.38	402.1	5.43	1122.51	1.43	10971.11
P206A8	A8	P206	0.3	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	907CC	Mouse	Foci_processed_06-Oct-2016_73660966339_foci_analysis_06-Oct-2016	325	4.09	4.46	252	4.16	4.12	673.19	365.21	4.95	1694.53	1.29	10539.89
P206A9	A9	P206	0.3	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	946CC	Mouse	Foci_processed_06-Oct-2016_73660967132_foci_analysis_06-Oct-2016	97	4.26	4.74	75	4.75	4.97	682.93	399.8	5.49	1592.73	1.36	11539.97
P206B1	B1	P206	0.3	Si 350 MeV/n	4 hr	Fibro	53BP1	10/3/2016	253CC	Mouse	Foci_processed_06-Oct-2016_73660969080_foci_analysis_06-Oct-2016	314	3.33	3.66	260	3.41	3.59	642.12	309.57	4.16	1491.56	1.41	8188.5
