name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P211A1	A1	P211	0	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	C3H m3	Mouse	Foci_processed_12-Oct-2016_73661501451_foci_analysis_12-Oct-2016	423	 2.82	 3.82	356	 2.72	 3.33	686.68	351.98	 4.45	1234.61	 1.41	5199.54
P211A10	A10	P211	0	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	893CC	Mouse	Foci_processed_12-Oct-2016_73661540817_foci_analysis_12-Oct-2016	249	 2.52	 3.53	208	 2.48	 3.35	990.61	631.64	 4.41	1758.98	 1.37	7152.37
P211A2	A2	P211	0	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	257CC	Mouse	Foci_processed_12-Oct-2016_73661503757_foci_analysis_12-Oct-2016	152	 3.41	 5.67	123	 2.57	 3.85	760.58	359.58	 3.54	1114.93	 1.64	5897.02
P211A3	A3	P211	0	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	CBA f3	Mouse	Foci_processed_12-Oct-2016_73661505473_foci_analysis_12-Oct-2016	493	 2.06	 4.25	405	 1.77	 3.10	780.36	406.96	 5.12	1937.24	 1.37	4202.76
P211A4	A4	P211	0	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	235CC	Mouse	Foci_processed_12-Oct-2016_73661508095_foci_analysis_12-Oct-2016	320	 1.57	 3.47	273	 1.27	 2.81	1121.78	723.76	 3.54	2490.83	 1.57	4217.27
P211A5	A5	P211	0	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	233CC	Mouse	Foci_processed_12-Oct-2016_73661509921_foci_analysis_12-Oct-2016	323	 5.58	 8.05	264	 5.41	 7.21	835.13	464.11	 4.77	2431.04	 1.44	12644.75
P211A6	A6	P211	0	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	C57BL f1	Mouse	Foci_processed_12-Oct-2016_73661535221_foci_analysis_12-Oct-2016	383	 2.82	 5.36	322	 2.17	 4.19	878.18	483.93	 3.72	2899.02	 1.47	6107.53
P211A7	A7	P211	0	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	254CC	Mouse	Foci_processed_12-Oct-2016_73661537041_foci_analysis_12-Oct-2016	268	 1.95	 4.52	215	 1.98	 4.48	1104.01	559.74	 4.90	1594.58	 1.48	6284.81
P211A8	A8	P211	0	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	907CC	Mouse	Foci_processed_12-Oct-2016_73661539102_foci_analysis_12-Oct-2016	528	 2.98	 4.57	455	 2.97	 4.36	1058.42	606.56	 4.52	2001.52	 1.35	9445.24
P211A9	A9	P211	0	Si 350 MeV/n	8 hr	Fibro	53BP1	10/3/2016	946CC	Mouse	Foci_processed_12-Oct-2016_73661540139_foci_analysis_12-Oct-2016	175	 2.99	 4.47	148	 3.34	 4.72	948.70	552.36	 5.05	1897.14	 1.52	10432.96
