name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P216A1	A1	P216	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	C3H m3	Mouse	Foci_processed_20-Oct-2016_73662367825_foci_analysis_20-Oct-2016	671	 0.91	 2.10	590	 0.92	 2.12	679.70	323.53	 5.45	2366.00	 1.21	2360.69
P216A10	A10	P216	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	893CC	Mouse	Foci_processed_21-Oct-2016_73662403265_foci_analysis_21-Oct-2016	588	 1.38	 2.62	513	 1.24	 2.22	929.13	508.58	 5.22	3323.64	 1.21	4373.68
P216A2	A2	P216	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	257CC	Mouse	Foci_processed_20-Oct-2016_73662372822_foci_analysis_20-Oct-2016	648	 0.96	 1.84	538	 0.90	 1.75	847.39	436.05	 5.49	4172.06	 1.25	3371.36
P216A3	A3	P216	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	CBA f3	Mouse	Foci_processed_20-Oct-2016_73662377808_foci_analysis_20-Oct-2016	707	 1.05	 1.74	596	 0.92	 1.42	1102.98	598.46	 6.04	3158.94	 1.28	3980.80
P216A4	A4	P216	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	235CC	Mouse	Foci_processed_20-Oct-2016_73662382405_foci_analysis_20-Oct-2016	606	 1.11	 2.18	507	 1.04	 1.50	904.58	425.75	 4.80	2544.12	 1.16	3665.89
P216A5	A5	P216	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	233CC	Mouse	Foci_processed_20-Oct-2016_73662386299_foci_analysis_20-Oct-2016	779	 1.21	 3.03	683	 1.07	 2.31	920.13	504.58	 5.91	2872.00	 1.27	5824.07
P216A6	A6	P216	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	C57BL f1	Mouse	Foci_processed_20-Oct-2016_73662391093_foci_analysis_20-Oct-2016	752	 0.89	 2.35	651	 0.77	 1.87	885.27	448.19	 4.70	3375.05	 1.17	2935.87
P216A7	A7	P216	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	254CC	Mouse	Foci_processed_20-Oct-2016_73662394583_foci_analysis_20-Oct-2016	355	 1.20	 2.75	285	 1.18	 2.51	1187.09	567.59	 5.44	2076.76	 1.35	4794.21
P216A8	A8	P216	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	907CC	Mouse	Foci_processed_20-Oct-2016_73662398698_foci_analysis_20-Oct-2016	641	 1.00	 1.78	535	 1.00	 1.79	1037.48	562.81	 5.25	3194.39	 1.13	3909.15
P216A9	A9	P216	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	946CC	Mouse	Foci_processed_21-Oct-2016_73662401010_foci_analysis_21-Oct-2016	534	 1.17	 2.43	453	 1.15	 2.44	796.55	416.97	 5.13	3092.28	 1.20	3433.98
P216B1	B1	P216	0.11	Si 350 MeV/n	48 hr	Fibro	53BP1	10/3/2016	253CC	Mouse	Foci_processed_20-Oct-2016_73662367383_foci_analysis_20-Oct-2016	482	 1.13	 1.82	408	 1.00	 1.43	851.51	377.44	 4.30	2531.35	 1.15	3173.76
