name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P267A1	A1	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	247CC	Mouse	Foci_processed_08-Dec-2016_73667250514_foci_analysis_08-Dec-2016	635	 0.76	 1.54	535	 0.66	 1.12	582.22	278.34	 5.98	1631.14	 1.19	1716.97
P267A10	A10	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	934CC	Mouse	Foci_processed_09-Dec-2016_73667306406_foci_analysis_09-Dec-2016	722	 0.30	 0.70	615	 0.30	 0.70	647.91	362.11	 5.49	2301.23	 1.18	987.33
P267A2	A2	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	253CC	Mouse	Foci_processed_08-Dec-2016_73667255287_foci_analysis_08-Dec-2016	760	 0.33	 1.00	635	 0.28	 0.82	609.43	311.26	 5.19	2142.81	 1.17	822.43
P267A3	A3	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	235CC	Mouse	Foci_processed_08-Dec-2016_73667260091_foci_analysis_08-Dec-2016	740	 0.50	 3.73	657	 0.23	 0.77	627.11	311.15	 4.85	2229.77	 1.10	672.35
P267A4	A4	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	C3H f2	Mouse	Foci_processed_08-Dec-2016_73667265089_foci_analysis_08-Dec-2016	744	 0.22	 0.64	631	 0.19	 0.61	561.49	312.88	 5.74	2647.42	 1.12	509.73
P267A5	A5	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	915CC	Mouse	Foci_processed_08-Dec-2016_73667269641_foci_analysis_08-Dec-2016	762	 0.24	 0.67	651	 0.18	 0.52	571.45	320.75	 5.04	2699.31	 1.09	499.75
P267A6	A6	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	C57BL f1	Mouse	Foci_processed_08-Dec-2016_73667274017_foci_analysis_08-Dec-2016	763	 0.61	 8.20	663	 0.15	 0.48	650.71	374.80	 4.89	2624.64	 1.14	518.72
P267A7	A7	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	254CC	Mouse	Foci_processed_08-Dec-2016_73667278580_foci_analysis_08-Dec-2016	513	 0.41	 1.52	422	 0.25	 0.92	706.93	344.06	 5.53	1956.15	 1.16	575.23
P267A8	A8	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	BALBC f1	Mouse	Foci_processed_09-Dec-2016_73667301656_foci_analysis_09-Dec-2016	576	 0.33	 0.93	466	 0.29	 0.82	654.96	322.85	 5.20	2025.94	 1.16	750.60
P267A9	A9	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	921CC	Mouse	Foci_processed_09-Dec-2016_73667303951_foci_analysis_09-Dec-2016	772	 0.38	 4.12	675	 0.18	 0.63	577.09	345.20	 4.24	2511.69	 1.10	463.72
P267B1	B1	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	256CC	Mouse	Foci_processed_08-Dec-2016_73667249830_foci_analysis_08-Dec-2016	753	 0.36	 2.84	650	 0.21	 0.58	761.97	411.91	 5.26	2303.85	 1.12	625.12
P267B10	B10	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	923CC	Mouse	Foci_processed_09-Dec-2016_73667305782_foci_analysis_09-Dec-2016	772	 0.26	 0.71	645	 0.21	 0.55	567.30	342.74	 4.23	2698.81	 1.10	543.33
P267B2	B2	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	257CC	Mouse	Foci_processed_08-Dec-2016_73667254659_foci_analysis_08-Dec-2016	743	 0.25	 0.66	627	 0.23	 0.64	553.03	287.32	 5.34	2745.99	 1.14	610.15
P267B3	B3	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	239CC	Mouse	Foci_processed_08-Dec-2016_73667259541_foci_analysis_08-Dec-2016	598	 0.45	 3.03	497	 0.23	 0.55	642.06	335.32	 5.71	2586.46	 1.14	739.12
P267B4	B4	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	C3H f1	Mouse	Foci_processed_08-Dec-2016_73667264369_foci_analysis_08-Dec-2016	756	 0.35	 3.44	658	 0.22	 0.98	531.34	294.04	 5.78	2673.55	 1.11	489.89
P267B5	B5	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	233CC	Mouse	Foci_processed_08-Dec-2016_73667269025_foci_analysis_08-Dec-2016	738	 0.68	 8.88	634	 0.19	 0.53	562.79	325.10	 4.85	2453.04	 1.20	552.30
P267B6	B6	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	236CC	Mouse	Foci_processed_08-Dec-2016_73667273400_foci_analysis_08-Dec-2016	740	 0.18	 0.55	619	 0.15	 0.50	636.57	315.52	 5.09	2062.51	 1.11	523.91
P267B7	B7	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	251CC	Mouse	Foci_processed_08-Dec-2016_73667277934_foci_analysis_08-Dec-2016	737	 0.71	 5.17	645	 0.35	 1.07	622.06	349.37	 5.02	2583.75	 1.12	1021.59
P267B8	B8	P267	0	Fe 600 MeV/n	24 hr	Fibro	53BP1	10/9/2016	907CC	Mouse	Foci_processed_09-Dec-2016_73667301109_foci_analysis_09-Dec-2016	667	 0.30	 0.65	568	 0.28	 0.62	710.70	438.01	 4.93	2821.87	 1.09	775.26
