name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P219A1	A1	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	C3H m3	Mouse	Foci_processed_23-Oct-2016_73662601615_foci_analysis_23-Oct-2016	651	 0.71	 1.68	558	 0.63	 1.40	1393.81	789.22	 4.61	2558.18	 1.32	2781.55
P219A10	A10	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	893CC	Mouse	Foci_processed_23-Oct-2016_73662651425_foci_analysis_23-Oct-2016	313	 1.73	 3.42	265	 1.32	 2.29	801.33	424.57	 5.08	1930.79	 1.29	3434.28
P219A2	A2	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	257CC	Mouse	Foci_processed_23-Oct-2016_73662604988_foci_analysis_23-Oct-2016	595	 0.98	 2.39	482	 1.00	 2.19	885.60	490.25	 4.74	2300.63	 1.40	3033.40
P219A3	A3	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	CBA f3	Mouse	Foci_processed_23-Oct-2016_73662607880_foci_analysis_23-Oct-2016	648	 0.57	 1.67	540	 0.51	 1.46	1161.19	595.47	 5.21	2127.52	 1.35	2159.68
P219A4	A4	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	235CC	Mouse	Foci_processed_23-Oct-2016_73662610242_foci_analysis_23-Oct-2016	485	 0.57	 1.47	396	 0.58	 1.48	782.05	455.18	 3.43	2409.36	 1.58	1722.92
P219A5	A5	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	233CC	Mouse	Foci_processed_23-Oct-2016_73662639980_foci_analysis_23-Oct-2016	541	 2.26	 3.94	460	 1.98	 3.38	715.06	369.04	 5.32	1640.38	 1.46	5862.52
P219A6	A6	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	C57BL f1	Mouse	Foci_processed_23-Oct-2016_73662643738_foci_analysis_23-Oct-2016	648	 1.88	 3.68	554	 1.76	 3.25	928.12	418.31	 4.34	2928.12	 1.18	5038.15
P219A7	A7	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	254CC	Mouse	Foci_processed_23-Oct-2016_73662646331_foci_analysis_23-Oct-2016	204	 1.14	 3.58	168	 1.02	 2.44	1046.83	461.52	 5.26	1646.74	 1.45	3589.79
P219A8	A8	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	907CC	Mouse	Foci_processed_23-Oct-2016_73662648917_foci_analysis_23-Oct-2016	604	 1.67	 3.73	514	 1.40	 2.73	1219.83	711.92	 4.51	2590.35	 1.25	5299.05
P219A9	A9	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	946CC	Mouse	Foci_processed_23-Oct-2016_73662650370_foci_analysis_23-Oct-2016	287	 1.66	 3.54	242	 1.42	 2.20	1085.91	661.36	 5.02	1929.86	 1.25	4700.41
P219B1	B1	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	253CC	Mouse	Foci_processed_23-Oct-2016_73662601267_foci_analysis_23-Oct-2016	446	 0.71	 1.64	390	 0.74	 1.70	935.08	454.21	 3.88	2015.05	 1.31	2617.92
P219B10	B10	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	882CC	Mouse	Foci_processed_23-Oct-2016_73662651102_foci_analysis_23-Oct-2016	320	 1.82	 2.87	263	 1.96	 2.80	702.66	388.08	 5.03	2158.16	 1.27	4540.82
P219B2	B2	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	220CC	Mouse	Foci_processed_23-Oct-2016_73662604502_foci_analysis_23-Oct-2016	532	 0.65	 1.47	447	 0.59	 1.35	902.54	485.86	 5.19	2182.67	 1.52	1961.19
P219B3	B3	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	247CC	Mouse	Foci_processed_23-Oct-2016_73662607594_foci_analysis_23-Oct-2016	319	 1.86	 3.52	267	 1.79	 3.06	1094.42	543.81	 4.59	2150.61	 1.40	6726.66
P219B4	B4	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	226CC	Mouse	Foci_processed_23-Oct-2016_73662610098_foci_analysis_23-Oct-2016	158	 1.89	 4.09	137	 1.69	 2.93	889.96	416.36	 3.88	1663.28	 1.53	4947.74
P219B5	B5	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	236CC	Mouse	Foci_processed_23-Oct-2016_73662639676_foci_analysis_23-Oct-2016	363	 1.21	 5.29	307	 0.75	 2.04	924.32	441.65	 3.65	1771.10	 1.29	2400.52
P219B6	B6	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	915CC	Mouse	Foci_processed_23-Oct-2016_73662643448_foci_analysis_23-Oct-2016	319	 1.07	 2.17	275	 0.97	 1.89	903.99	409.23	 3.90	3371.12	 1.17	2759.55
P219B7	B7	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	251CC	Mouse	Foci_processed_23-Oct-2016_73662645769_foci_analysis_23-Oct-2016	578	 1.30	 3.09	472	 1.11	 2.34	858.06	413.85	 4.26	2754.97	 1.27	3191.36
P219B8	B8	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	258CC	Mouse	Foci_processed_23-Oct-2016_73662648137_foci_analysis_23-Oct-2016	697	 0.88	 2.02	591	 0.88	 2.05	1268.83	673.87	 5.40	1629.03	 1.28	3471.25
P219B9	B9	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	934CC	Mouse	Foci_processed_23-Oct-2016_73662650054_foci_analysis_23-Oct-2016	308	 2.31	 3.78	259	 2.29	 3.73	856.26	466.90	 4.58	1859.46	 1.34	7249.66
P219C1	C1	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	CBA f1	Mouse	Foci_processed_23-Oct-2016_73662600749_foci_analysis_23-Oct-2016	590	 0.68	 2.32	499	 0.59	 1.52	948.54	458.56	 5.23	2177.77	 1.36	1815.81
P219C10	C10	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	922CC	Mouse	Foci_processed_23-Oct-2016_73662650852_foci_analysis_23-Oct-2016	270	 1.33	 2.52	226	 1.19	 2.02	840.90	414.13	 3.94	2153.24	 1.31	3108.07
P219C2	C2	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	263CC	Mouse	Foci_processed_23-Oct-2016_73662604012_foci_analysis_23-Oct-2016	573	 0.92	 2.03	487	 0.83	 1.71	771.79	416.25	 4.56	1888.19	 1.31	2371.62
P219C3	C3	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	B6C3 m1	Mouse	Foci_processed_23-Oct-2016_73662606997_foci_analysis_23-Oct-2016	684	 0.92	 2.12	572	 0.85	 1.94	798.22	356.44	 4.49	2308.65	 1.23	2318.73
P219C4	C4	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	B6C3 m3	Mouse	Foci_processed_23-Oct-2016_73662609816_foci_analysis_23-Oct-2016	307	 1.38	 2.53	256	 1.42	 2.53	982.07	489.14	 4.30	2426.21	 1.36	4365.05
P219C5	C5	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	208CC	Mouse	Foci_processed_23-Oct-2016_73662639443_foci_analysis_23-Oct-2016	227	 2.57	 3.94	195	 2.66	 4.02	855.90	428.00	 5.59	1827.17	 1.45	7301.31
P219C6	C6	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	954CC	Mouse	Foci_processed_23-Oct-2016_73662642689_foci_analysis_23-Oct-2016	755	 0.44	 1.14	613	 0.39	 1.00	748.81	358.68	 4.59	2172.44	 1.22	1465.74
P219C7	C7	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	928CC	Mouse	Foci_processed_23-Oct-2016_73662645455_foci_analysis_23-Oct-2016	324	 0.90	 1.95	263	 0.88	 1.79	779.52	349.19	 4.53	1814.49	 1.24	2243.65
P219C8	C8	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	925CC	Mouse	Foci_processed_23-Oct-2016_73662647988_foci_analysis_23-Oct-2016	143	 1.78	 4.11	107	 1.50	 2.69	817.34	375.46	 5.73	1519.21	 1.27	5029.88
P219C9	C9	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	921CC	Mouse	Foci_processed_23-Oct-2016_73662649821_foci_analysis_23-Oct-2016	241	 1.65	 3.68	218	 1.52	 2.26	893.63	407.21	 3.65	2600.28	 1.27	4652.85
P219D1	D1	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	CBA m1	Mouse	Foci_processed_23-Oct-2016_73662600632_foci_analysis_23-Oct-2016	132	 1.89	 3.35	108	 1.75	 3.17	1244.47	621.98	 4.32	2210.94	 1.70	6063.85
P219D10	D10	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	923CC	Mouse	Foci_processed_23-Oct-2016_73662650675_foci_analysis_23-Oct-2016	183	 1.80	 3.19	152	 1.55	 2.39	638.18	312.92	 4.03	1856.57	 1.23	3547.97
P219D2	D2	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	CBA m2	Mouse	Foci_processed_23-Oct-2016_73662603756_foci_analysis_23-Oct-2016	296	 1.14	 3.89	249	 0.80	 1.60	988.46	486.64	 5.01	2273.76	 1.53	3653.97
P219D3	D3	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	B6C3 m2	Mouse	Foci_processed_23-Oct-2016_73662606549_foci_analysis_23-Oct-2016	522	 1.19	 2.78	437	 0.90	 2.07	854.95	406.18	 4.09	2530.47	 1.31	2468.61
P219D4	D4	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	B6C3 f3	Mouse	Foci_processed_23-Oct-2016_73662609291_foci_analysis_23-Oct-2016	608	 1.15	 3.80	516	 1.05	 2.12	787.09	416.34	 3.91	2777.43	 1.28	2689.08
P219D5	D5	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	951CC	Mouse	Foci_processed_23-Oct-2016_73662611802_foci_analysis_23-Oct-2016	668	 1.24	 2.52	576	 1.18	 2.20	729.30	341.65	 4.57	2228.55	 1.18	3363.07
P219D6	D6	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	942CC	Mouse	Foci_processed_23-Oct-2016_73662642228_foci_analysis_23-Oct-2016	486	 1.39	 3.45	417	 1.16	 2.28	882.02	384.74	 4.09	2213.93	 1.27	3743.96
P219D7	D7	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	261CC	Mouse	Foci_processed_23-Oct-2016_73662644878_foci_analysis_23-Oct-2016	593	 1.32	 3.51	479	 1.11	 2.77	865.18	379.07	 4.24	2032.16	 1.25	3109.19
P219D8	D8	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	280CC	Mouse	Foci_processed_23-Oct-2016_73662647498_foci_analysis_23-Oct-2016	500	 0.48	 1.39	415	 0.51	 1.49	703.11	311.35	 4.98	1462.02	 1.20	1589.78
P219D9	D9	P219	0	Si 350 MeV/n	24 hr	Fibro	53BP1	10/3/2016	906CC	Mouse	Foci_processed_23-Oct-2016_73662649538_foci_analysis_23-Oct-2016	252	 2.53	 5.77	199	 2.16	 3.05	862.50	418.46	 5.42	2083.24	 1.41	7309.88
