name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P266A1	A1	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	247CC	Mouse	Foci_processed_08-Dec-2016_73667205241_foci_analysis_08-Dec-2016	565	 1.48	 1.85	463	 1.38	 1.78	609.40	328.96	 5.80	1658.09	 1.32	5111.88
P266A10	A10	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	934CC	Mouse	Foci_processed_08-Dec-2016_73667243929_foci_analysis_08-Dec-2016	717	 0.87	 1.58	601	 0.79	 1.29	557.51	316.07	 5.39	2202.84	 1.19	2715.45
P266A2	A2	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	253CC	Mouse	Foci_processed_08-Dec-2016_73667210101_foci_analysis_08-Dec-2016	667	 1.01	 2.81	572	 0.79	 1.41	677.86	387.58	 5.22	1994.18	 1.16	3561.58
P266A3	A3	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	235CC	Mouse	Foci_processed_08-Dec-2016_73667214811_foci_analysis_08-Dec-2016	740	 1.10	 3.24	619	 0.84	 1.31	653.70	339.10	 4.87	2278.29	 1.11	3059.88
P266A4	A4	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	C3H f2	Mouse	Foci_processed_08-Dec-2016_73667219543_foci_analysis_08-Dec-2016	680	 1.64	 8.82	591	 1.09	 1.92	728.69	433.28	 5.50	2859.37	 1.08	4103.54
P266A5	A5	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	915CC	Mouse	Foci_processed_08-Dec-2016_73667224310_foci_analysis_08-Dec-2016	779	 1.27	 5.34	676	 0.93	 1.72	607.32	348.43	 4.97	2808.48	 1.11	3013.19
P266A6	A6	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	C57BL f1	Mouse	Foci_processed_08-Dec-2016_73667228885_foci_analysis_08-Dec-2016	761	 0.80	 1.45	660	 0.72	 1.27	598.99	339.52	 4.94	2628.83	 1.15	2433.92
P266A7	A7	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	254CC	Mouse	Foci_processed_08-Dec-2016_73667233715_foci_analysis_08-Dec-2016	541	 1.01	 1.76	441	 0.88	 1.47	697.43	364.06	 5.81	1815.98	 1.18	3208.12
P266A8	A8	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	BALBC f1	Mouse	Foci_processed_08-Dec-2016_73667238639_foci_analysis_08-Dec-2016	522	 0.96	 1.56	415	 0.92	 1.25	757.72	382.63	 5.38	2035.18	 1.17	3588.52
P266A9	A9	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	921CC	Mouse	Foci_processed_08-Dec-2016_73667241183_foci_analysis_08-Dec-2016	769	 0.85	 2.24	654	 0.71	 1.12	577.44	327.41	 4.55	2321.27	 1.10	2350.80
P266B1	B1	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	256CC	Mouse	Foci_processed_08-Dec-2016_73667204626_foci_analysis_08-Dec-2016	668	 1.07	 1.58	564	 0.97	 1.39	645.19	326.71	 5.51	2450.49	 1.14	3578.86
P266B10	B10	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	923CC	Mouse	Foci_processed_08-Dec-2016_73667243241_foci_analysis_08-Dec-2016	782	 1.06	 5.14	688	 0.82	 1.37	567.71	336.34	 4.52	2523.72	 1.10	3424.41
P266B2	B2	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	257CC	Mouse	Foci_processed_08-Dec-2016_73667209501_foci_analysis_08-Dec-2016	674	 0.96	 1.45	556	 0.93	 1.40	612.17	319.10	 5.10	2955.12	 1.15	2988.74
P266B3	B3	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	239CC	Mouse	Foci_processed_08-Dec-2016_73667214326_foci_analysis_08-Dec-2016	517	 1.55	 6.49	444	 1.01	 1.46	696.28	391.42	 5.89	2896.66	 1.17	4292.78
P266B4	B4	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	C3H f1	Mouse	Foci_processed_08-Dec-2016_73667218834_foci_analysis_08-Dec-2016	720	 1.28	 2.85	604	 0.99	 1.46	876.32	546.54	 6.04	2735.58	 1.12	3750.74
P266B5	B5	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	233CC	Mouse	Foci_processed_08-Dec-2016_73667223650_foci_analysis_08-Dec-2016	697	 1.17	 2.30	586	 0.99	 1.50	541.40	326.30	 5.24	2399.36	 1.21	3238.20
P266B6	B6	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	236CC	Mouse	Foci_processed_08-Dec-2016_73667228279_foci_analysis_08-Dec-2016	707	 0.76	 1.42	568	 0.63	 1.12	614.00	308.11	 5.03	1965.32	 1.13	2167.33
P266B7	B7	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	251CC	Mouse	Foci_processed_08-Dec-2016_73667233021_foci_analysis_08-Dec-2016	742	 1.37	 3.20	637	 1.09	 1.61	589.20	338.80	 5.28	2414.07	 1.14	3500.46
P266B8	B8	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	907CC	Mouse	Foci_processed_08-Dec-2016_73667237979_foci_analysis_08-Dec-2016	698	 1.61	 6.10	590	 1.09	 1.53	606.97	353.46	 5.53	3006.26	 1.09	3793.81
P266B9	B9	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	922CC	Mouse	Foci_processed_08-Dec-2016_73667240522_foci_analysis_08-Dec-2016	754	 0.99	 2.28	658	 0.76	 1.15	645.14	396.28	 4.36	2602.82	 1.09	2330.98
P266C1	C1	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	CBA m2	Mouse	Foci_processed_08-Dec-2016_73667204013_foci_analysis_08-Dec-2016	596	 1.63	 3.38	496	 1.32	 1.86	676.64	339.57	 6.86	2747.75	 1.19	4750.33
P266C10	C10	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	894CC	Mouse	Foci_processed_08-Dec-2016_73667242527_foci_analysis_08-Dec-2016	746	 0.99	 2.29	654	 0.80	 1.22	545.79	303.47	 5.31	2309.88	 1.10	2545.26
P266C2	C2	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	220CC	Mouse	Foci_processed_08-Dec-2016_73667208943_foci_analysis_08-Dec-2016	594	 1.58	 8.06	516	 0.83	 1.28	722.02	382.13	 5.50	3192.35	 1.18	3645.64
P266C3	C3	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	B6C3 m1	Mouse	Foci_processed_08-Dec-2016_73667213701_foci_analysis_08-Dec-2016	702	 1.47	 8.63	584	 1.03	 2.54	584.19	326.97	 5.03	2817.67	 1.12	4545.63
P266C4	C4	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	226CC	Mouse	Foci_processed_08-Dec-2016_73667218245_foci_analysis_08-Dec-2016	687	 1.05	 2.66	591	 0.87	 1.65	708.46	388.74	 4.86	2289.36	 1.17	3139.98
P266C5	C5	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	937CC	Mouse	Foci_processed_08-Dec-2016_73667222995_foci_analysis_08-Dec-2016	742	 0.83	 2.68	613	 0.76	 1.31	536.56	305.97	 4.92	2375.66	 1.16	2159.51
P266C6	C6	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	BALBC m2	Mouse	Foci_processed_08-Dec-2016_73667228015_foci_analysis_08-Dec-2016	284	 1.32	 2.26	230	 1.06	 1.39	649.97	318.44	 5.78	1829.33	 1.21	3582.82
P266C7	C7	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	BALBC f2	Mouse	Foci_processed_08-Dec-2016_73667232424_foci_analysis_08-Dec-2016	693	 0.70	 1.27	581	 0.62	 1.00	629.22	312.09	 5.04	1882.72	 1.14	1866.66
P266C8	C8	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	BALBC m1	Mouse	Foci_processed_08-Dec-2016_73667237402_foci_analysis_08-Dec-2016	679	 0.70	 1.22	536	 0.71	 1.18	756.77	360.00	 4.77	2129.15	 1.13	2601.66
P266C9	C9	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	946CC	Mouse	Foci_processed_08-Dec-2016_73667239819_foci_analysis_08-Dec-2016	700	 1.48	 6.65	605	 1.02	 1.62	577.03	315.40	 6.26	2631.66	 1.15	3884.11
P266D1	D1	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	CBA m3	Mouse	Foci_processed_08-Dec-2016_73667203498_foci_analysis_08-Dec-2016	522	 1.48	 2.49	413	 1.22	 1.76	665.30	357.72	 6.26	2691.47	 1.23	4121.64
P266D10	D10	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	882CC	Mouse	Foci_processed_08-Dec-2016_73667241851_foci_analysis_08-Dec-2016	751	 1.68	 7.97	664	 1.01	 2.87	700.06	385.94	 4.55	3039.61	 1.13	6271.75
P266D2	D2	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	263CC	Mouse	Foci_processed_08-Dec-2016_73667208326_foci_analysis_08-Dec-2016	670	 0.96	 1.42	574	 0.95	 1.37	622.53	328.27	 5.72	2551.91	 1.16	3245.86
P266D3	D3	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	B6C3 m3	Mouse	Foci_processed_08-Dec-2016_73667213097_foci_analysis_08-Dec-2016	681	 0.86	 1.40	591	 0.82	 1.35	601.21	339.67	 4.81	2580.26	 1.13	2396.17
P266D4	D4	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	B6C3 m2	Mouse	Foci_processed_08-Dec-2016_73667217655_foci_analysis_08-Dec-2016	702	 0.94	 3.60	608	 0.76	 1.29	571.71	351.39	 4.65	2746.54	 1.15	2065.20
P266D5	D5	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	BALBC m3	Mouse	Foci_processed_08-Dec-2016_73667222566_foci_analysis_08-Dec-2016	465	 1.63	 6.08	386	 1.11	 2.53	552.26	318.86	 5.28	2061.20	 1.16	4833.91
P266D6	D6	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	927CC	Mouse	Foci_processed_08-Dec-2016_73667227440_foci_analysis_08-Dec-2016	722	 0.55	 1.57	589	 0.41	 0.82	506.54	307.50	 4.25	2668.29	 1.18	876.63
P266D7	D7	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	903CC	Mouse	Foci_processed_08-Dec-2016_73667231884_foci_analysis_08-Dec-2016	537	 1.35	 1.78	440	 1.14	 1.42	588.39	317.08	 6.30	2081.51	 1.23	4297.59
P266D8	D8	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	202CC	Mouse	Foci_processed_08-Dec-2016_73667236712_foci_analysis_08-Dec-2016	752	 1.16	 3.22	647	 0.93	 1.32	579.57	330.97	 4.84	2828.53	 1.12	2869.37
P266D9	D9	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	893CC	Mouse	Foci_processed_08-Dec-2016_73667239120_foci_analysis_08-Dec-2016	722	 1.08	 4.94	631	 0.67	 1.11	591.64	323.96	 5.29	2370.83	 1.12	2261.73
P266E1	E1	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	CBA m1	Mouse	Foci_processed_08-Dec-2016_73667202977_foci_analysis_08-Dec-2016	505	 1.71	 5.33	414	 1.18	 1.61	723.67	368.27	 7.17	2350.59	 1.25	4733.43
P266E2	E2	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	CBA f1	Mouse	Foci_processed_08-Dec-2016_73667207707_foci_analysis_08-Dec-2016	636	 1.68	 5.98	543	 1.30	 2.89	741.47	373.74	 6.10	2704.45	 1.17	7617.79
P266E3	E3	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	B6C3 f2	Mouse	Foci_processed_08-Dec-2016_73667212492_foci_analysis_08-Dec-2016	680	 0.96	 2.08	585	 0.85	 1.33	567.53	324.94	 5.01	2769.73	 1.12	2478.64
P266E4	E4	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	C57BL m3	Mouse	Foci_processed_08-Dec-2016_73667217127_foci_analysis_08-Dec-2016	615	 2.60	 4.88	498	 2.23	 2.48	859.02	575.16	 4.18	2732.02	 1.14	7575.57
P266E5	E5	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	942CC	Mouse	Foci_processed_08-Dec-2016_73667221917_foci_analysis_08-Dec-2016	733	 0.82	 2.40	602	 0.63	 1.10	551.35	310.47	 4.98	2165.90	 1.18	2016.05
P266E6	E6	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	938CC	Mouse	Foci_processed_08-Dec-2016_73667226882_foci_analysis_08-Dec-2016	673	 0.85	 1.63	544	 0.83	 1.65	677.30	354.47	 4.78	2378.38	 1.16	2817.34
P266E7	E7	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	260CC	Mouse	Foci_processed_08-Dec-2016_73667231260_foci_analysis_08-Dec-2016	743	 0.85	 2.19	625	 0.74	 1.24	584.81	328.29	 4.60	2540.95	 1.12	2227.97
P266E8	E8	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	213CC	Mouse	Foci_processed_08-Dec-2016_73667236097_foci_analysis_08-Dec-2016	696	 0.73	 1.27	566	 0.71	 1.09	641.95	376.48	 5.18	2140.56	 1.11	2612.11
P266F1	F1	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	CBA f2	Mouse	Foci_processed_08-Dec-2016_73667202347_foci_analysis_08-Dec-2016	657	 1.66	 6.56	564	 1.10	 1.56	670.20	346.58	 5.82	2547.04	 1.18	4118.80
P266F2	F2	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	CBA f3	Mouse	Foci_processed_08-Dec-2016_73667207071_foci_analysis_08-Dec-2016	690	 1.13	 2.02	572	 0.99	 1.42	635.30	323.93	 5.64	2504.42	 1.20	3476.96
P266F3	F3	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	B6C3 f3	Mouse	Foci_processed_08-Dec-2016_73667211956_foci_analysis_08-Dec-2016	620	 0.90	 2.08	524	 0.76	 1.29	564.71	325.88	 4.57	2710.21	 1.12	2096.94
P266F4	F4	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	B6C3 f1	Mouse	Foci_processed_08-Dec-2016_73667216560_foci_analysis_08-Dec-2016	681	 0.92	 1.92	580	 0.81	 1.39	603.12	338.31	 4.47	2622.63	 1.12	2614.16
P266F5	F5	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	951CC	Mouse	Foci_processed_08-Dec-2016_73667221341_foci_analysis_08-Dec-2016	682	 0.81	 1.42	551	 0.71	 1.16	544.64	331.18	 4.07	2706.08	 1.12	1902.53
P266F6	F6	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	954CC	Mouse	Foci_processed_08-Dec-2016_73667226275_foci_analysis_08-Dec-2016	734	 1.13	 8.05	621	 0.81	 1.54	529.81	309.74	 4.49	2388.79	 1.13	2617.59
P266F7	F7	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	BALBC f	Mouse	Foci_processed_08-Dec-2016_73667230670_foci_analysis_08-Dec-2016	697	 1.02	 2.08	584	 0.83	 1.30	519.13	315.97	 4.48	2394.92	 1.13	2267.89
P266F8	F8	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	255CC	Mouse	Foci_processed_08-Dec-2016_73667235447_foci_analysis_08-Dec-2016	711	 0.81	 1.23	605	 0.77	 1.16	660.08	347.73	 5.36	2064.93	 1.15	2617.91
P266G1	G1	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	C3H m3	Mouse	Foci_processed_08-Dec-2016_73667201675_foci_analysis_08-Dec-2016	715	 1.50	 6.21	605	 1.06	 2.72	619.18	337.46	 5.61	2603.64	 1.12	5456.52
P266G2	G2	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	C3H m1	Mouse	Foci_processed_08-Dec-2016_73667206451_foci_analysis_08-Dec-2016	652	 1.18	 1.77	528	 1.04	 1.51	606.13	318.31	 5.93	2536.21	 1.16	3370.19
P266G3	G3	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	C57BL m1	Mouse	Foci_processed_08-Dec-2016_73667211392_foci_analysis_08-Dec-2016	660	 0.85	 2.28	584	 0.70	 1.15	552.45	314.59	 4.48	2629.79	 1.15	1910.01
P266G4	G4	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	C57BL f3	Mouse	Foci_processed_08-Dec-2016_73667216051_foci_analysis_08-Dec-2016	637	 0.79	 1.36	511	 0.72	 1.16	673.77	385.07	 3.94	2705.04	 1.16	2385.79
P266G5	G5	P266	0.82	Fe 600 MeV/n	48 hr	Fibro	53BP1	10/9/2016	261CC	Mouse	Foci_processed_08-Dec-2016_73667220731_foci_analysis_08-Dec-2016	722	 0.76	 1.99	570	 0.64	 1.00	545.56	358.01	 4.10	2533.59	 1.24	1493.28
