name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P285A1	A1	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_24-Dec-2016_73668855911_foci_analysis_24-Dec-2016	801	 1.15	 1.43	655	 1.14	 1.29	352.42	263.21	 4.60	1934.53	 1.29	1808.29
P285A10	A10	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_24-Dec-2016_73668897999_foci_analysis_24-Dec-2016	763	 0.91	 1.26	654	 0.91	 1.23	281.57	210.78	 5.74	1590.12	 1.41	1269.07
P285A2	A2	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_24-Dec-2016_73668861456_foci_analysis_24-Dec-2016	764	 1.52	 1.82	637	 1.43	 1.64	354.80	252.62	 5.95	1976.78	 1.21	2257.92
P285A3	A3	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_24-Dec-2016_73668867422_foci_analysis_24-Dec-2016	727	 1.25	 1.51	607	 1.18	 1.37	292.15	213.75	 5.15	1640.91	 1.25	1668.03
P285A4	A4	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_24-Dec-2016_73668873418_foci_analysis_24-Dec-2016	757	 1.28	 1.62	643	 1.14	 1.38	305.36	219.68	 5.50	1704.75	 1.16	1661.71
P285A5	A5	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_24-Dec-2016_73668878906_foci_analysis_24-Dec-2016	788	 1.16	 1.38	658	 1.09	 1.23	290.71	214.67	 5.39	1749.98	 1.19	1538.11
P285A6	A6	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_24-Dec-2016_73668884396_foci_analysis_24-Dec-2016	794	 0.90	 1.19	667	 0.84	 1.07	273.39	206.56	 4.76	1683.40	 1.19	1141.55
P285A7	A7	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	BALBC f2	Mouse	Foci_processed_24-Dec-2016_73668889538_foci_analysis_24-Dec-2016	103	 0.06	 0.42	86	 0.07	 0.45	262.20	231.78	 2.23	2547.79	 1.43	78.78
P285A8	A8	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_24-Dec-2016_73668894030_foci_analysis_24-Dec-2016	785	 0.73	 1.04	610	 0.74	 0.96	283.58	210.53	 5.17	1611.08	 1.42	979.85
P285A9	A9	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_24-Dec-2016_73668896024_foci_analysis_24-Dec-2016	774	 0.91	 1.20	613	 1.00	 1.17	287.91	211.99	 5.38	1632.57	 1.43	1305.40
P285B1	B1	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	946CC	Mouse	Foci_processed_24-Dec-2016_73668855117_foci_analysis_24-Dec-2016	738	 1.89	 2.08	620	 1.74	 1.87	384.96	269.29	 6.31	2394.41	 1.26	3220.76
P285B10	B10	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	919CC	Mouse	Foci_processed_24-Dec-2016_73668897402_foci_analysis_24-Dec-2016	640	 0.56	 0.97	505	 0.55	 0.93	267.16	213.06	 5.42	1579.24	 1.44	766.70
P285B2	B2	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	921CC	Mouse	Foci_processed_24-Dec-2016_73668860704_foci_analysis_24-Dec-2016	795	 1.42	 1.56	663	 1.33	 1.41	337.02	239.34	 4.63	2190.99	 1.17	2260.64
P285B3	B3	P285	4	X-ray	24 hr	Fibro	53BP1	12/12/2016	253CC	Mouse	Foci_processed_24-Dec-2016_73668866663_foci_analysis_24-Dec-2016	779	 1.22	 2.31	655	 1.07	 1.31	299.12	217.09	 5.41	1443.33	 1.17	1587.11
