name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P286A1	A1	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_25-Dec-2016_73668904384_foci_analysis_25-Dec-2016	791	 0.17	 0.84	667	 0.15	 0.50	326.06	239.97	 4.87	1907.01	 1.18	251.87
P286A10	A10	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_25-Dec-2016_73668961681_foci_analysis_25-Dec-2016	781	 0.20	 0.70	679	 0.17	 0.57	374.36	260.44	 5.41	2236.46	 1.15	333.79
P286A2	A2	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_25-Dec-2016_73668909247_foci_analysis_25-Dec-2016	746	 0.10	 0.40	637	 0.10	 0.39	349.26	248.61	 5.83	1810.06	 1.24	175.88
P286A3	A3	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_25-Dec-2016_73668914421_foci_analysis_25-Dec-2016	764	 0.33	 4.12	678	 0.15	 0.39	393.52	280.22	 5.50	2379.38	 1.30	273.21
P286A4	A4	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_25-Dec-2016_73668919663_foci_analysis_25-Dec-2016	776	 0.10	 0.37	668	 0.10	 0.36	360.15	248.30	 5.64	1971.49	 1.39	169.56
P286A5	A5	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_25-Dec-2016_73668924785_foci_analysis_25-Dec-2016	753	 0.07	 0.30	640	 0.05	 0.24	386.00	271.79	 5.47	2595.50	 1.44	71.27
P286A6	A6	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_25-Dec-2016_73668948396_foci_analysis_25-Dec-2016	609	 0.04	 0.22	512	 0.03	 0.20	339.72	248.12	 5.17	2016.61	 1.47	43.38
P286A8	A8	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_25-Dec-2016_73668957745_foci_analysis_25-Dec-2016	805	 0.10	 0.34	636	 0.10	 0.34	348.44	245.78	 4.95	2043.81	 1.25	170.24
P286A9	A9	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_25-Dec-2016_73668959712_foci_analysis_25-Dec-2016	773	 0.18	 0.51	624	 0.19	 0.52	352.22	247.97	 5.31	2000.76	 1.21	306.33
P286B1	B1	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	946CC	Mouse	Foci_processed_25-Dec-2016_73668903712_foci_analysis_25-Dec-2016	757	 0.29	 2.72	668	 0.17	 0.46	424.85	302.47	 5.36	2686.03	 1.25	304.27
P286B10	B10	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	919CC	Mouse	Foci_processed_25-Dec-2016_73668961057_foci_analysis_25-Dec-2016	738	 0.16	 0.52	585	 0.14	 0.48	360.53	276.63	 4.52	2691.80	 1.26	241.32
P286B2	B2	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	921CC	Mouse	Foci_processed_25-Dec-2016_73668908610_foci_analysis_25-Dec-2016	768	 0.18	 1.97	641	 0.09	 0.36	366.99	264.61	 4.46	2441.37	 1.28	169.02
P286B3	B3	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	253CC	Mouse	Foci_processed_25-Dec-2016_73668913807_foci_analysis_25-Dec-2016	740	 0.08	 0.42	598	 0.06	 0.27	328.03	238.91	 5.19	1718.72	 1.35	92.85
P286B4	B4	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	257CC	Mouse	Foci_processed_25-Dec-2016_73668919010_foci_analysis_25-Dec-2016	759	 0.09	 0.34	641	 0.07	 0.28	353.12	245.46	 5.52	2518.80	 1.35	123.65
P286B5	B5	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 m1	Mouse	Foci_processed_25-Dec-2016_73668924096_foci_analysis_25-Dec-2016	753	 0.14	 1.41	642	 0.07	 0.31	388.84	286.01	 5.51	2512.15	 1.43	118.72
P286B6	B6	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 m2	Mouse	Foci_processed_25-Dec-2016_73668947721_foci_analysis_25-Dec-2016	733	 0.10	 0.51	619	 0.08	 0.28	348.32	257.32	 5.13	2447.69	 1.39	120.63
P286B7	B7	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	942CC	Mouse	Foci_processed_25-Dec-2016_73668952369_foci_analysis_25-Dec-2016	772	 0.13	 0.93	640	 0.07	 0.28	335.86	246.67	 4.90	1888.71	 1.34	108.10
P286B8	B8	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	938CC	Mouse	Foci_processed_25-Dec-2016_73668957053_foci_analysis_25-Dec-2016	789	 0.19	 0.55	647	 0.20	 0.55	512.41	379.06	 5.38	2310.14	 1.20	388.88
P286B9	B9	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	925CC	Mouse	Foci_processed_25-Dec-2016_73668959075_foci_analysis_25-Dec-2016	746	 0.06	 0.30	635	 0.06	 0.25	343.04	262.28	 4.74	2166.58	 1.16	82.18
P286C1	C1	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	907CC	Mouse	Foci_processed_25-Dec-2016_73668903060_foci_analysis_25-Dec-2016	774	 0.18	 0.55	667	 0.16	 0.49	329.15	245.18	 4.87	2371.42	 1.19	275.10
P286C10	C10	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	923CC	Mouse	Foci_processed_25-Dec-2016_73668960397_foci_analysis_25-Dec-2016	791	 0.45	 5.19	680	 0.21	 1.67	414.26	302.35	 4.32	2750.19	 1.12	702.70
P286C2	C2	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	280CC	Mouse	Foci_processed_25-Dec-2016_73668908005_foci_analysis_25-Dec-2016	729	 0.08	 0.33	603	 0.07	 0.30	361.92	245.96	 4.60	2161.17	 1.31	98.07
P286C3	C3	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	CBA m3	Mouse	Foci_processed_25-Dec-2016_73668913156_foci_analysis_25-Dec-2016	688	 0.22	 1.10	581	 0.14	 0.39	408.95	263.47	 6.55	2350.95	 1.32	241.64
P286C4	C4	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	263CC	Mouse	Foci_processed_25-Dec-2016_73668918325_foci_analysis_25-Dec-2016	767	 0.17	 1.23	668	 0.11	 0.35	412.72	289.46	 6.01	1956.83	 1.39	191.01
P286C5	C5	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 f1	Mouse	Foci_processed_25-Dec-2016_73668923404_foci_analysis_25-Dec-2016	771	 0.11	 0.36	669	 0.11	 0.37	366.34	258.46	 5.14	2580.77	 1.31	184.24
P286C6	C6	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	C57BL m2	Mouse	Foci_processed_25-Dec-2016_73668946999_foci_analysis_25-Dec-2016	783	 0.19	 1.70	682	 0.11	 0.35	376.08	263.20	 5.09	2706.87	 1.30	198.06
P286C7	C7	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	BALBC f1	Mouse	Foci_processed_25-Dec-2016_73668951736_foci_analysis_25-Dec-2016	698	 0.10	 0.36	563	 0.10	 0.36	345.19	230.08	 5.30	1713.56	 1.29	167.55
P286C8	C8	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	927CC	Mouse	Foci_processed_25-Dec-2016_73668956422_foci_analysis_25-Dec-2016	782	 0.09	 0.55	647	 0.06	 0.28	384.64	277.80	 4.13	2747.54	 1.27	94.18
P286C9	C9	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	906CC	Mouse	Foci_processed_25-Dec-2016_73668958435_foci_analysis_25-Dec-2016	704	 0.22	 0.68	584	 0.20	 0.65	369.73	269.70	 5.16	2258.48	 1.27	344.72
P286D1	D1	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	BALBC f	Mouse	Foci_processed_25-Dec-2016_73668902392_foci_analysis_25-Dec-2016	815	 0.12	 0.46	653	 0.10	 0.37	337.01	255.48	 4.39	2172.31	 1.18	174.03
P286D2	D2	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	260CC	Mouse	Foci_processed_25-Dec-2016_73668907336_foci_analysis_25-Dec-2016	790	 0.08	 0.31	665	 0.08	 0.31	342.92	236.71	 4.82	2074.69	 1.24	133.20
P286D3	D3	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	CBA m1	Mouse	Foci_processed_25-Dec-2016_73668912451_foci_analysis_25-Dec-2016	740	 0.21	 0.62	635	 0.18	 0.48	372.62	241.84	 6.16	1798.12	 1.40	308.93
P286D4	D4	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	CBA m2	Mouse	Foci_processed_25-Dec-2016_73668917705_foci_analysis_25-Dec-2016	660	 0.22	 0.59	551	 0.19	 0.53	425.07	258.13	 6.70	2252.34	 1.32	380.69
P286D5	D5	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	C57BL m3	Mouse	Foci_processed_25-Dec-2016_73668922749_foci_analysis_25-Dec-2016	753	 0.13	 0.47	644	 0.12	 0.42	379.21	267.86	 4.72	2668.45	 1.28	210.07
P286D6	D6	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 f2	Mouse	Foci_processed_25-Dec-2016_73668946314_foci_analysis_25-Dec-2016	780	 0.11	 0.38	667	 0.10	 0.36	369.10	257.75	 5.09	2393.70	 1.19	180.91
P286D7	D7	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	BALBC m1	Mouse	Foci_processed_25-Dec-2016_73668951170_foci_analysis_25-Dec-2016	697	 0.07	 0.29	531	 0.07	 0.30	391.84	256.92	 4.17	2486.13	 1.31	102.84
P286D8	D8	P286	0	X-ray	48 hr	Fibro	53BP1	12/12/2016	251CC	Mouse	Foci_processed_25-Dec-2016_73668955686_foci_analysis_25-Dec-2016	779	 0.22	 0.87	686	 0.16	 0.50	359.91	249.93	 5.30	2170.38	 1.22	276.71
