name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P238A1	A1	P238	0	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	247CC	Mouse	Foci_processed_13-Nov-2016_73664703817_foci_analysis_13-Nov-2016	691	 0.68	 1.41	563	 0.68	 1.26	713.38	331.54	 5.03	2362.93	 1.23	1898.14
P238A10	A10	P238	0	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	934CC	Mouse	Foci_processed_13-Nov-2016_73664755705_foci_analysis_13-Nov-2016	648	 1.58	 3.42	520	 1.38	 2.54	709.11	354.29	 4.65	3869.22	 1.22	3530.81
P238A2	A2	P238	0	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	253CC	Mouse	Foci_processed_13-Nov-2016_73664708476_foci_analysis_13-Nov-2016	721	 0.46	 1.71	571	 0.32	 0.73	706.14	308.69	 4.48	2342.11	 1.17	1051.60
P238A3	A3	P238	0	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	235CC	Mouse	Foci_processed_13-Nov-2016_73664713190_foci_analysis_13-Nov-2016	723	 0.44	 1.23	601	 0.33	 0.78	779.79	353.22	 4.10	3285.25	 1.11	1012.94
P238A4	A4	P238	0	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	C3H f2	Mouse	Foci_processed_13-Nov-2016_73664717965_foci_analysis_13-Nov-2016	725	 0.45	 1.05	602	 0.41	 0.97	721.07	337.96	 4.42	3974.49	 1.11	976.72
P238A5	A5	P238	0	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	915CC	Mouse	Foci_processed_13-Nov-2016_73664722602_foci_analysis_13-Nov-2016	756	 0.58	 1.38	627	 0.50	 1.21	707.87	341.28	 4.44	3886.07	 1.12	1242.86
P238A6	A6	P238	0	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	C57BL f1	Mouse	Foci_processed_13-Nov-2016_73664726788_foci_analysis_13-Nov-2016	716	 0.83	 4.88	611	 0.57	 1.59	726.65	363.53	 4.54	3596.82	 1.20	1458.36
P238A7	A7	P238	0	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	254CC	Mouse	Foci_processed_13-Nov-2016_73664746490_foci_analysis_13-Nov-2016	603	 0.61	 1.59	481	 0.59	 1.59	791.40	362.99	 4.89	2767.60	 1.21	1531.25
P238A8	A8	P238	0	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	BALBC f1	Mouse	Foci_processed_13-Nov-2016_73664751064_foci_analysis_13-Nov-2016	465	 0.82	 2.12	374	 0.85	 2.19	945.03	402.97	 4.52	3036.23	 1.16	2668.52
P238A9	A9	P238	0	Ar 350 MeV/n	24 hr	Fibro	53BP1	10/8/2016	921CC	Mouse	Foci_processed_13-Nov-2016_73664753331_foci_analysis_13-Nov-2016	637	 0.99	 2.04	542	 0.95	 1.92	750.42	366.01	 3.61	4604.60	 1.13	2386.43
