name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P254A1	A1	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	247CC	Mouse	Foci_processed_27-Nov-2016_73666182595_foci_analysis_27-Nov-2016	624	0.37	0.96	524	0.3	0.62	629.36	341.29	4.56	2729.36	1.59	773.22
P254A2	A2	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	253CC	Mouse	Foci_processed_27-Nov-2016_73666183123_foci_analysis_27-Nov-2016	699	0.21	0.73	585	0.19	0.74	572.72	312.32	3.88	2507.58	1.58	448.05
P254A3	A3	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	235CC	Mouse	Foci_processed_27-Nov-2016_73666183678_foci_analysis_27-Nov-2016	683	0.29	1.2	583	0.23	0.96	647.89	328.18	3.72	2918.74	1.5	520.4
P254A4	A4	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C3H f2	Mouse	Foci_processed_27-Nov-2016_73666184201_foci_analysis_27-Nov-2016	653	0.34	0.82	556	0.33	0.85	630.85	340.36	4.12	3747.7	1.46	822.64
P254B1	B1	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	256CC	Mouse	Foci_processed_27-Nov-2016_73666184752_foci_analysis_27-Nov-2016	709	0.21	0.54	596	0.19	0.52	530.17	278.88	3.96	2810.89	1.53	384.27
P254B2	B2	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	257CC	Mouse	Foci_processed_27-Nov-2016_73666185316_foci_analysis_27-Nov-2016	718	0.29	0.91	627	0.24	0.85	567.98	287.38	4.1	3405.69	1.51	503.11
P254B3	B3	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	239CC	Mouse	Foci_processed_27-Nov-2016_73666185894_foci_analysis_27-Nov-2016	505	0.39	0.85	422	0.37	0.81	858.6	475.03	4.3	3792.47	1.55	1246.38
P254B4	B4	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C3H f1	Mouse	Foci_processed_27-Nov-2016_73666186317_foci_analysis_27-Nov-2016	727	0.2	0.67	610	0.15	0.43	617.83	319.32	4.63	3418.63	1.41	379.43
P254C1	C1	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	CBA m2	Mouse	Foci_processed_27-Nov-2016_73666186920_foci_analysis_27-Nov-2016	566	0.35	0.92	473	0.32	0.9	679.51	348	5.11	3365.46	1.63	920.62
P254C2	C2	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	220CC	Mouse	Foci_processed_27-Nov-2016_73666187424_foci_analysis_27-Nov-2016	595	0.54	1.86	505	0.4	1.16	738.34	373.48	4.54	3701.97	1.48	992.46
P254C3	C3	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	B6C3 m1	Mouse	Foci_processed_27-Nov-2016_73666187941_foci_analysis_27-Nov-2016	738	0.2	0.53	628	0.18	0.5	609.79	323.87	4.49	3273.37	1.46	502.54
P254C4	C4	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	226CC	Mouse	Foci_processed_27-Nov-2016_73666188560_foci_analysis_27-Nov-2016	643	0.22	1.06	549	0.17	0.79	624.44	308.37	3.59	3084.01	1.44	397.32
P254D1	D1	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	CBA m3	Mouse	Foci_processed_27-Nov-2016_73666189052_foci_analysis_27-Nov-2016	510	0.32	0.83	427	0.29	0.8	764.61	428.82	4.97	4146.56	1.62	799.45
P254D2	D2	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	263CC	Mouse	Foci_processed_27-Nov-2016_73666189500_foci_analysis_27-Nov-2016	706	0.27	0.89	608	0.26	0.92	576.09	305.47	4.59	3224.84	1.54	754.92
P254D3	D3	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	B6C3 m3	Mouse	Foci_processed_27-Nov-2016_73666190094_foci_analysis_27-Nov-2016	674	0.15	0.44	589	0.13	0.4	655.34	376.11	3.64	3301.91	1.45	411.74
P254D4	D4	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	B6C3 m2	Mouse	Foci_processed_27-Nov-2016_73666190626_foci_analysis_27-Nov-2016	733	0.18	0.64	613	0.15	0.46	578.04	315.4	3.82	3287.2	1.38	417.85
P254E1	E1	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	CBA m1	Mouse	Foci_processed_27-Nov-2016_73666191213_foci_analysis_27-Nov-2016	570	0.34	1.29	474	0.27	0.79	673.93	342.62	4.95	3139.1	1.54	789.82
P254E2	E2	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	CBA f1	Mouse	Foci_processed_27-Nov-2016_73666191718_foci_analysis_27-Nov-2016	625	0.28	0.83	518	0.22	0.54	672.2	345.41	3.92	3532.4	1.49	646.96
P254E3	E3	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	B6C3 f2	Mouse	Foci_processed_27-Nov-2016_73666192236_foci_analysis_27-Nov-2016	686	0.14	0.47	580	0.12	0.38	608.08	345.48	4.02	3778.46	1.45	322.64
P254E4	E4	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C57BL m3	Mouse	Foci_processed_27-Nov-2016_73666192784_foci_analysis_27-Nov-2016	643	0.14	0.54	543	0.12	0.48	672.92	387.93	3.82	3272.1	1.45	288.5
P254F1	F1	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	CBA f2	Mouse	Foci_processed_27-Nov-2016_73666193297_foci_analysis_27-Nov-2016	694	0.22	0.55	605	0.21	0.53	657.26	327.83	4.31	3147.5	1.49	555.5
P254F2	F2	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	CBA f3	Mouse	Foci_processed_27-Nov-2016_73666193883_foci_analysis_27-Nov-2016	627	0.25	1.23	530	0.19	0.52	581.59	309.63	4.06	3302.38	1.52	508.04
P254F3	F3	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	B6C3 f3	Mouse	Foci_processed_27-Nov-2016_73666194407_foci_analysis_27-Nov-2016	718	0.15	0.43	645	0.13	0.41	585.71	313.56	4.1	3179.15	1.4	342.28
P254F4	F4	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	B6C3 f1	Mouse	Foci_processed_27-Nov-2016_73666194999_foci_analysis_27-Nov-2016	696	0.17	0.5	588	0.14	0.43	646.43	350.11	3.98	3322.37	1.38	350.81
P254G1	G1	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C3H m3	Mouse	Foci_processed_27-Nov-2016_73666195571_foci_analysis_27-Nov-2016	712	0.16	0.45	602	0.14	0.43	727.37	390.4	4.39	3408.73	1.45	410.47
P254G2	G2	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C3H m1	Mouse	Foci_processed_27-Nov-2016_73666196170_foci_analysis_27-Nov-2016	637	0.2	0.54	548	0.18	0.51	671.52	369.8	4.58	3393.55	1.54	489.92
P254G3	G3	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C57BL m1	Mouse	Foci_processed_27-Nov-2016_73666196718_foci_analysis_27-Nov-2016	724	0.23	0.55	629	0.2	0.52	581.61	333.25	3.88	3062.57	1.44	406.74
P254G4	G4	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C57BL f3	Mouse	Foci_processed_27-Nov-2016_73666197323_foci_analysis_27-Nov-2016	695	0.14	0.49	584	0.13	0.46	626.56	340.75	3.63	3204.76	1.41	378.64
P254H1	H1	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C3H m2	Mouse	Foci_processed_27-Nov-2016_73666197882_foci_analysis_27-Nov-2016	665	0.27	0.72	543	0.24	0.71	598.25	310.19	4.66	2889.64	1.53	572.8
P254H2	H2	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C3H f3	Mouse	Foci_processed_27-Nov-2016_73666198472_foci_analysis_27-Nov-2016	743	0.18	0.77	619	0.15	0.62	507.23	282.37	4.15	3202.25	1.56	293.29
P254H3	H3	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C57BL m2	Mouse	Foci_processed_27-Nov-2016_73666199105_foci_analysis_27-Nov-2016	788	0.11	0.38	649	0.09	0.35	504.81	290.98	3.47	3009.89	1.56	242.94
P254H4	H4	P254	0	Ar 350 MeV/n	48 hr	Fibro	53BP1	10/8/2016	C57BL f2	Mouse	Foci_processed_27-Nov-2016_73666199740_foci_analysis_27-Nov-2016	779	0.14	0.81	649	0.1	0.35	591.64	317.86	3.41	3297.94	1.43	216.01
