name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P280A1	A1	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_21-Dec-2016_73668503689_foci_analysis_21-Dec-2016	748	 3.21	 2.31	621	 3.19	 1.91	429.92	293.18	 4.76	1933.86	 1.24	5510.31
P280A10	A10	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_21-Dec-2016_73668539365_foci_analysis_21-Dec-2016	773	 3.56	 3.07	677	 3.26	 2.10	365.38	253.12	 5.63	1846.39	 1.14	5409.44
P280A2	A2	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_21-Dec-2016_73668509317_foci_analysis_21-Dec-2016	734	 3.73	 2.93	633	 3.50	 2.30	407.70	259.23	 5.94	1499.25	 1.26	5807.34
P280A3	A3	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_21-Dec-2016_73668513519_foci_analysis_21-Dec-2016	706	 4.88	 3.55	601	 4.54	 2.69	440.14	279.26	 5.51	1825.07	 1.19	8252.99
P280A4	A4	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_21-Dec-2016_73668517627_foci_analysis_21-Dec-2016	729	 3.70	 2.65	608	 3.36	 2.15	386.52	253.43	 5.44	1601.75	 1.15	5470.76
P280A5	A5	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_21-Dec-2016_73668522079_foci_analysis_21-Dec-2016	771	 3.91	 2.88	644	 3.55	 2.29	391.24	262.50	 5.25	1857.47	 1.16	5726.48
P280A6	A6	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_21-Dec-2016_73668526523_foci_analysis_21-Dec-2016	751	 3.29	 2.41	646	 3.02	 2.02	361.25	248.83	 5.02	1638.90	 1.16	4661.61
P280A7	A7	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	BALBC f2	Mouse	Foci_processed_21-Dec-2016_73668531028_foci_analysis_21-Dec-2016	480	 3.62	 2.35	393	 3.54	 2.15	384.44	263.27	 4.69	1644.52	 1.19	6485.86
P280A8	A8	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_21-Dec-2016_73668535303_foci_analysis_21-Dec-2016	717	 2.78	 2.15	556	 2.84	 1.86	367.81	256.98	 4.84	1856.65	 1.23	4508.57
P280A9	A9	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_21-Dec-2016_73668537360_foci_analysis_21-Dec-2016	733	 2.96	 2.30	616	 2.94	 1.93	381.96	256.27	 5.43	1777.29	 1.26	4680.05
P280B1	B1	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	946CC	Mouse	Foci_processed_21-Dec-2016_73668502976_foci_analysis_21-Dec-2016	662	 3.24	 2.56	557	 2.99	 2.05	342.28	241.20	 6.69	1435.36	 1.32	4427.13
P280B10	B10	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	919CC	Mouse	Foci_processed_21-Dec-2016_73668538777_foci_analysis_21-Dec-2016	612	 2.03	 1.79	497	 2.03	 1.64	371.51	265.10	 5.25	1844.79	 1.21	3173.22
P280B2	B2	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	921CC	Mouse	Foci_processed_21-Dec-2016_73668508581_foci_analysis_21-Dec-2016	769	 2.69	 2.07	674	 2.55	 1.68	365.39	255.26	 4.53	1942.98	 1.28	3980.10
P280B3	B3	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	253CC	Mouse	Foci_processed_21-Dec-2016_73668512800_foci_analysis_21-Dec-2016	764	 2.97	 2.03	620	 2.82	 1.77	397.95	259.07	 5.03	1558.81	 1.26	4782.95
P280B4	B4	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	257CC	Mouse	Foci_processed_21-Dec-2016_73668516888_foci_analysis_21-Dec-2016	738	 3.97	 2.81	633	 3.65	 2.21	405.48	289.70	 5.59	1990.83	 1.20	5608.94
P280B5	B5	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 m1	Mouse	Foci_processed_21-Dec-2016_73668521350_foci_analysis_21-Dec-2016	720	 3.75	 2.85	617	 3.44	 2.23	380.67	266.45	 5.35	1944.43	 1.18	5297.35
P280B6	B6	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 m2	Mouse	Foci_processed_21-Dec-2016_73668525750_foci_analysis_21-Dec-2016	755	 3.82	 2.75	639	 3.42	 2.13	393.79	272.05	 5.08	1988.10	 1.13	5371.30
P280B7	B7	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	942CC	Mouse	Foci_processed_21-Dec-2016_73668530260_foci_analysis_21-Dec-2016	756	 3.25	 2.66	618	 3.03	 2.00	411.10	282.56	 5.10	1841.18	 1.17	5390.88
P280B8	B8	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	938CC	Mouse	Foci_processed_21-Dec-2016_73668534593_foci_analysis_21-Dec-2016	762	 3.08	 2.40	631	 3.13	 2.08	404.88	269.27	 4.85	1850.46	 1.17	5146.95
P280B9	B9	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	925CC	Mouse	Foci_processed_21-Dec-2016_73668536678_foci_analysis_21-Dec-2016	716	 2.46	 2.13	603	 2.43	 1.73	394.13	274.35	 5.19	1676.88	 1.21	3795.74
P280C1	C1	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	907CC	Mouse	Foci_processed_21-Dec-2016_73668502296_foci_analysis_21-Dec-2016	702	 4.89	 6.31	602	 4.46	 2.59	406.91	276.26	 5.15	2120.49	 1.16	7558.91
P280C10	C10	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	923CC	Mouse	Foci_processed_21-Dec-2016_73668538081_foci_analysis_21-Dec-2016	762	 2.48	 1.98	661	 2.29	 1.59	377.54	269.45	 4.10	2204.45	 1.19	3617.64
P280C2	C2	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	280CC	Mouse	Foci_processed_21-Dec-2016_73668507912_foci_analysis_21-Dec-2016	661	 2.11	 1.83	546	 2.14	 1.76	368.75	250.29	 4.86	1750.99	 1.21	3279.38
P280C3	C3	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	CBA m3	Mouse	Foci_processed_21-Dec-2016_73668512139_foci_analysis_21-Dec-2016	608	 5.55	 3.72	505	 4.97	 3.09	414.88	256.01	 6.94	1793.54	 1.20	7924.85
P280C4	C4	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	263CC	Mouse	Foci_processed_21-Dec-2016_73668516179_foci_analysis_21-Dec-2016	679	 4.13	 2.72	581	 4.04	 2.27	376.66	263.77	 6.28	1612.98	 1.22	6704.32
P280C5	C5	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 f1	Mouse	Foci_processed_21-Dec-2016_73668520591_foci_analysis_21-Dec-2016	773	 4.15	 2.84	698	 3.87	 2.27	387.64	263.25	 4.88	1984.31	 1.19	6500.32
P280C6	C6	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	C57BL m2	Mouse	Foci_processed_21-Dec-2016_73668525028_foci_analysis_21-Dec-2016	714	 4.01	 3.80	619	 3.65	 2.24	441.09	299.05	 4.81	2260.13	 1.21	6755.73
P280C7	C7	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	BALBC f1	Mouse	Foci_processed_21-Dec-2016_73668529530_foci_analysis_21-Dec-2016	709	 4.31	 6.82	603	 3.92	 2.30	470.41	285.67	 5.26	1760.66	 1.17	7527.26
P280C8	C8	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	927CC	Mouse	Foci_processed_21-Dec-2016_73668533934_foci_analysis_21-Dec-2016	700	 2.73	 7.62	578	 2.34	 2.35	407.01	294.43	 4.70	1921.51	 1.19	4287.13
P280C9	C9	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	906CC	Mouse	Foci_processed_21-Dec-2016_73668535962_foci_analysis_21-Dec-2016	718	 3.66	 2.73	613	 3.34	 2.11	514.78	378.26	 5.28	2018.62	 1.21	6623.08
P280D1	D1	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	BALBC f	Mouse	Foci_processed_21-Dec-2016_73668501645_foci_analysis_21-Dec-2016	686	 4.44	 2.93	565	 4.10	 2.19	737.10	610.28	 4.65	1855.11	 1.22	9526.19
P280D2	D2	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	260CC	Mouse	Foci_processed_21-Dec-2016_73668507191_foci_analysis_21-Dec-2016	682	 4.46	 3.60	598	 3.87	 2.24	523.65	391.87	 5.16	1732.54	 1.14	7163.20
P280D3	D3	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	CBA m1	Mouse	Foci_processed_21-Dec-2016_73668511458_foci_analysis_21-Dec-2016	628	 5.69	 3.91	515	 4.95	 2.79	398.80	249.78	 6.82	1512.52	 1.21	8533.76
P280D4	D4	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	CBA m2	Mouse	Foci_processed_21-Dec-2016_73668515458_foci_analysis_21-Dec-2016	649	 5.16	 3.64	539	 4.64	 2.90	381.04	242.91	 6.86	1494.12	 1.28	7303.69
P280D5	D5	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	C57BL m3	Mouse	Foci_processed_21-Dec-2016_73668519971_foci_analysis_21-Dec-2016	651	 3.16	 2.50	537	 2.93	 1.85	391.24	285.92	 4.58	1779.27	 1.20	4602.27
P280D6	D6	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	B6C3 f2	Mouse	Foci_processed_21-Dec-2016_73668524280_foci_analysis_21-Dec-2016	718	 4.82	 3.09	606	 4.49	 2.54	425.51	283.34	 5.26	2176.21	 1.13	7881.02
P280D7	D7	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	BALBC m1	Mouse	Foci_processed_21-Dec-2016_73668528851_foci_analysis_21-Dec-2016	699	 3.34	 2.20	578	 3.51	 1.96	485.83	317.73	 4.86	1580.45	 1.16	6215.18
P280D8	D8	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	251CC	Mouse	Foci_processed_21-Dec-2016_73668533199_foci_analysis_21-Dec-2016	733	 4.62	 3.13	614	 4.18	 2.30	394.71	267.50	 5.24	1791.34	 1.20	6932.90
P280E1	E1	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	BALBC m1	Mouse	Foci_processed_21-Dec-2016_73668501007_foci_analysis_21-Dec-2016	738	 2.79	 2.23	570	 2.97	 1.91	471.09	309.75	 4.15	2256.67	 1.27	5353.74
P280E2	E2	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	BALBC m2	Mouse	Foci_processed_21-Dec-2016_73668506795_foci_analysis_21-Dec-2016	373	 3.62	 2.99	309	 3.45	 2.27	411.62	263.43	 5.70	1386.46	 1.25	6060.49
P280E3	E3	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	C3H m2	Mouse	Foci_processed_21-Dec-2016_73668510755_foci_analysis_21-Dec-2016	675	 4.39	 2.96	558	 4.02	 2.40	342.46	229.88	 6.43	1449.66	 1.20	6070.18
P280E4	E4	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	CBA f2	Mouse	Foci_processed_21-Dec-2016_73668514785_foci_analysis_21-Dec-2016	655	 4.94	 3.20	550	 4.58	 2.56	404.34	253.53	 5.79	1584.22	 1.35	8063.49
P280E5	E5	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	C57BL f2	Mouse	Foci_processed_21-Dec-2016_73668519330_foci_analysis_21-Dec-2016	677	 3.65	 2.38	584	 3.39	 1.98	379.02	262.40	 4.25	1805.21	 1.47	5653.53
P280E6	E6	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	C57BL m1	Mouse	Foci_processed_21-Dec-2016_73668523521_foci_analysis_21-Dec-2016	744	 4.57	 5.66	645	 4.14	 2.51	456.25	294.45	 4.98	2222.64	 1.16	8089.99
P280E7	E7	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	258CC	Mouse	Foci_processed_21-Dec-2016_73668528234_foci_analysis_21-Dec-2016	646	 2.04	 1.61	539	 2.07	 1.50	403.56	275.52	 4.56	1921.43	 1.25	3371.31
P280E8	E8	P280	1	X-ray	4 hr	Fibro	53BP1	12/12/2016	928CC	Mouse	Foci_processed_21-Dec-2016_73668532645_foci_analysis_21-Dec-2016	615	 1.87	 1.55	510	 1.85	 1.43	365.63	254.32	 4.42	1651.24	 1.18	2657.55
