name	Position	plate	Radiation	Radiation Type	Radiation Time	Cell Type	Antibody	Date of preparation	UserID	Race	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
P287A1	A1	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	922CC	Mouse	Foci_processed_26-Dec-2016_73669004611_foci_analysis_26-Dec-2016	783	 0.16	 0.51	661	 0.15	 0.47	354.87	256.94	 4.39	2166.95	 1.20	264.88
P287A10	A10	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	882CC	Mouse	Foci_processed_26-Dec-2016_73669042689_foci_analysis_26-Dec-2016	690	 0.22	 1.40	600	 0.16	 0.52	313.59	235.86	 5.88	1556.68	 1.42	260.46
P287A2	A2	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	255CC	Mouse	Foci_processed_26-Dec-2016_73669009363_foci_analysis_26-Dec-2016	762	 0.11	 0.42	658	 0.09	 0.37	304.63	229.72	 5.73	1484.96	 1.20	123.33
P287A3	A3	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	247CC	Mouse	Foci_processed_26-Dec-2016_73669014594_foci_analysis_26-Dec-2016	736	 0.22	 0.58	623	 0.20	 0.52	340.06	249.05	 5.18	1944.73	 1.20	324.60
P287A4	A4	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	256CC	Mouse	Foci_processed_26-Dec-2016_73669020014_foci_analysis_26-Dec-2016	732	 0.10	 0.45	633	 0.09	 0.42	296.99	221.39	 5.20	1428.56	 1.18	131.15
P287A5	A5	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 m3	Mouse	Foci_processed_26-Dec-2016_73669025197_foci_analysis_26-Dec-2016	747	 0.26	 0.87	653	 0.19	 0.57	337.30	250.19	 5.25	2036.56	 1.19	309.42
P287A6	A6	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 f3	Mouse	Foci_processed_26-Dec-2016_73669030337_foci_analysis_26-Dec-2016	779	 0.21	 0.89	684	 0.17	 0.55	317.91	238.30	 4.94	1822.35	 1.18	271.23
P287A7	A7	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	BALBC f2	Mouse	Foci_processed_26-Dec-2016_73669035063_foci_analysis_26-Dec-2016	3	 0.00	 0.00	3	 0.00	 0.00	242.27	218.30	 2.08	2059.36	 1.74	 0.00
P287A8	A8	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	937CC	Mouse	Foci_processed_26-Dec-2016_73669039110_foci_analysis_26-Dec-2016	741	 0.19	 1.75	603	 0.13	 0.46	290.67	229.95	 5.16	1327.27	 1.35	180.46
P287A9	A9	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	934CC	Mouse	Foci_processed_26-Dec-2016_73669040900_foci_analysis_26-Dec-2016	728	 0.19	 0.59	596	 0.18	 0.59	313.08	235.31	 5.31	1591.13	 1.39	279.96
P287B1	B1	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	946CC	Mouse	Foci_processed_26-Dec-2016_73669003912_foci_analysis_26-Dec-2016	748	 0.27	 0.92	664	 0.24	 0.73	359.01	258.46	 5.44	1878.90	 1.20	473.54
P287B10	B10	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	919CC	Mouse	Foci_processed_26-Dec-2016_73669042156_foci_analysis_26-Dec-2016	620	 0.16	 1.16	547	 0.11	 0.41	333.24	268.24	 4.82	1821.10	 1.65	165.50
P287B2	B2	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	921CC	Mouse	Foci_processed_26-Dec-2016_73669008740_foci_analysis_26-Dec-2016	790	 0.14	 0.49	644	 0.12	 0.48	349.19	252.46	 4.13	1998.67	 1.15	204.42
P287B3	B3	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	253CC	Mouse	Foci_processed_26-Dec-2016_73669013934_foci_analysis_26-Dec-2016	767	 0.17	 0.85	605	 0.14	 0.51	304.10	227.65	 5.19	1368.92	 1.24	235.71
P287B4	B4	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	257CC	Mouse	Foci_processed_26-Dec-2016_73669019299_foci_analysis_26-Dec-2016	792	 0.09	 0.40	706	 0.08	 0.38	308.01	222.48	 5.53	1711.36	 1.15	127.76
P287B5	B5	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 m1	Mouse	Foci_processed_26-Dec-2016_73669024575_foci_analysis_26-Dec-2016	740	 0.17	 0.59	618	 0.13	 0.46	382.97	274.18	 4.84	2549.51	 1.15	239.84
P287B6	B6	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	B6C3 m2	Mouse	Foci_processed_26-Dec-2016_73669029679_foci_analysis_26-Dec-2016	763	 0.17	 0.56	645	 0.14	 0.45	323.01	237.46	 4.97	1901.24	 1.16	223.51
P287B7	B7	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	942CC	Mouse	Foci_processed_26-Dec-2016_73669034398_foci_analysis_26-Dec-2016	756	 0.11	 0.44	594	 0.09	 0.37	290.38	224.66	 4.89	1361.61	 1.27	130.62
P287B8	B8	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	938CC	Mouse	Foci_processed_26-Dec-2016_73669038441_foci_analysis_26-Dec-2016	773	 0.27	 1.73	647	 0.21	 0.62	324.01	235.51	 5.38	1571.74	 1.31	318.47
P287B9	B9	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	925CC	Mouse	Foci_processed_26-Dec-2016_73669040310_foci_analysis_26-Dec-2016	704	 0.06	 0.33	565	 0.05	 0.32	267.08	220.69	 4.80	1382.42	 1.49	65.50
P287C1	C1	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	907CC	Mouse	Foci_processed_26-Dec-2016_73669003205_foci_analysis_26-Dec-2016	777	 0.30	 2.57	676	 0.20	 0.58	324.44	241.25	 5.03	2170.25	 1.18	315.02
P287C10	C10	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	923CC	Mouse	Foci_processed_26-Dec-2016_73669041542_foci_analysis_26-Dec-2016	759	 0.22	 2.26	643	 0.14	 0.94	306.92	251.13	 4.07	1847.53	 1.49	327.02
P287C2	C2	P287	0.1	X-ray	48 hr	Fibro	53BP1	12/12/2016	280CC	Mouse	Foci_processed_26-Dec-2016_73669008139_foci_analysis_26-Dec-2016	744	 0.14	 0.44	618	 0.13	 0.44	359.69	252.23	 4.57	2016.53	 1.18	183.13
