Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_07-Dec-2020	362	 1.90	 2.31	301	 2.03	 2.29	1160.15	782.02	 0.66	10451.14	 1.07	9351.69
A10	Foci_processed_07-Dec-2020	801	 2.01	 2.23	663	 1.96	 2.17	1784.54	1387.51	 0.54	12179.09	 1.19	9363.83
A11	Foci_processed_07-Dec-2020	712	 1.19	 1.82	587	 1.33	 1.90	1192.70	824.02	 0.65	9703.87	 1.08	6310.56
A12	Foci_processed_07-Dec-2020	168	 1.56	 2.23	143	 1.59	 2.12	1137.00	785.19	 0.61	8739.70	 1.10	7164.57
A2	Foci_processed_07-Dec-2020	231	 2.00	 2.29	192	 2.15	 2.37	1318.29	861.11	 0.60	11924.50	 1.05	10850.40
A3	Foci_processed_07-Dec-2020	505	 1.80	 2.14	417	 1.89	 2.03	1132.81	761.21	 0.70	9510.54	 1.05	8956.87
A4	Foci_processed_07-Dec-2020	801	 2.64	 2.61	691	 2.88	 2.57	1302.68	832.35	 0.62	10867.15	 1.05	15757.14
A5	Foci_processed_07-Dec-2020	284	 2.23	 3.00	239	 2.45	 3.11	1134.97	725.52	 0.58	10778.02	 1.06	11731.93
A6	Foci_processed_07-Dec-2020	801	 2.01	 2.35	702	 2.05	 2.31	1336.15	965.44	 0.63	11908.81	 1.05	9826.33
A7	Foci_processed_07-Dec-2020	801	 2.52	 2.13	689	 2.75	 2.04	1528.63	963.29	 0.57	12045.30	 1.05	15437.06
A8	Foci_processed_07-Dec-2020	801	 2.53	 2.45	651	 2.66	 2.28	1579.66	1059.97	 0.64	11578.19	 1.06	14817.04
A9	Foci_processed_07-Dec-2020	386	 1.96	 2.61	325	 2.10	 2.57	1195.58	793.09	 0.61	11137.19	 1.06	10244.23
B1	Foci_processed_07-Dec-2020	801	 1.99	 2.12	691	 2.08	 2.11	1505.46	1073.77	 0.59	12299.16	 1.06	10478.08
B10	Foci_processed_07-Dec-2020	95	 2.52	 3.19	81	 2.74	 3.36	1582.83	1175.97	 0.59	11491.26	 1.06	13755.07
B11	Foci_processed_07-Dec-2020	801	 1.46	 1.83	670	 1.47	 1.70	1818.00	1391.82	 0.62	12871.22	 1.05	7478.64
B12	Foci_processed_07-Dec-2020	801	 1.99	 2.46	680	 1.99	 2.35	1905.97	1437.04	 0.63	11568.56	 1.06	10602.05
B2	Foci_processed_07-Dec-2020	801	 1.84	 2.20	654	 2.05	 2.25	1620.47	1172.83	 0.62	10498.14	 1.10	10703.39
B3	Foci_processed_07-Dec-2020	529	 2.11	 2.20	456	 2.25	 2.22	1464.09	1031.25	 0.62	12483.90	 1.05	11169.72
B4	Foci_processed_08-Dec-2020	801	 1.61	 2.11	651	 1.74	 2.12	1398.62	1019.79	 0.63	11513.58	 1.08	8401.18
B5	Foci_processed_08-Dec-2020	269	 1.65	 2.39	223	 1.79	 2.40	1372.03	987.83	 0.63	12001.37	 1.07	8631.86
B6	Foci_processed_08-Dec-2020	729	 2.06	 2.38	623	 2.19	 2.39	1669.43	1144.01	 0.55	13292.18	 1.04	11620.91
B7	Foci_processed_08-Dec-2020	801	 1.46	 2.01	670	 1.47	 1.84	1969.16	1413.16	 0.61	11906.12	 1.09	7608.93
B8	Foci_processed_08-Dec-2020	713	 1.78	 1.97	608	 1.88	 1.99	1753.49	1216.60	 0.60	13081.49	 1.04	9406.55
B9	Foci_processed_08-Dec-2020	690	 1.94	 2.07	592	 2.01	 2.02	1954.21	1396.60	 0.62	12920.49	 1.05	10771.15
C1	Foci_processed_08-Dec-2020	256	 1.83	 2.39	216	 1.85	 2.33	1556.21	1063.46	 0.58	11786.80	 1.06	9940.05
C10	Foci_processed_08-Dec-2020	801	 1.04	 1.70	650	 0.93	 1.43	2840.31	2200.88	 0.64	11883.58	 1.17	5752.02
C11	Foci_processed_08-Dec-2020	591	 1.58	 2.09	522	 1.55	 1.85	1892.49	1412.13	 0.59	12952.26	 1.06	8667.66
