Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_12-Oct-2020	635	 0.11	 0.51	502	 0.08	 0.36	502.14	387.09	 0.65	7314.51	 1.12	345.65
A10	Foci_processed_12-Oct-2020	327	 0.12	 0.52	281	 0.11	 0.45	637.83	473.68	 0.56	8759.05	 1.06	412.25
A11	Foci_processed_12-Oct-2020	62	 0.44	 1.82	50	 0.10	 0.46	579.27	414.58	 0.57	6314.04	 1.08	392.36
A12	Foci_processed_12-Oct-2020	66	 0.20	 0.64	56	 0.20	 0.64	602.83	471.16	 0.63	6958.32	 1.12	663.05
A2	Foci_processed_12-Oct-2020	571	 0.16	 0.69	478	 0.15	 0.68	552.42	411.01	 0.59	8644.23	 1.07	590.72
A3	Foci_processed_12-Oct-2020	589	 0.07	 0.34	463	 0.06	 0.27	457.74	339.44	 0.60	6627.85	 1.11	204.06
A4	Foci_processed_12-Oct-2020	801	 0.06	 0.40	656	 0.03	 0.17	527.12	412.35	 0.64	7930.55	 1.10	100.17
A5	Foci_processed_12-Oct-2020	801	 0.16	 0.54	645	 0.17	 0.55	547.44	428.01	 0.65	7578.83	 1.11	705.89
A6	Foci_processed_12-Oct-2020	314	 0.22	 0.76	258	 0.22	 0.76	597.34	440.10	 0.58	7391.25	 1.09	891.64
A7	Foci_processed_12-Oct-2020	248	 0.09	 0.38	192	 0.05	 0.25	548.42	416.93	 0.62	6943.86	 1.09	237.43
A8	Foci_processed_12-Oct-2020	341	 0.14	 0.57	285	 0.16	 0.61	649.83	478.58	 0.61	7942.93	 1.07	603.83
A9	Foci_processed_12-Oct-2020	801	 0.21	 0.64	669	 0.21	 0.57	616.52	458.00	 0.63	8337.48	 1.07	812.54
B1	Foci_processed_12-Oct-2020	83	 0.07	 0.26	66	 0.06	 0.24	671.34	521.13	 0.60	8359.66	 1.07	210.55
B10	Foci_processed_12-Oct-2020	180	 0.25	 0.61	160	 0.26	 0.62	785.06	581.75	 0.60	9472.54	 1.04	1020.64
B11	Foci_processed_12-Oct-2020	55	 0.15	 0.40	50	 0.16	 0.42	754.95	560.98	 0.60	9761.83	 1.04	579.74
B12	Foci_processed_12-Oct-2020	52	 0.21	 0.46	42	 0.26	 0.50	797.31	609.45	 0.63	9132.89	 1.05	970.10
B2	Foci_processed_12-Oct-2020	37	 0.11	 0.39	31	 0.13	 0.43	559.86	422.71	 0.58	8967.93	 1.04	436.06
B3	Foci_processed_12-Oct-2020	116	 0.27	 0.90	93	 0.24	 0.70	660.19	486.75	 0.56	10243.07	 1.03	865.98
B4	Foci_processed_12-Oct-2020	121	 0.14	 0.43	106	 0.15	 0.45	694.52	506.65	 0.55	9973.89	 1.03	570.56
B5	Foci_processed_12-Oct-2020	60	 0.10	 0.40	45	 0.09	 0.36	667.35	528.32	 0.53	9922.95	 1.05	353.71
B6	Foci_processed_12-Oct-2020	150	 0.28	 0.84	126	 0.27	 0.74	739.39	560.63	 0.54	9469.78	 1.05	1065.04
B7	Foci_processed_12-Oct-2020	122	 0.20	 0.69	99	 0.17	 0.62	692.01	532.43	 0.56	8735.48	 1.06	596.47
B8	Foci_processed_12-Oct-2020	89	 0.17	 0.51	78	 0.19	 0.54	712.56	547.71	 0.60	8672.22	 1.05	757.01
B9	Foci_processed_12-Oct-2020	438	 0.16	 0.48	364	 0.18	 0.51	858.01	649.42	 0.58	10105.03	 1.07	652.36
C1	Foci_processed_12-Oct-2020	267	 0.31	 0.71	224	 0.33	 0.74	744.28	551.04	 0.56	9945.93	 1.05	1270.79
C10	Foci_processed_12-Oct-2020	801	 0.30	 0.68	683	 0.33	 0.71	914.88	724.65	 0.52	10337.59	 1.06	1299.14
C11	Foci_processed_12-Oct-2020	105	 0.30	 0.66	86	 0.35	 0.72	835.03	655.60	 0.57	9468.07	 1.06	1306.90
C12	Foci_processed_12-Oct-2020	184	 0.24	 0.59	157	 0.25	 0.60	914.16	745.76	 0.59	9793.70	 1.05	910.56
C2	Foci_processed_12-Oct-2020	265	 0.11	 0.50	236	 0.12	 0.52	703.96	528.37	 0.54	10532.57	 1.04	423.26
C3	Foci_processed_12-Oct-2020	801	 0.24	 0.91	659	 0.22	 0.67	743.34	557.95	 0.54	10352.39	 1.06	870.23
C4	Foci_processed_12-Oct-2020	374	 0.35	 0.80	315	 0.40	 0.85	765.79	560.06	 0.55	10522.90	 1.04	1475.42
C5	Foci_processed_12-Oct-2020	801	 0.18	 0.61	682	 0.21	 0.65	750.00	601.39	 0.51	10428.87	 1.08	757.29
C6	Foci_processed_12-Oct-2020	170	 0.24	 0.61	144	 0.26	 0.65	812.27	625.27	 0.58	9805.25	 1.05	982.43
C7	Foci_processed_12-Oct-2020	801	 0.36	 0.76	686	 0.38	 0.75	794.68	613.47	 0.54	10446.94	 1.06	1552.81
C8	Foci_processed_12-Oct-2020	188	 0.30	 0.86	154	 0.31	 0.82	839.39	653.73	 0.57	9826.34	 1.04	1236.84
C9	Foci_processed_12-Oct-2020	801	 0.29	 0.68	693	 0.29	 0.68	855.76	680.45	 0.48	11822.92	 1.05	1119.94
D1	Foci_processed_12-Oct-2020	73	 0.23	 0.68	62	 0.24	 0.69	806.67	632.27	 0.55	9021.61	 1.06	949.00
D10	Foci_processed_12-Oct-2020	546	 0.30	 0.76	462	 0.32	 0.79	861.89	689.97	 0.57	9432.04	 1.06	1167.39
D11	Foci_processed_12-Oct-2020	49	 0.12	 0.60	41	 0.15	 0.65	871.10	712.49	 0.60	9611.64	 1.04	496.61
D12	Foci_processed_12-Oct-2020	166	 0.17	 0.56	144	 0.16	 0.52	908.78	761.89	 0.59	9350.70	 1.07	576.59
D2	Foci_processed_12-Oct-2020	231	 0.36	 0.98	202	 0.39	 1.03	713.71	519.36	 0.52	10989.14	 1.04	1428.23
D3	Foci_processed_12-Oct-2020	648	 0.16	 0.50	538	 0.17	 0.49	722.99	570.84	 0.50	10949.41	 1.06	675.36
D4	Foci_processed_12-Oct-2020	71	 0.06	 0.29	56	 0.05	 0.30	674.12	525.90	 0.60	8429.94	 1.06	182.64
D5	Foci_processed_12-Oct-2020	240	 0.16	 0.51	200	 0.17	 0.53	764.26	609.55	 0.55	9527.82	 1.06	607.84
