Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_22-Oct-2020	224	 1.55	 1.89	181	 1.61	 1.82	862.01	632.53	 0.57	8974.64	 1.06	7384.28
A10	Foci_processed_22-Oct-2020	801	 1.38	 1.26	695	 1.35	 1.21	966.48	736.85	 0.49	11207.09	 1.12	7146.85
A11	Foci_processed_22-Oct-2020	377	 1.23	 1.53	318	 1.31	 1.54	840.50	614.26	 0.62	8089.16	 1.11	6347.90
A12	Foci_processed_22-Oct-2020	95	 1.58	 1.64	79	 1.43	 1.59	1877.00	1667.03	 0.63	8644.74	 1.08	7170.68
A2	Foci_processed_22-Oct-2020	181	 1.28	 1.42	152	 1.35	 1.44	695.88	496.87	 0.66	8215.64	 1.08	6614.11
A3	Foci_processed_22-Oct-2020	329	 1.16	 1.59	273	 1.20	 1.63	645.38	459.96	 0.60	8496.23	 1.05	5756.18
A4	Foci_processed_22-Oct-2020	639	 1.26	 1.78	541	 1.35	 1.77	679.41	482.00	 0.56	9121.26	 1.06	6065.52
A5	Foci_processed_22-Oct-2020	309	 1.00	 1.55	266	 0.94	 1.51	653.37	459.66	 0.54	8836.22	 1.06	4095.72
A6	Foci_processed_22-Oct-2020	573	 1.25	 1.56	494	 1.30	 1.53	713.52	508.59	 0.52	10375.74	 1.04	5936.39
A7	Foci_processed_22-Oct-2020	256	 1.40	 1.73	215	 1.43	 1.70	671.71	482.61	 0.61	9156.54	 1.04	6138.03
A8	Foci_processed_22-Oct-2020	475	 1.56	 1.72	394	 1.69	 1.75	760.39	567.82	 0.68	8202.10	 1.08	7797.97
A9	Foci_processed_22-Oct-2020	114	 0.90	 1.44	95	 0.98	 1.53	671.71	487.08	 0.56	8565.70	 1.09	4512.04
B1	Foci_processed_22-Oct-2020	801	 0.95	 1.55	726	 0.94	 1.54	819.75	619.98	 0.48	11231.78	 1.05	4108.93
B10	Foci_processed_22-Oct-2020	233	 0.90	 1.34	189	 0.88	 1.29	932.56	716.01	 0.56	9322.97	 1.07	3987.01
