Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_18-Oct-2020	91	 1.04	 1.76	77	 1.08	 1.75	761.77	524.85	 0.62	9156.98	 1.07	5245.25
A10	Foci_processed_18-Oct-2020	205	 0.93	 1.41	157	 1.04	 1.44	882.66	619.27	 0.63	8553.13	 1.09	4728.20
A11	Foci_processed_18-Oct-2020	298	 0.93	 1.53	237	 0.99	 1.59	804.25	551.30	 0.64	8168.53	 1.08	4721.13
A12	Foci_processed_18-Oct-2020	36	 1.83	 3.97	29	 1.55	 2.68	853.36	595.23	 0.74	7433.73	 1.12	6624.34
A2	Foci_processed_18-Oct-2020	254	 1.04	 1.61	209	 1.07	 1.30	749.75	514.81	 0.62	8748.89	 1.07	5235.49
A3	Foci_processed_18-Oct-2020	167	 0.80	 1.16	135	 0.93	 1.23	822.90	526.15	 0.59	8556.04	 1.06	4588.06
A4	Foci_processed_18-Oct-2020	354	 1.20	 1.51	296	 1.31	 1.51	790.56	516.49	 0.63	8377.88	 1.06	6660.83
A5	Foci_processed_18-Oct-2020	163	 0.94	 1.40	139	 1.01	 1.40	766.01	498.41	 0.56	8560.77	 1.06	4351.83
A6	Foci_processed_18-Oct-2020	368	 1.09	 1.31	316	 1.16	 1.29	762.27	532.11	 0.60	9488.87	 1.05	5279.94
A7	Foci_processed_18-Oct-2020	177	 1.05	 1.56	144	 1.05	 1.45	736.80	509.91	 0.61	9094.81	 1.04	4791.49
A8	Foci_processed_18-Oct-2020	304	 1.19	 1.49	260	 1.19	 1.28	856.36	598.70	 0.66	8473.99	 1.07	5721.70
A9	Foci_processed_18-Oct-2020	77	 0.79	 1.23	64	 0.77	 1.19	721.55	514.97	 0.62	8870.51	 1.05	3419.70
B1	Foci_processed_18-Oct-2020	339	 0.64	 1.30	283	 0.59	 1.28	841.51	662.94	 0.57	9604.30	 1.07	2581.54
B10	Foci_processed_18-Oct-2020	165	 0.82	 1.54	142	 0.84	 1.58	947.36	698.78	 0.57	8761.05	 1.07	3496.96
B11	Foci_processed_18-Oct-2020	263	 0.94	 1.54	229	 0.96	 1.52	902.44	682.49	 0.53	11166.58	 1.04	3937.29
B12	Foci_processed_18-Oct-2020	402	 0.99	 1.81	332	 1.00	 1.75	959.95	770.02	 0.59	9756.32	 1.07	4457.88
B2	Foci_processed_18-Oct-2020	314	 0.78	 1.44	264	 0.86	 1.51	809.34	594.54	 0.61	8605.19	 1.07	3666.33
B3	Foci_processed_18-Oct-2020	801	 0.49	 0.94	701	 0.47	 0.90	763.58	564.14	 0.54	10059.06	 1.05	2010.29
B4	Foci_processed_18-Oct-2020	574	 0.56	 1.16	485	 0.55	 1.09	791.69	599.00	 0.56	8886.70	 1.07	2318.86
B5	Foci_processed_18-Oct-2020	469	 0.57	 1.06	385	 0.55	 0.96	840.10	642.73	 0.59	8864.22	 1.07	2297.07
B6	Foci_processed_18-Oct-2020	618	 0.67	 1.16	522	 0.69	 1.12	825.29	624.85	 0.56	9915.09	 1.06	3051.60
B7	Foci_processed_18-Oct-2020	783	 0.64	 1.19	644	 0.66	 1.21	819.78	625.35	 0.60	9348.01	 1.06	2866.55
B8	Foci_processed_18-Oct-2020	616	 0.83	 1.29	533	 0.87	 1.32	984.48	713.87	 0.57	9995.28	 1.06	3956.17
B9	Foci_processed_18-Oct-2020	801	 0.69	 1.09	660	 0.69	 1.02	1028.64	777.75	 0.58	10297.61	 1.08	3270.22
C1	Foci_processed_18-Oct-2020	783	 0.72	 1.18	630	 0.71	 1.10	889.44	682.57	 0.60	9079.43	 1.07	3301.54
C11	Foci_processed_18-Oct-2020	749	 0.56	 0.99	639	 0.57	 0.98	1070.33	836.64	 0.58	10080.12	 1.09	2625.06
C12	Foci_processed_18-Oct-2020	154	 1.16	 1.60	127	 1.22	 1.56	1135.33	870.15	 0.57	10314.88	 1.05	5222.73
C2	Foci_processed_18-Oct-2020	191	 0.83	 1.49	165	 0.81	 1.52	898.09	658.75	 0.62	8845.33	 1.09	3486.63
C3	Foci_processed_18-Oct-2020	658	 0.66	 1.13	548	 0.68	 1.16	952.68	732.72	 0.59	8885.34	 1.12	3180.07
C4	Foci_processed_18-Oct-2020	139	 0.66	 1.21	114	 0.69	 1.30	906.43	670.21	 0.56	10352.97	 1.05	2892.56
C5	Foci_processed_18-Oct-2020	314	 0.86	 2.58	262	 0.78	 1.44	902.25	657.15	 0.54	9365.08	 1.06	3595.60
C6	Foci_processed_18-Oct-2020	277	 0.95	 1.83	234	 0.91	 1.53	975.50	733.01	 0.58	9723.14	 1.06	3939.14
C7	Foci_processed_18-Oct-2020	226	 0.88	 1.43	191	 0.80	 1.31	926.14	696.93	 0.58	9253.02	 1.07	3474.81
C8	Foci_processed_18-Oct-2020	69	 0.80	 1.36	59	 0.78	 1.33	969.79	771.14	 0.57	10478.33	 1.05	3186.25
C9	Foci_processed_18-Oct-2020	801	 0.85	 1.27	677	 0.87	 1.12	1063.21	819.52	 0.55	10548.49	 1.09	4117.34
D1	Foci_processed_18-Oct-2020	801	 0.61	 1.05	664	 0.61	 0.88	986.34	777.55	 0.64	9512.63	 1.12	3102.42
D10	Foci_processed_18-Oct-2020	561	 0.90	 1.61	479	 0.89	 1.33	1122.06	865.30	 0.60	9598.94	 1.09	4082.13
D11	Foci_processed_18-Oct-2020	123	 1.05	 1.76	110	 1.08	 1.79	1068.19	835.48	 0.56	10741.44	 1.05	4568.95
D12	Foci_processed_18-Oct-2020	284	 1.25	 1.59	230	 1.28	 1.57	1108.66	857.94	 0.60	9995.39	 1.05	5772.18
D2	Foci_processed_18-Oct-2020	801	 0.75	 1.32	661	 0.75	 1.02	974.98	719.04	 0.64	8609.26	 1.11	3357.87
D3	Foci_processed_18-Oct-2020	801	 0.46	 0.82	684	 0.42	 0.76	1048.36	882.16	 0.50	10736.85	 1.16	2041.68
D4	Foci_processed_18-Oct-2020	278	 0.27	 0.97	233	 0.21	 0.83	760.66	606.43	 0.66	6488.79	 1.10	812.15
D5	Foci_processed_18-Oct-2020	190	 0.65	 1.34	150	 0.65	 1.35	863.74	653.85	 0.60	8796.43	 1.08	2655.30
D6	Foci_processed_18-Oct-2020	151	 0.33	 0.86	131	 0.37	 0.91	863.68	673.47	 0.55	7841.05	 1.09	1487.24
D7	Foci_processed_18-Oct-2020	801	 0.69	 1.05	680	 0.65	 0.95	992.34	806.75	 0.52	8888.77	 1.10	2986.31
D8	Foci_processed_18-Oct-2020	559	 0.84	 1.36	478	 0.87	 1.39	965.28	749.32	 0.56	9943.10	 1.05	3627.87
D9	Foci_processed_18-Oct-2020	275	 1.04	 1.52	239	 1.11	 1.58	1160.05	877.12	 0.60	9915.39	 1.07	4766.72
E1	Foci_processed_18-Oct-2020	445	 0.70	 1.44	374	 0.68	 1.04	817.69	645.72	 0.68	8389.75	 1.08	3166.19
E10	Foci_processed_18-Oct-2020	764	 1.25	 1.64	648	 1.26	 1.55	1073.03	819.92	 0.55	10440.22	 1.05	5651.31
E11	Foci_processed_18-Oct-2020	801	 1.10	 1.65	688	 1.10	 1.55	1024.92	785.88	 0.50	11253.61	 1.05	4883.19
E12	Foci_processed_18-Oct-2020	801	 0.96	 1.76	683	 0.87	 1.45	1078.39	875.22	 0.53	11169.53	 1.04	3685.16
E2	Foci_processed_19-Oct-2020	801	 0.66	 1.01	710	 0.67	 1.00	882.68	687.81	 0.41	13110.28	 1.05	2972.70
E3	Foci_processed_19-Oct-2020	173	 0.80	 1.45	157	 0.81	 1.46	841.99	607.03	 0.59	9096.96	 1.07	3466.79
E4	Foci_processed_19-Oct-2020	801	 0.60	 1.09	683	 0.60	 1.03	852.44	655.59	 0.46	12190.94	 1.04	2582.57
E5	Foci_processed_19-Oct-2020	801	 0.91	 1.30	663	 0.83	 1.09	1034.86	766.84	 0.55	9963.61	 1.09	3977.42
E6	Foci_processed_19-Oct-2020	801	 0.86	 1.31	696	 0.88	 1.30	978.87	736.08	 0.53	10872.17	 1.05	3855.83
E7	Foci_processed_19-Oct-2020	801	 0.70	 1.28	680	 0.74	 1.32	877.80	673.01	 0.54	10546.63	 1.05	3146.89
E8	Foci_processed_19-Oct-2020	801	 1.13	 1.50	696	 1.16	 1.50	982.20	750.46	 0.57	10047.85	 1.06	5038.45
E9	Foci_processed_19-Oct-2020	84	 1.37	 1.87	76	 1.30	 1.83	1037.26	780.05	 0.54	9675.42	 1.06	5390.58
F1	Foci_processed_19-Oct-2020	801	 0.40	 0.78	638	 0.41	 0.76	759.59	662.20	 0.71	7867.97	 1.09	1863.16
F10	Foci_processed_19-Oct-2020	801	 0.73	 1.24	665	 0.71	 1.20	728.58	549.92	 0.54	9872.96	 1.06	3169.16
F11	Foci_processed_19-Oct-2020	725	 0.33	 1.10	615	 0.31	 0.87	710.12	565.49	 0.58	9418.01	 1.07	1296.34
F12	Foci_processed_19-Oct-2020	801	 0.37	 1.10	670	 0.34	 1.00	671.10	540.97	 0.59	9240.60	 1.07	1365.30
F2	Foci_processed_19-Oct-2020	801	 0.57	 1.11	661	 0.56	 1.07	936.16	775.01	 0.56	10163.52	 1.08	2511.74
F3	Foci_processed_19-Oct-2020	484	 0.22	 0.65	396	 0.21	 0.65	606.69	469.77	 0.61	9584.43	 1.07	923.67
F4	Foci_processed_19-Oct-2020	801	 0.60	 1.11	682	 0.57	 0.93	753.24	524.76	 0.50	10943.02	 1.06	2681.38
F5	Foci_processed_19-Oct-2020	366	 0.75	 1.28	313	 0.74	 1.20	846.97	579.15	 0.47	9828.11	 1.06	3333.53
F6	Foci_processed_19-Oct-2020	341	 0.43	 0.87	282	 0.39	 0.77	674.30	525.56	 0.63	9031.33	 1.06	1599.26
F7	Foci_processed_19-Oct-2020	801	 0.44	 0.91	647	 0.45	 0.81	725.30	568.40	 0.64	9369.58	 1.07	1995.01
F8	Foci_processed_19-Oct-2020	477	 0.47	 1.08	405	 0.48	 0.95	675.05	499.57	 0.62	8781.68	 1.06	1977.80
F9	Foci_processed_19-Oct-2020	425	 0.48	 0.94	353	 0.44	 0.82	783.20	567.49	 0.52	10460.96	 1.05	1823.80
G1	Foci_processed_19-Oct-2020	498	 0.61	 1.11	416	 0.61	 1.09	977.00	776.97	 0.61	8890.42	 1.07	2650.98
G10	Foci_processed_19-Oct-2020	534	 0.50	 1.17	456	 0.44	 1.02	691.62	504.86	 0.54	10242.24	 1.06	1830.94
G11	Foci_processed_19-Oct-2020	537	 0.45	 1.07	462	 0.34	 0.82	702.07	508.68	 0.55	10029.30	 1.06	1455.50
G12	Foci_processed_19-Oct-2020	801	 0.54	 0.90	649	 0.52	 0.86	693.51	539.79	 0.64	8807.14	 1.08	2419.78
G2	Foci_processed_19-Oct-2020	337	 0.86	 1.47	276	 0.89	 1.25	1111.58	876.97	 0.59	9579.34	 1.06	3904.89
G3	Foci_processed_19-Oct-2020	694	 0.63	 1.07	581	 0.61	 1.04	683.96	484.97	 0.54	10218.26	 1.06	2794.55
G4	Foci_processed_19-Oct-2020	801	 0.78	 1.14	656	 0.80	 1.13	951.27	684.75	 0.58	10012.09	 1.10	3796.04
G5	Foci_processed_19-Oct-2020	801	 0.64	 1.04	683	 0.62	 0.96	710.56	502.21	 0.49	11401.05	 1.04	2792.35
G6	Foci_processed_19-Oct-2020	801	 0.80	 1.33	688	 0.73	 1.10	766.12	554.11	 0.53	10649.42	 1.07	3336.51
G7	Foci_processed_19-Oct-2020	170	 0.31	 0.79	143	 0.24	 0.65	601.51	464.64	 0.51	11073.85	 1.04	1046.42
G8	Foci_processed_19-Oct-2020	311	 0.46	 1.10	258	 0.39	 0.94	672.27	500.47	 0.54	10146.06	 1.06	1632.36
G9	Foci_processed_19-Oct-2020	454	 0.63	 1.18	380	 0.62	 1.06	732.86	536.42	 0.59	8862.05	 1.08	2817.57
H1	Foci_processed_19-Oct-2020	801	 0.52	 0.96	660	 0.49	 0.80	804.87	625.31	 0.62	9007.25	 1.09	2267.39
H10	Foci_processed_19-Oct-2020	342	 0.51	 1.22	289	 0.47	 1.07	738.61	542.91	 0.56	10151.85	 1.06	1913.55
H11	Foci_processed_19-Oct-2020	801	 0.55	 1.01	667	 0.52	 0.98	764.88	572.86	 0.58	9919.75	 1.05	2236.45
H12	Foci_processed_19-Oct-2020	801	 0.63	 1.28	683	 0.57	 1.13	760.16	577.95	 0.57	9814.62	 1.06	2582.77
H2	Foci_processed_19-Oct-2020	801	 0.61	 1.09	643	 0.61	 1.07	954.16	780.06	 0.60	9092.65	 1.09	2636.28
H3	Foci_processed_19-Oct-2020	688	 0.36	 0.96	573	 0.32	 0.81	639.30	492.00	 0.59	9347.85	 1.08	1355.92
H4	Foci_processed_19-Oct-2020	145	 0.80	 1.41	126	 0.83	 1.45	871.46	641.92	 0.60	9531.08	 1.05	3706.02
H5	Foci_processed_19-Oct-2020	130	 0.55	 1.01	114	 0.62	 1.06	748.63	520.24	 0.53	11066.88	 1.04	2570.41
H6	Foci_processed_19-Oct-2020	801	 0.41	 1.01	675	 0.40	 0.94	704.02	500.31	 0.49	11496.02	 1.04	1604.63
H7	Foci_processed_19-Oct-2020	801	 0.46	 0.98	668	 0.44	 0.94	764.72	578.12	 0.56	10263.45	 1.07	1869.27
H8	Foci_processed_19-Oct-2020	801	 0.52	 1.07	669	 0.51	 1.06	683.88	507.33	 0.56	9955.43	 1.06	2152.90
H9	Foci_processed_19-Oct-2020	801	 0.32	 0.82	692	 0.31	 0.82	670.21	515.96	 0.52	10859.83	 1.05	1306.91
