Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_22-Oct-2020	396	 0.14	 0.64	329	 0.14	 0.57	540.93	411.35	 0.63	6185.11	 1.11	514.10
A10	Foci_processed_22-Oct-2020	297	 0.33	 1.13	252	 0.27	 0.98	654.22	494.82	 0.53	8994.47	 1.06	935.75
A11	Foci_processed_22-Oct-2020	26	 0.42	 1.03	21	 0.33	 0.80	649.64	463.98	 0.59	8282.66	 1.05	1244.57
A12	Foci_processed_22-Oct-2020	232	 0.20	 0.80	194	 0.19	 0.65	684.68	526.33	 0.56	6581.51	 1.10	657.76
A2	Foci_processed_22-Oct-2020	380	 0.19	 0.76	307	 0.14	 0.49	556.43	407.27	 0.58	6658.93	 1.10	500.07
A3	Foci_processed_22-Oct-2020	423	 0.24	 0.74	338	 0.20	 0.61	540.97	380.96	 0.58	7924.15	 1.06	746.30
A4	Foci_processed_22-Oct-2020	293	 0.12	 0.58	240	 0.08	 0.42	577.39	429.56	 0.57	6926.26	 1.10	311.75
A5	Foci_processed_22-Oct-2020	582	 0.32	 0.71	466	 0.34	 0.67	600.58	462.36	 0.58	7294.31	 1.09	1455.76
A6	Foci_processed_22-Oct-2020	279	 0.23	 0.85	236	 0.21	 0.76	580.56	449.69	 0.58	8592.23	 1.06	902.72
A7	Foci_processed_22-Oct-2020	168	 0.29	 1.66	140	 0.21	 0.88	610.47	438.99	 0.59	7290.90	 1.06	805.41
A8	Foci_processed_22-Oct-2020	189	 0.23	 0.74	153	 0.25	 0.78	655.00	493.98	 0.63	5860.74	 1.10	902.06
A9	Foci_processed_22-Oct-2020	564	 0.32	 0.87	468	 0.32	 0.87	617.31	464.50	 0.61	8297.98	 1.07	1283.94
B1	Foci_processed_22-Oct-2020	229	 0.21	 0.71	190	 0.15	 0.53	665.43	522.30	 0.57	9074.78	 1.07	541.49
B10	Foci_processed_22-Oct-2020	177	 0.21	 0.66	148	 0.18	 0.50	741.93	575.71	 0.57	9165.92	 1.06	638.20
B11	Foci_processed_22-Oct-2020	141	 0.71	 1.30	124	 0.77	 1.35	855.01	643.58	 0.59	9818.82	 1.03	2740.70
B12	Foci_processed_22-Oct-2020	128	 0.49	 1.08	110	 0.50	 1.11	860.22	677.31	 0.58	8974.56	 1.07	1848.96
B2	Foci_processed_22-Oct-2020	40	 0.45	 0.85	34	 0.38	 0.74	613.12	443.67	 0.57	9291.76	 1.04	1366.56
B3	Foci_processed_22-Oct-2020	57	 0.19	 0.67	48	 0.15	 0.46	674.51	486.83	 0.58	9958.02	 1.04	555.92
B4	Foci_processed_22-Oct-2020	79	 0.27	 0.84	68	 0.29	 0.90	621.11	465.42	 0.59	8467.71	 1.05	1067.72
B5	Foci_processed_22-Oct-2020	105	 0.24	 0.70	90	 0.24	 0.72	669.04	515.13	 0.60	8874.65	 1.05	869.99
B6	Foci_processed_22-Oct-2020	109	 0.28	 0.89	86	 0.13	 0.37	663.32	514.49	 0.58	8756.02	 1.04	543.21
B7	Foci_processed_22-Oct-2020	155	 0.31	 1.14	130	 0.28	 1.14	714.02	564.54	 0.56	9057.53	 1.06	1073.98
B8	Foci_processed_22-Oct-2020	72	 0.26	 0.92	65	 0.26	 0.94	711.30	547.96	 0.59	8790.02	 1.05	1000.49
B9	Foci_processed_22-Oct-2020	168	 0.23	 0.57	143	 0.25	 0.60	773.55	611.92	 0.60	9469.15	 1.05	971.84
C1	Foci_processed_22-Oct-2020	237	 0.27	 0.71	193	 0.25	 0.71	721.24	573.26	 0.60	8396.23	 1.07	956.60
C10	Foci_processed_22-Oct-2020	597	 0.34	 0.78	505	 0.36	 0.78	878.34	710.49	 0.55	10341.11	 1.04	1314.19
C11	Foci_processed_22-Oct-2020	135	 0.40	 0.99	115	 0.41	 1.00	830.41	664.38	 0.58	9056.36	 1.05	1482.92
C12	Foci_processed_22-Oct-2020	261	 0.36	 0.86	225	 0.38	 0.88	977.06	815.68	 0.59	9054.48	 1.04	1354.85
C2	Foci_processed_22-Oct-2020	202	 0.36	 1.10	174	 0.32	 0.85	732.50	550.18	 0.58	9823.08	 1.04	1241.36
C3	Foci_processed_22-Oct-2020	776	 0.30	 0.82	635	 0.30	 0.83	736.22	553.08	 0.58	9286.54	 1.06	1198.28
C4	Foci_processed_22-Oct-2020	238	 0.39	 0.96	196	 0.43	 0.98	840.61	634.99	 0.57	9816.59	 1.03	1580.19
C5	Foci_processed_22-Oct-2020	801	 0.29	 0.98	689	 0.28	 0.69	731.49	571.49	 0.55	9087.17	 1.07	1139.91
C6	Foci_processed_22-Oct-2020	147	 0.41	 1.06	134	 0.37	 0.91	835.06	658.84	 0.58	9621.16	 1.04	1380.17
C7	Foci_processed_22-Oct-2020	748	 0.37	 0.79	624	 0.36	 0.73	778.09	616.30	 0.56	9598.08	 1.06	1456.42
C8	Foci_processed_22-Oct-2020	190	 0.26	 1.25	164	 0.19	 0.76	844.80	700.48	 0.57	9639.38	 1.04	698.52
C9	Foci_processed_22-Oct-2020	801	 0.32	 0.79	700	 0.32	 0.79	847.16	674.55	 0.49	10841.63	 1.04	1221.56
D1	Foci_processed_22-Oct-2020	87	 0.15	 0.56	74	 0.18	 0.60	835.06	652.88	 0.59	9179.95	 1.06	665.53
D10	Foci_processed_22-Oct-2020	428	 0.38	 0.94	351	 0.39	 0.90	856.14	692.03	 0.58	9543.59	 1.05	1397.34
D11	Foci_processed_22-Oct-2020	66	 0.44	 1.20	56	 0.43	 1.14	929.60	758.62	 0.56	9991.65	 1.04	1561.71
D12	Foci_processed_22-Oct-2020	155	 0.25	 0.86	123	 0.22	 0.73	864.16	714.82	 0.62	8315.92	 1.05	743.63
D2	Foci_processed_22-Oct-2020	204	 0.34	 0.86	172	 0.33	 0.84	687.79	516.66	 0.58	9279.15	 1.05	1270.66
D3	Foci_processed_22-Oct-2020	801	 0.17	 0.59	671	 0.16	 0.55	711.05	577.33	 0.49	10100.67	 1.05	570.39
D4	Foci_processed_22-Oct-2020	59	 0.58	 1.26	48	 0.60	 1.35	739.34	566.60	 0.57	9352.53	 1.03	2083.38
D5	Foci_processed_22-Oct-2020	131	 0.20	 0.61	113	 0.22	 0.65	800.23	632.59	 0.59	9417.64	 1.05	805.58
D6	Foci_processed_22-Oct-2020	375	 0.14	 0.66	316	 0.13	 0.65	708.96	571.29	 0.52	8207.89	 1.06	460.83
D7	Foci_processed_22-Oct-2020	129	 0.37	 1.01	107	 0.41	 1.08	849.33	670.54	 0.57	9355.60	 1.05	1580.54
D8	Foci_processed_22-Oct-2020	104	 0.10	 0.33	87	 0.09	 0.33	813.67	657.18	 0.60	9831.11	 1.04	321.79
D9	Foci_processed_22-Oct-2020	191	 0.32	 0.88	165	 0.33	 0.91	945.31	757.64	 0.56	9566.15	 1.04	1330.43
E1	Foci_processed_22-Oct-2020	732	 0.12	 0.45	607	 0.12	 0.44	659.54	536.33	 0.54	9556.23	 1.07	440.39
E10	Foci_processed_22-Oct-2020	801	 0.24	 0.69	675	 0.23	 0.65	883.46	716.12	 0.51	10959.38	 1.04	875.33
