Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_14-Oct-2020	190	 2.47	 2.56	163	 2.66	 2.55	836.08	539.85	 0.64	8732.27	 1.07	12933.20
A10	Foci_processed_14-Oct-2020	650	 2.41	 2.44	526	 2.50	 2.41	919.21	666.29	 0.66	7776.39	 1.14	12914.26
A11	Foci_processed_14-Oct-2020	353	 2.05	 2.68	281	 2.28	 2.70	988.48	691.21	 0.63	7189.44	 1.11	11795.52
A12	Foci_processed_14-Oct-2020	105	 1.64	 2.28	84	 1.49	 2.20	776.43	581.91	 0.68	6526.37	 1.20	6967.96
A2	Foci_processed_14-Oct-2020	338	 2.23	 2.32	276	 2.52	 2.32	821.02	570.34	 0.66	8430.86	 1.09	11596.18
A3	Foci_processed_14-Oct-2020	361	 2.44	 2.54	292	 2.70	 2.53	751.41	501.27	 0.65	8294.98	 1.06	12878.57
A4	Foci_processed_14-Oct-2020	516	 2.65	 2.62	448	 2.96	 2.60	824.56	552.44	 0.68	8289.72	 1.07	13925.95
A5	Foci_processed_14-Oct-2020	308	 1.98	 2.29	249	 2.20	 2.37	752.80	493.14	 0.61	8847.13	 1.07	10433.10
A6	Foci_processed_14-Oct-2020	801	 2.58	 2.30	677	 2.80	 2.28	837.70	606.62	 0.65	8921.24	 1.05	13011.82
A7	Foci_processed_14-Oct-2020	462	 2.65	 2.78	405	 2.85	 2.83	809.74	556.15	 0.60	8875.42	 1.05	14386.74
A8	Foci_processed_14-Oct-2020	516	 3.23	 2.75	429	 3.56	 2.63	872.61	607.50	 0.67	7785.09	 1.08	18225.40
A9	Foci_processed_14-Oct-2020	226	 2.05	 2.33	193	 2.29	 2.37	775.89	552.25	 0.66	8212.03	 1.08	10623.87
B1	Foci_processed_14-Oct-2020	301	 1.87	 2.41	245	 1.96	 2.33	903.07	654.73	 0.63	8386.98	 1.10	9390.89
B10	Foci_processed_14-Oct-2020	257	 2.34	 2.85	221	 2.59	 2.91	1111.89	806.50	 0.57	9741.07	 1.07	12212.33
B11	Foci_processed_14-Oct-2020	270	 3.08	 2.94	237	 3.13	 2.95	1158.97	857.95	 0.54	10139.44	 1.05	14962.76
B12	Foci_processed_14-Oct-2020	609	 2.52	 2.93	484	 2.70	 3.07	1141.07	883.99	 0.57	8991.19	 1.08	13572.86
B2	Foci_processed_14-Oct-2020	249	 2.03	 2.39	212	 2.09	 2.38	856.05	596.86	 0.58	9489.13	 1.06	9385.26
B3	Foci_processed_14-Oct-2020	801	 2.17	 2.40	675	 2.24	 2.35	887.24	635.79	 0.57	9818.07	 1.06	10655.98
B4	Foci_processed_14-Oct-2020	618	 1.79	 2.32	525	 1.90	 2.35	866.00	619.39	 0.57	9328.24	 1.07	9178.36
B5	Foci_processed_14-Oct-2020	493	 2.07	 2.33	423	 2.28	 2.38	976.62	707.42	 0.61	9158.67	 1.08	10416.94
B6	Foci_processed_14-Oct-2020	801	 2.41	 2.40	675	 2.51	 2.40	1017.71	769.22	 0.58	9803.26	 1.08	11904.19
B7	Foci_processed_14-Oct-2020	705	 2.67	 2.76	572	 2.81	 2.76	997.33	720.11	 0.57	9550.07	 1.07	13768.94
B8	Foci_processed_14-Oct-2020	801	 2.55	 2.56	652	 2.69	 2.57	939.52	693.37	 0.56	9915.71	 1.06	12829.08
