Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_05-Oct-2020	481	 0.23	 0.81	402	 0.14	 0.53	493.41	366.98	 0.62	5396.27	 1.12	560.97
A10	Foci_processed_05-Oct-2020	160	 0.35	 1.23	123	 0.24	 0.74	617.85	465.18	 0.58	8625.26	 1.06	928.52
A11	Foci_processed_05-Oct-2020	38	 0.45	 1.01	32	 0.34	 0.83	607.18	419.77	 0.54	8183.79	 1.06	1266.94
A12	Foci_processed_05-Oct-2020	167	 0.28	 0.98	140	 0.31	 1.05	626.74	457.36	 0.57	7522.48	 1.06	1186.40
A2	Foci_processed_05-Oct-2020	303	 0.52	 1.24	244	 0.49	 1.16	589.73	422.73	 0.57	7272.81	 1.08	2150.46
A3	Foci_processed_05-Oct-2020	279	 0.33	 0.90	225	 0.32	 0.87	522.47	369.51	 0.57	6401.38	 1.09	1254.90
A4	Foci_processed_05-Oct-2020	411	 0.42	 1.08	332	 0.33	 0.96	580.24	407.49	 0.52	6581.39	 1.08	1353.89
A5	Foci_processed_05-Oct-2020	671	 0.36	 0.79	569	 0.37	 0.79	528.57	396.29	 0.54	7636.91	 1.08	1605.46
A6	Foci_processed_05-Oct-2020	131	 0.24	 0.79	108	 0.14	 0.52	570.02	433.85	 0.54	7402.62	 1.08	660.72
A7	Foci_processed_05-Oct-2020	71	 0.34	 0.94	58	 0.22	 0.65	600.52	413.52	 0.59	5762.56	 1.09	854.16
A8	Foci_processed_05-Oct-2020	180	 0.39	 0.87	144	 0.37	 0.85	580.34	429.93	 0.60	6737.80	 1.09	1633.89
A9	Foci_processed_05-Oct-2020	556	 0.80	 1.25	448	 0.74	 1.06	679.07	501.88	 0.58	7697.89	 1.08	3327.72
