Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_07-Jan-2021	608	 1.60	 1.88	539	 1.64	 1.88	1067.12	718.58	 0.52	11066.59	 1.05	8602.44
A10	Foci_processed_07-Jan-2021	801	 1.66	 1.87	660	 1.62	 1.79	1423.63	1031.43	 0.59	9768.51	 1.10	9867.51
A11	Foci_processed_08-Jan-2021	801	 1.09	 1.60	670	 1.09	 1.57	1017.06	737.46	 0.59	9860.21	 1.07	5968.30
A12	Foci_processed_08-Jan-2021	294	 1.26	 2.15	247	 1.16	 1.99	1073.35	765.27	 0.56	10615.17	 1.07	5726.32
A2	Foci_processed_08-Jan-2021	801	 1.41	 2.07	655	 1.40	 1.99	1095.87	778.70	 0.56	10797.90	 1.07	7156.84
A3	Foci_processed_08-Jan-2021	801	 1.69	 1.87	669	 1.71	 1.80	1324.51	886.63	 0.56	12029.95	 1.05	10359.04
A4	Foci_processed_08-Jan-2021	801	 2.08	 2.12	681	 2.04	 2.01	1343.94	886.38	 0.53	12155.14	 1.05	13322.82
A5	Foci_processed_08-Jan-2021	583	 1.70	 2.37	490	 1.73	 2.39	1181.53	771.62	 0.54	11611.61	 1.06	9117.78
A6	Foci_processed_08-Jan-2021	801	 1.69	 2.06	668	 1.73	 1.95	1382.01	979.28	 0.53	12954.98	 1.05	9908.82
A7	Foci_processed_08-Jan-2021	801	 1.83	 1.74	712	 1.88	 1.67	1441.37	950.05	 0.50	12177.40	 1.04	12268.73
A8	Foci_processed_08-Jan-2021	801	 1.95	 1.86	683	 2.07	 1.84	1555.68	1008.61	 0.52	11779.02	 1.05	13922.65
A9	Foci_processed_08-Jan-2021	741	 1.22	 1.90	615	 1.24	 1.87	1055.40	752.26	 0.58	10275.66	 1.07	6709.11
B1	Foci_processed_08-Jan-2021	704	 1.76	 2.00	600	 1.80	 2.00	1412.14	1030.07	 0.58	11129.89	 1.06	9666.62
B10	Foci_processed_08-Jan-2021	198	 1.37	 2.03	153	 1.42	 2.06	1942.52	1320.88	 0.51	12101.53	 1.04	9028.84
B11	Foci_processed_08-Jan-2021	801	 1.58	 2.05	672	 1.50	 1.88	1715.27	1222.41	 0.57	12387.88	 1.05	8806.63
B12	Foci_processed_08-Jan-2021	757	 2.08	 2.22	636	 2.07	 2.19	2121.56	1572.90	 0.62	11776.19	 1.05	12924.59
B2	Foci_processed_08-Jan-2021	801	 1.64	 1.77	676	 1.66	 1.77	1596.23	1151.38	 0.55	11197.31	 1.09	10567.31
B3	Foci_processed_08-Jan-2021	636	 1.70	 1.94	523	 1.75	 1.97	1506.15	1030.91	 0.57	11807.85	 1.05	9987.27
B4	Foci_processed_08-Jan-2021	801	 1.91	 2.27	671	 1.93	 2.24	1634.91	1229.67	 0.56	11275.12	 1.08	10894.02
