Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_02-Oct-2020	271	 0.36	 1.17	216	 0.30	 1.04	657.91	501.86	 0.75	7361.11	 1.13	1303.88
A10	Foci_processed_02-Oct-2020	235	 0.76	 1.50	179	 0.74	 1.42	742.15	557.95	 0.65	8509.30	 1.08	2965.16
A11	Foci_processed_02-Oct-2020	215	 0.84	 2.11	181	 0.90	 2.23	755.17	539.02	 0.61	8228.20	 1.08	3769.04
A12	Foci_processed_02-Oct-2020	135	 0.59	 1.37	111	 0.53	 1.33	723.87	575.30	 0.63	5900.17	 1.17	2073.84
A2	Foci_processed_02-Oct-2020	94	 0.59	 1.31	78	 0.56	 1.24	660.96	480.74	 0.71	7910.65	 1.10	2328.49
A3	Foci_processed_02-Oct-2020	194	 0.44	 1.01	161	 0.48	 1.04	620.63	436.12	 0.65	7193.06	 1.10	1895.63
A4	Foci_processed_02-Oct-2020	261	 0.84	 1.65	221	 0.80	 1.51	696.78	525.44	 0.65	8475.02	 1.09	3300.05
A5	Foci_processed_02-Oct-2020	239	 1.03	 1.76	194	 1.01	 1.57	824.93	601.78	 0.64	7788.07	 1.10	4231.93
A6	Foci_processed_02-Oct-2020	357	 0.29	 0.98	289	 0.18	 0.66	628.01	508.04	 0.61	6599.59	 1.18	773.66
A7	Foci_processed_02-Oct-2020	314	 0.75	 1.61	263	 0.74	 1.59	778.51	552.17	 0.62	8650.45	 1.08	2826.17
A8	Foci_processed_02-Oct-2020	256	 0.92	 1.86	215	 0.95	 1.87	881.16	667.75	 0.66	7798.47	 1.09	3977.71
A9	Foci_processed_02-Oct-2020	129	 0.60	 1.84	106	 0.58	 1.44	814.34	621.18	 0.65	7198.38	 1.11	2488.23
B1	Foci_processed_02-Oct-2020	329	 0.98	 1.71	284	 1.06	 1.74	791.87	613.31	 0.67	8062.07	 1.11	4419.61
B10	Foci_processed_02-Oct-2020	91	 1.66	 3.00	81	 1.40	 2.05	983.46	708.95	 0.52	10626.60	 1.04	5807.78
B11	Foci_processed_02-Oct-2020	91	 1.33	 2.70	82	 1.17	 2.00	961.68	711.59	 0.54	10575.23	 1.05	4569.70
B12	Foci_processed_02-Oct-2020	714	 1.61	 2.35	616	 1.64	 2.32	972.55	772.25	 0.55	9908.96	 1.08	7323.20
B2	Foci_processed_02-Oct-2020	218	 0.78	 1.79	188	 0.71	 1.53	740.66	579.59	 0.56	9247.92	 1.09	3260.30
B3	Foci_processed_02-Oct-2020	218	 0.95	 1.82	176	 1.02	 1.90	776.63	559.97	 0.58	9269.11	 1.08	4235.52
B4	Foci_processed_02-Oct-2020	278	 0.97	 1.83	239	 0.97	 1.86	791.04	577.48	 0.55	9236.50	 1.08	4132.55
B5	Foci_processed_02-Oct-2020	450	 0.65	 1.42	393	 0.66	 1.42	801.18	637.01	 0.59	9589.23	 1.08	2723.08
B6	Foci_processed_02-Oct-2020	746	 0.54	 1.40	649	 0.49	 1.23	812.36	621.32	 0.57	9575.08	 1.09	2033.69
B7	Foci_processed_02-Oct-2020	238	 0.74	 1.49	205	 0.64	 1.29	928.97	675.46	 0.54	10298.67	 1.06	2546.13
B8	Foci_processed_02-Oct-2020	529	 0.60	 1.36	458	 0.55	 1.27	847.40	631.68	 0.54	10271.75	 1.06	2092.12
B9	Foci_processed_02-Oct-2020	171	 1.13	 1.91	145	 1.05	 1.80	953.72	694.20	 0.52	10816.47	 1.05	4184.28
C1	Foci_processed_02-Oct-2020	472	 1.70	 2.22	393	 1.70	 2.19	899.75	701.98	 0.61	9112.72	 1.07	7170.14
C10	Foci_processed_02-Oct-2020	222	 0.52	 1.40	192	 0.47	 1.26	920.85	737.07	 0.56	9638.40	 1.06	1841.20
C11	Foci_processed_02-Oct-2020	801	 0.52	 1.28	676	 0.46	 1.17	910.09	731.18	 0.52	10522.47	 1.07	1826.08
C12	Foci_processed_02-Oct-2020	483	 0.87	 1.63	418	 0.88	 1.68	1068.91	854.60	 0.56	10423.79	 1.06	3426.66
C2	Foci_processed_02-Oct-2020	699	 1.18	 1.88	584	 1.22	 1.92	814.95	620.23	 0.59	9917.50	 1.07	5099.84
C3	Foci_processed_02-Oct-2020	227	 1.81	 2.14	186	 1.74	 2.09	845.69	605.72	 0.56	9895.68	 1.05	7791.04
C4	Foci_processed_02-Oct-2020	268	 1.68	 2.24	247	 1.70	 2.26	886.94	668.69	 0.54	10557.90	 1.05	6761.27
C5	Foci_processed_02-Oct-2020	255	 0.54	 1.34	228	 0.56	 1.39	789.38	588.33	 0.58	9429.79	 1.07	2311.36
C6	Foci_processed_02-Oct-2020	62	 0.87	 1.74	55	 0.98	 1.82	1003.57	755.64	 0.54	9857.10	 1.08	4144.04
C7	Foci_processed_02-Oct-2020	378	 0.69	 1.76	319	 0.64	 1.39	868.82	641.19	 0.61	9265.12	 1.07	2514.51
C8	Foci_processed_02-Oct-2020	704	 0.48	 1.23	588	 0.45	 1.13	916.32	720.51	 0.57	10039.96	 1.08	1676.15
C9	Foci_processed_02-Oct-2020	801	 0.63	 1.53	673	 0.61	 1.52	898.15	703.76	 0.51	10943.03	 1.07	2278.06
D1	Foci_processed_02-Oct-2020	545	 0.33	 1.09	458	 0.34	 1.04	918.00	714.23	 0.55	9923.41	 1.07	1252.08
D10	Foci_processed_02-Oct-2020	395	 2.17	 2.33	345	 2.23	 2.32	1090.94	852.43	 0.45	12448.22	 1.05	9817.43
D11	Foci_processed_02-Oct-2020	73	 1.34	 1.99	63	 1.48	 2.09	1097.17	835.11	 0.55	10795.55	 1.04	6403.05
D12	Foci_processed_02-Oct-2020	104	 1.57	 3.24	90	 1.28	 2.18	1064.32	836.91	 0.56	10419.95	 1.05	5717.12
D2	Foci_processed_02-Oct-2020	146	 0.75	 1.40	127	 0.67	 1.32	790.47	553.86	 0.54	9768.86	 1.05	2535.26
D3	Foci_processed_02-Oct-2020	670	 0.19	 0.74	542	 0.13	 0.53	717.68	578.25	 0.62	8667.62	 1.10	521.49
D4	Foci_processed_02-Oct-2020	175	 0.37	 1.28	148	 0.28	 0.96	719.81	551.08	 0.62	9181.97	 1.08	1161.59
D5	Foci_processed_02-Oct-2020	130	 0.35	 0.95	109	 0.36	 0.96	847.32	662.05	 0.61	9538.84	 1.09	1274.91
D6	Foci_processed_02-Oct-2020	215	 1.28	 1.99	192	 1.30	 1.99	950.24	740.32	 0.50	11025.46	 1.07	5671.76
D7	Foci_processed_02-Oct-2020	108	 1.26	 1.78	88	 1.36	 1.82	1010.52	766.06	 0.54	10687.94	 1.05	5559.88
