Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_19-Oct-2020	720	 0.24	 0.76	582	 0.23	 0.72	564.44	436.58	 0.65	7215.28	 1.12	1001.44
A10	Foci_processed_19-Oct-2020	165	 0.35	 0.78	140	 0.31	 0.68	606.88	450.42	 0.62	8474.85	 1.06	1420.42
A11	Foci_processed_19-Oct-2020	36	 0.11	 0.40	28	 0.11	 0.42	573.82	414.91	 0.60	6653.31	 1.09	354.46
A12	Foci_processed_19-Oct-2020	117	 0.26	 0.92	96	 0.18	 0.60	578.63	455.10	 0.60	8028.78	 1.07	702.90
A2	Foci_processed_19-Oct-2020	721	 0.29	 0.78	601	 0.30	 0.74	556.73	419.55	 0.65	7339.99	 1.08	1301.83
A3	Foci_processed_19-Oct-2020	676	 0.24	 0.67	529	 0.24	 0.63	488.02	372.49	 0.65	6625.61	 1.09	1026.97
A4	Foci_processed_19-Oct-2020	688	 0.14	 0.56	552	 0.12	 0.45	539.68	423.94	 0.66	6981.81	 1.09	536.11
A5	Foci_processed_19-Oct-2020	801	 0.38	 0.87	651	 0.34	 0.78	516.25	416.68	 0.58	8526.40	 1.09	1484.13
A6	Foci_processed_19-Oct-2020	228	 0.24	 0.93	194	 0.21	 0.63	540.97	426.50	 0.59	7897.75	 1.08	909.43
A7	Foci_processed_19-Oct-2020	151	 0.13	 0.44	127	 0.13	 0.44	511.36	388.59	 0.65	6482.80	 1.11	517.94
A8	Foci_processed_19-Oct-2020	171	 0.42	 0.93	139	 0.41	 0.80	586.98	445.99	 0.66	6901.42	 1.09	1778.81
A9	Foci_processed_19-Oct-2020	801	 0.38	 0.83	646	 0.38	 0.78	577.99	435.13	 0.63	8255.78	 1.08	1542.76
B1	Foci_processed_19-Oct-2020	150	 0.41	 0.84	122	 0.44	 0.89	707.49	539.66	 0.58	9161.03	 1.05	1689.14
B10	Foci_processed_19-Oct-2020	153	 0.50	 1.15	124	 0.49	 0.82	740.70	574.15	 0.60	9076.62	 1.05	1950.67
B11	Foci_processed_19-Oct-2020	76	 0.76	 1.11	66	 0.79	 1.12	785.74	579.34	 0.58	9882.97	 1.04	3136.55
B12	Foci_processed_19-Oct-2020	69	 0.64	 1.00	58	 0.72	 1.04	747.06	578.50	 0.59	9445.31	 1.04	2990.81
B2	Foci_processed_19-Oct-2020	68	 0.34	 0.97	54	 0.43	 1.07	553.75	423.81	 0.61	8799.51	 1.04	1670.74
B3	Foci_processed_19-Oct-2020	58	 0.50	 1.29	48	 0.42	 1.13	623.10	477.83	 0.60	8835.96	 1.05	1740.79
B4	Foci_processed_19-Oct-2020	75	 0.47	 1.02	64	 0.52	 1.07	642.40	480.09	 0.59	8909.62	 1.05	1970.87
B5	Foci_processed_19-Oct-2020	82	 0.38	 0.96	71	 0.44	 1.02	680.22	537.56	 0.62	9114.20	 1.05	1669.75
B6	Foci_processed_19-Oct-2020	101	 0.38	 0.82	80	 0.44	 0.88	655.25	511.92	 0.62	8062.34	 1.07	1666.89
B7	Foci_processed_19-Oct-2020	96	 0.36	 0.82	80	 0.35	 0.80	677.02	530.13	 0.59	8753.57	 1.06	1408.89
B8	Foci_processed_19-Oct-2020	68	 0.47	 0.94	59	 0.53	 0.99	702.37	538.62	 0.60	9340.78	 1.05	2134.37
B9	Foci_processed_19-Oct-2020	185	 0.60	 1.02	155	 0.66	 1.03	763.78	579.97	 0.60	9343.07	 1.05	2843.50
C1	Foci_processed_19-Oct-2020	203	 0.52	 0.91	164	 0.56	 0.95	676.48	516.94	 0.61	9031.66	 1.05	2242.77
C10	Foci_processed_19-Oct-2020	801	 0.64	 1.00	682	 0.70	 1.02	841.25	698.84	 0.57	9882.36	 1.06	2892.96
C11	Foci_processed_19-Oct-2020	121	 0.48	 0.92	98	 0.48	 0.89	762.57	598.02	 0.59	8992.58	 1.04	1869.40
C12	Foci_processed_19-Oct-2020	227	 0.62	 1.06	197	 0.66	 1.08	933.07	758.34	 0.59	9794.46	 1.05	2700.86
C2	Foci_processed_19-Oct-2020	202	 0.69	 1.13	180	 0.68	 1.07	706.04	547.31	 0.56	9968.72	 1.04	2887.74
C3	Foci_processed_19-Oct-2020	801	 0.74	 1.01	656	 0.77	 0.96	682.58	529.54	 0.58	9189.94	 1.07	3332.12
C4	Foci_processed_19-Oct-2020	282	 0.59	 1.10	242	 0.64	 1.11	745.95	578.73	 0.60	9469.08	 1.05	2839.91
C5	Foci_processed_19-Oct-2020	801	 0.42	 0.91	658	 0.39	 0.81	656.11	538.02	 0.55	9521.36	 1.08	1663.33
C6	Foci_processed_19-Oct-2020	234	 0.86	 1.19	202	 0.88	 1.21	796.57	615.22	 0.56	10307.18	 1.04	3797.72
C7	Foci_processed_19-Oct-2020	801	 0.81	 1.10	694	 0.86	 1.08	751.16	594.73	 0.52	10403.70	 1.06	3576.06
C8	Foci_processed_19-Oct-2020	144	 0.56	 1.14	116	 0.59	 1.07	804.90	650.57	 0.60	9425.82	 1.04	2275.68
