Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_19-Nov-2020	309	 0.33	 0.85	270	 0.34	 0.88	761.30	594.56	 0.52	9427.35	 1.07	1296.07
A10	Foci_processed_19-Nov-2020	545	 0.52	 1.43	446	 0.43	 1.33	780.30	607.50	 0.55	8471.80	 1.08	1754.86
A11	Foci_processed_19-Nov-2020	801	 0.59	 1.34	677	 0.57	 1.34	729.08	552.98	 0.61	7073.31	 1.12	2243.35
A12	Foci_processed_19-Nov-2020	336	 0.48	 1.53	288	 0.35	 1.12	765.45	610.51	 0.51	8706.38	 1.07	1415.06
A2	Foci_processed_19-Nov-2020	407	 0.50	 1.18	342	 0.47	 1.13	797.03	623.32	 0.57	8246.27	 1.08	1968.23
A3	Foci_processed_19-Nov-2020	285	 0.78	 1.44	241	 0.71	 1.32	771.72	555.89	 0.59	7413.01	 1.08	3047.52
A4	Foci_processed_19-Nov-2020	393	 0.67	 1.47	319	 0.59	 1.28	853.49	651.51	 0.55	7398.39	 1.09	2559.55
A5	Foci_processed_19-Nov-2020	366	 0.82	 1.64	302	 0.86	 1.68	779.33	583.09	 0.57	7639.26	 1.08	3725.34
A6	Foci_processed_19-Nov-2020	251	 0.60	 1.78	197	 0.58	 1.80	767.96	613.52	 0.57	7325.80	 1.08	2309.19
A7	Foci_processed_19-Nov-2020	801	 0.67	 1.51	647	 0.71	 1.56	859.82	647.89	 0.52	7529.57	 1.06	3240.57
A8	Foci_processed_19-Nov-2020	643	 1.04	 1.90	536	 1.00	 1.69	932.45	699.04	 0.58	7841.27	 1.08	4158.06
A9	Foci_processed_19-Nov-2020	469	 0.68	 1.56	393	 0.61	 1.44	766.71	570.17	 0.56	7409.92	 1.08	2632.97
B1	Foci_processed_19-Nov-2020	454	 0.56	 1.17	373	 0.54	 1.10	983.48	789.65	 0.55	8788.74	 1.07	2211.65
B10	Foci_processed_19-Nov-2020	403	 0.78	 1.43	336	 0.85	 1.52	1161.07	864.59	 0.54	8948.71	 1.06	3756.44
B11	Foci_processed_19-Nov-2020	342	 0.94	 1.44	290	 1.00	 1.48	1286.72	1005.66	 0.54	9628.04	 1.06	4199.48
B12	Foci_processed_19-Nov-2020	125	 1.49	 3.62	103	 0.72	 1.56	1147.53	901.93	 0.52	9086.68	 1.05	3172.35
B2	Foci_processed_19-Nov-2020	538	 0.73	 1.45	446	 0.71	 1.40	928.78	725.99	 0.57	8334.70	 1.07	2919.59
B3	Foci_processed_19-Nov-2020	118	 1.05	 1.96	94	 1.05	 2.05	1181.80	844.23	 0.50	10098.21	 1.04	4286.01
B4	Foci_processed_19-Nov-2020	466	 0.75	 1.44	394	 0.75	 1.43	1036.44	773.51	 0.51	9204.53	 1.06	3091.65
B5	Foci_processed_19-Nov-2020	100	 0.79	 1.58	86	 0.86	 1.67	1099.10	840.55	 0.52	9846.95	 1.04	3435.30
B6	Foci_processed_19-Nov-2020	436	 0.75	 1.50	366	 0.76	 1.54	1110.96	874.36	 0.54	8501.80	 1.08	3174.48
B7	Foci_processed_19-Nov-2020	339	 0.83	 1.44	286	 0.89	 1.48	1094.84	845.72	 0.55	8181.45	 1.07	3837.01
B8	Foci_processed_19-Nov-2020	619	 0.74	 1.46	531	 0.71	 1.42	1059.08	824.01	 0.53	9063.22	 1.08	3038.28
B9	Foci_processed_19-Nov-2020	218	 1.21	 2.14	187	 1.10	 1.74	1164.40	902.42	 0.54	8635.35	 1.06	5053.99
C1	Foci_processed_19-Nov-2020	332	 0.86	 1.69	294	 0.85	 1.55	1138.96	851.97	 0.52	9285.63	 1.05	3744.73
C10	Foci_processed_19-Nov-2020	456	 0.61	 1.73	375	 0.49	 1.23	1014.58	864.75	 0.53	7247.93	 1.09	2018.17
C11	Foci_processed_19-Nov-2020	537	 0.99	 2.45	442	 0.92	 1.81	1213.63	965.69	 0.54	9126.52	 1.06	4250.19
C12	Foci_processed_19-Nov-2020	411	 1.01	 1.93	332	 0.95	 1.73	1238.98	1018.19	 0.55	8686.84	 1.07	4083.74
C2	Foci_processed_19-Nov-2020	801	 1.01	 1.62	678	 1.01	 1.38	1293.32	973.94	 0.50	10041.92	 1.05	4562.48
C3	Foci_processed_19-Nov-2020	801	 1.42	 2.43	705	 1.28	 2.00	1518.58	1095.15	 0.55	8895.40	 1.07	6081.30
C4	Foci_processed_19-Nov-2020	801	 1.49	 1.95	668	 1.57	 1.99	1399.55	1043.16	 0.52	9734.08	 1.04	7285.74
C5	Foci_processed_19-Nov-2020	801	 1.10	 1.75	678	 1.08	 1.73	1093.71	862.15	 0.53	9435.48	 1.06	4567.58
C6	Foci_processed_19-Nov-2020	480	 0.98	 1.63	398	 0.92	 1.61	1203.33	970.76	 0.58	8290.32	 1.08	3907.71
C7	Foci_processed_19-Nov-2020	801	 0.99	 1.73	682	 0.93	 1.66	1109.09	884.55	 0.50	9291.70	 1.06	4004.91
C8	Foci_processed_19-Nov-2020	214	 1.03	 1.68	172	 1.09	 1.73	1106.61	856.99	 0.54	8348.10	 1.06	4187.12
C9	Foci_processed_19-Nov-2020	224	 1.11	 1.65	191	 1.12	 1.66	1209.52	943.19	 0.54	8906.52	 1.07	4931.51
D1	Foci_processed_19-Nov-2020	291	 0.37	 0.96	249	 0.39	 1.01	994.31	820.24	 0.50	9151.19	 1.05	1592.79
D10	Foci_processed_19-Nov-2020	319	 1.11	 1.87	271	 1.14	 1.85	1217.42	922.42	 0.54	8317.81	 1.07	4777.73
D11	Foci_processed_19-Nov-2020	114	 0.99	 1.66	85	 0.88	 1.56	1199.74	938.81	 0.55	9279.27	 1.06	3586.19
D12	Foci_processed_19-Nov-2020	131	 0.66	 1.42	102	 0.62	 1.35	1259.71	975.06	 0.53	9225.27	 1.06	2350.30
D2	Foci_processed_19-Nov-2020	194	 0.70	 1.76	162	 0.53	 1.21	987.95	756.89	 0.55	9036.06	 1.05	2225.63
D3	Foci_processed_19-Nov-2020	536	 0.66	 1.76	452	 0.62	 1.53	910.21	751.38	 0.56	7175.83	 1.09	2610.19
D4	Foci_processed_19-Nov-2020	126	 0.99	 2.86	108	 0.90	 2.00	918.59	694.84	 0.54	7512.55	 1.08	3698.04
D5	Foci_processed_19-Nov-2020	155	 0.49	 1.39	124	 0.33	 1.05	924.02	751.87	 0.54	7115.18	 1.07	1261.40
D6	Foci_processed_19-Nov-2020	174	 0.72	 1.44	143	 0.72	 1.45	1007.92	780.16	 0.54	8098.15	 1.06	2921.80
D7	Foci_processed_19-Nov-2020	402	 1.11	 1.67	352	 1.12	 1.61	1225.58	876.65	 0.50	9831.48	 1.04	4688.93
D8	Foci_processed_19-Nov-2020	729	 0.90	 1.36	615	 0.95	 1.39	1286.40	936.65	 0.51	9890.71	 1.05	4229.22
D9	Foci_processed_20-Nov-2020	197	 1.02	 1.49	160	 1.09	 1.50	1298.17	964.56	 0.52	9067.28	 1.05	4695.59
E1	Foci_processed_20-Nov-2020	801	 0.65	 1.19	701	 0.68	 1.21	1099.84	782.61	 0.48	10579.15	 1.04	3131.46
E10	Foci_processed_20-Nov-2020	217	 0.76	 1.65	184	 0.74	 1.70	1281.65	978.88	 0.50	9133.98	 1.06	3098.67
E11	Foci_processed_20-Nov-2020	153	 1.26	 2.33	133	 1.05	 1.76	1220.14	888.30	 0.56	8046.94	 1.06	4935.95
E12	Foci_processed_20-Nov-2020	214	 0.99	 1.73	181	 0.92	 1.57	1342.73	1036.58	 0.50	7856.97	 1.05	3871.32
E2	Foci_processed_20-Nov-2020	307	 0.65	 1.35	272	 0.69	 1.41	1121.21	815.78	 0.50	8817.68	 1.05	3030.10
E3	Foci_processed_20-Nov-2020	292	 1.06	 1.71	256	 1.08	 1.68	1122.06	783.82	 0.50	9669.38	 1.05	4663.22
E4	Foci_processed_20-Nov-2020	287	 1.01	 1.82	247	 1.04	 1.87	1187.82	874.29	 0.51	9228.01	 1.05	4614.28
E5	Foci_processed_20-Nov-2020	160	 1.05	 1.55	137	 1.07	 1.45	1227.55	816.16	 0.50	9918.93	 1.03	4749.58
E6	Foci_processed_20-Nov-2020	719	 0.83	 1.25	599	 0.81	 1.22	1372.28	995.12	 0.50	9595.08	 1.06	4083.59
E7	Foci_processed_20-Nov-2020	513	 0.94	 1.53	424	 0.93	 1.56	1172.61	844.32	 0.49	7658.86	 1.06	4104.58
E8	Foci_processed_20-Nov-2020	801	 1.04	 1.73	674	 0.99	 1.71	1266.74	958.72	 0.48	8924.27	 1.06	4709.67
E9	Foci_processed_20-Nov-2020	734	 1.04	 1.49	622	 1.09	 1.42	1447.90	986.99	 0.49	9597.70	 1.05	5585.88
F1	Foci_processed_20-Nov-2020	34	 0.24	 0.61	28	 0.21	 0.57	830.90	674.89	 0.53	8054.14	 1.07	979.54
F10	Foci_processed_20-Nov-2020	109	 1.65	 2.19	92	 1.77	 2.22	1106.23	750.81	 0.51	9666.16	 1.04	7091.37
F11	Foci_processed_20-Nov-2020	349	 0.46	 1.03	287	 0.45	 1.00	954.55	729.33	 0.52	7911.92	 1.07	1879.43
F12	Foci_processed_20-Nov-2020	134	 0.85	 1.68	107	 0.74	 1.38	1104.57	775.16	 0.50	8725.54	 1.04	3664.62
F2	Foci_processed_20-Nov-2020	50	 0.80	 1.58	43	 0.86	 1.68	923.89	683.19	 0.49	9013.67	 1.05	3612.00
F3	Foci_processed_20-Nov-2020	264	 0.42	 1.03	221	 0.45	 1.10	945.99	696.88	 0.50	9635.63	 1.05	1802.79
F4	Foci_processed_20-Nov-2020	153	 0.59	 1.22	133	 0.60	 1.24	931.96	667.61	 0.48	10047.47	 1.04	2479.08
F5	Foci_processed_20-Nov-2020	567	 0.78	 1.12	484	 0.80	 1.13	1254.65	906.42	 0.56	8682.80	 1.08	3576.10
F6	Foci_processed_20-Nov-2020	179	 1.37	 2.11	157	 1.20	 1.37	1213.10	807.05	 0.51	10010.43	 1.05	5375.60
F7	Foci_processed_20-Nov-2020	85	 0.95	 1.68	69	 1.06	 1.81	1205.73	823.91	 0.50	10405.24	 1.04	4892.64
F8	Foci_processed_20-Nov-2020	801	 0.97	 1.34	686	 0.98	 1.32	1159.11	809.65	 0.52	9170.60	 1.05	4654.18
F9	Foci_processed_20-Nov-2020	105	 0.87	 1.29	93	 0.88	 1.30	1186.49	776.88	 0.50	10045.70	 1.05	3757.63
G1	Foci_processed_20-Nov-2020	73	 0.45	 0.93	56	 0.41	 0.87	860.60	594.54	 0.50	9352.65	 1.04	1620.55
G10	Foci_processed_20-Nov-2020	105	 0.95	 1.92	85	 1.06	 2.09	984.68	703.35	 0.49	9649.39	 1.04	4711.11
G11	Foci_processed_20-Nov-2020	521	 0.96	 1.40	434	 0.98	 1.40	1034.31	722.55	 0.52	9002.73	 1.05	4787.27
