Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_07-Dec-2020	801	 0.45	 1.03	699	 0.44	 1.02	742.22	555.07	 0.50	6744.65	 1.08	1807.68
A10	Foci_processed_07-Dec-2020	801	 0.36	 0.96	658	 0.30	 0.86	641.59	442.63	 0.57	5263.02	 1.08	1166.75
A11	Foci_processed_07-Dec-2020	801	 0.51	 1.08	682	 0.48	 1.04	745.93	488.30	 0.50	6649.87	 1.07	1947.45
A12	Foci_processed_07-Dec-2020	562	 0.34	 0.96	483	 0.31	 0.91	650.06	449.38	 0.51	4443.20	 1.09	1213.99
A2	Foci_processed_07-Dec-2020	665	 0.94	 1.63	558	 1.03	 1.68	699.38	460.60	 0.50	4853.17	 1.08	3964.58
A3	Foci_processed_07-Dec-2020	461	 0.65	 1.31	390	 0.58	 1.16	758.39	492.90	 0.48	5870.78	 1.06	2207.55
A4	Foci_processed_07-Dec-2020	801	 0.42	 1.08	698	 0.39	 1.02	787.33	545.07	 0.50	6305.09	 1.07	1527.39
A5	Foci_processed_07-Dec-2020	801	 0.58	 1.17	668	 0.60	 1.16	725.12	512.41	 0.53	5613.73	 1.07	2459.17
A6	Foci_processed_07-Dec-2020	759	 0.42	 1.01	652	 0.43	 0.97	727.53	498.68	 0.51	5089.94	 1.07	1684.39
A7	Foci_processed_07-Dec-2020	801	 0.38	 0.99	683	 0.36	 0.92	765.09	565.86	 0.51	6550.98	 1.07	1449.28
A8	Foci_processed_07-Dec-2020	246	 0.71	 1.34	206	 0.66	 1.22	745.43	481.69	 0.49	5542.47	 1.05	2635.14
A9	Foci_processed_07-Dec-2020	801	 0.68	 1.22	646	 0.67	 1.18	729.28	515.34	 0.60	5851.03	 1.08	2693.64
B1	Foci_processed_07-Dec-2020	435	 1.15	 1.76	372	 1.13	 1.68	1108.67	847.65	 0.51	5183.70	 1.08	4541.85
B10	Foci_processed_07-Dec-2020	801	 0.54	 1.19	666	 0.51	 1.08	721.44	504.96	 0.53	6790.01	 1.06	2009.41
B11	Foci_processed_07-Dec-2020	349	 0.56	 1.10	307	 0.54	 1.02	759.13	515.03	 0.50	7183.73	 1.04	2077.88
B12	Foci_processed_07-Dec-2020	801	 0.76	 1.48	672	 0.73	 1.22	882.17	644.63	 0.60	5696.56	 1.08	2990.69
B2	Foci_processed_07-Dec-2020	801	 0.76	 1.45	682	 0.74	 1.43	881.02	642.62	 0.50	6097.76	 1.07	2922.12
B3	Foci_processed_07-Dec-2020	801	 0.63	 1.16	666	 0.67	 1.23	900.35	619.39	 0.52	5801.68	 1.07	2835.61
B4	Foci_processed_07-Dec-2020	801	 0.33	 0.91	679	 0.29	 0.84	733.20	515.92	 0.47	6302.70	 1.06	1197.90
B5	Foci_processed_07-Dec-2020	763	 0.35	 0.86	654	 0.35	 0.84	739.35	516.60	 0.55	5499.23	 1.07	1401.63
B6	Foci_processed_07-Dec-2020	801	 0.49	 1.07	683	 0.48	 1.06	863.45	617.39	 0.49	6071.34	 1.07	1940.55
B7	Foci_processed_07-Dec-2020	673	 0.48	 1.18	564	 0.45	 1.11	692.00	474.66	 0.49	5951.53	 1.06	1675.36
B8	Foci_processed_07-Dec-2020	801	 0.65	 1.22	696	 0.63	 1.17	814.84	588.00	 0.49	6968.17	 1.06	2629.10
B9	Foci_processed_07-Dec-2020	424	 0.52	 1.18	351	 0.46	 1.03	672.05	455.50	 0.55	5764.74	 1.05	1736.60
C1	Foci_processed_07-Dec-2020	705	 0.52	 1.04	606	 0.52	 1.01	787.67	532.66	 0.48	5478.80	 1.06	2142.00
C10	Foci_processed_07-Dec-2020	720	 0.41	 1.02	611	 0.37	 0.94	664.20	465.62	 0.51	6739.12	 1.05	1413.90
C11	Foci_processed_07-Dec-2020	775	 0.52	 1.07	648	 0.54	 1.03	737.64	508.12	 0.51	6442.39	 1.07	2346.98
C12	Foci_processed_07-Dec-2020	801	 0.35	 1.01	674	 0.36	 1.02	789.70	576.09	 0.55	5520.06	 1.08	1387.36
C2	Foci_processed_07-Dec-2020	801	 0.89	 1.47	685	 0.87	 1.40	996.10	698.88	 0.48	7893.48	 1.06	3561.03
C3	Foci_processed_07-Dec-2020	730	 0.46	 1.06	601	 0.47	 1.06	785.55	542.18	 0.53	5851.32	 1.07	1925.92
C4	Foci_processed_07-Dec-2020	801	 0.95	 1.51	670	 0.95	 1.48	882.74	587.04	 0.51	7351.67	 1.05	3864.79
C5	Foci_processed_07-Dec-2020	801	 0.83	 1.44	673	 0.85	 1.45	883.59	628.07	 0.49	7901.19	 1.06	3576.38
C6	Foci_processed_07-Dec-2020	288	 0.95	 1.63	231	 1.04	 1.66	863.49	590.10	 0.52	5611.91	 1.07	4129.81
C7	Foci_processed_07-Dec-2020	801	 0.88	 1.29	668	 0.84	 1.19	1105.03	802.87	 0.49	6523.73	 1.09	3880.66
C8	Foci_processed_07-Dec-2020	801	 0.43	 1.03	699	 0.40	 0.91	731.46	506.09	 0.50	6666.94	 1.06	1543.19
C9	Foci_processed_07-Dec-2020	801	 0.74	 1.24	699	 0.74	 1.24	865.72	602.85	 0.48	7853.88	 1.05	2983.36
D1	Foci_processed_07-Dec-2020	678	 0.34	 0.82	565	 0.36	 0.85	815.60	574.57	 0.59	3473.09	 1.10	1438.34
D10	Foci_processed_07-Dec-2020	230	 0.75	 1.53	201	 0.64	 1.38	719.59	488.94	 0.48	6013.81	 1.06	2408.37
D11	Foci_processed_07-Dec-2020	130	 0.53	 1.12	108	 0.52	 1.07	801.60	561.12	 0.49	6846.48	 1.05	1966.02
D12	Foci_processed_07-Dec-2020	801	 0.64	 1.36	658	 0.56	 1.23	794.74	586.02	 0.53	6674.18	 1.06	2229.55
D2	Foci_processed_07-Dec-2020	801	 0.60	 1.16	669	 0.60	 1.16	801.43	551.82	 0.49	7421.51	 1.06	2395.58
D3	Foci_processed_07-Dec-2020	801	 0.64	 1.21	686	 0.68	 1.25	903.33	657.66	 0.50	7304.65	 1.06	2656.75
D4	Foci_processed_07-Dec-2020	385	 0.71	 1.47	320	 0.72	 1.42	831.85	569.77	 0.48	6555.44	 1.06	2825.11
D5	Foci_processed_07-Dec-2020	647	 0.62	 1.37	533	 0.61	 1.26	794.09	542.15	 0.50	6443.57	 1.06	2421.30
D6	Foci_processed_07-Dec-2020	796	 0.57	 1.39	690	 0.60	 1.44	779.42	552.02	 0.47	5949.95	 1.07	2368.41
D7	Foci_processed_07-Dec-2020	723	 0.47	 1.16	629	 0.44	 1.09	748.28	529.54	 0.51	5963.02	 1.07	1712.28
D8	Foci_processed_07-Dec-2020	618	 0.46	 1.15	507	 0.43	 1.07	750.05	528.81	 0.51	6905.37	 1.05	1635.93
D9	Foci_processed_07-Dec-2020	783	 0.37	 0.97	670	 0.34	 0.92	741.85	527.69	 0.51	6136.19	 1.08	1320.43
E1	Foci_processed_07-Dec-2020	801	 0.47	 1.42	668	 0.38	 1.34	622.86	471.21	 0.48	5785.38	 1.07	1466.93
