Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_01-Dec-2020	394	 0.86	 1.58	322	 0.99	 1.68	862.56	636.11	 0.62	7138.89	 1.09	4290.48
A10	Foci_processed_01-Dec-2020	801	 0.61	 1.36	657	 0.51	 1.22	793.90	621.21	 0.60	6978.90	 1.10	2038.68
A11	Foci_processed_01-Dec-2020	577	 0.90	 1.97	444	 0.81	 1.91	757.29	559.68	 0.63	5604.16	 1.12	3375.07
A12	Foci_processed_01-Dec-2020	524	 0.83	 1.97	439	 0.73	 1.70	843.54	665.18	 0.60	6109.48	 1.10	3089.37
A2	Foci_processed_01-Dec-2020	710	 0.89	 1.71	580	 0.89	 1.75	883.70	676.95	 0.58	7317.42	 1.10	3855.00
A3	Foci_processed_01-Dec-2020	422	 0.83	 1.64	357	 0.80	 1.58	761.58	565.46	 0.57	6346.76	 1.10	3185.97
A4	Foci_processed_01-Dec-2020	455	 1.01	 1.77	379	 0.99	 1.79	1007.06	752.43	 0.54	7662.73	 1.08	4443.62
A5	Foci_processed_01-Dec-2020	357	 1.10	 1.99	288	 1.15	 2.05	837.50	611.06	 0.59	7415.27	 1.07	4965.08
A6	Foci_processed_01-Dec-2020	483	 0.76	 1.50	395	 0.68	 1.49	894.34	690.19	 0.57	7076.46	 1.09	3155.85
A7	Foci_processed_01-Dec-2020	799	 0.88	 1.58	635	 0.97	 1.65	886.40	670.31	 0.59	7118.59	 1.08	4334.05
A8	Foci_processed_01-Dec-2020	703	 1.37	 2.64	594	 1.31	 2.04	1093.97	820.86	 0.57	6992.67	 1.10	5879.26
A9	Foci_processed_01-Dec-2020	480	 0.77	 1.70	382	 0.69	 1.58	801.07	599.49	 0.57	6883.73	 1.08	2638.25
B1	Foci_processed_01-Dec-2020	605	 1.17	 1.87	488	 1.19	 1.87	1155.03	891.37	 0.58	8162.64	 1.07	5381.96
B10	Foci_processed_01-Dec-2020	484	 1.45	 2.04	406	 1.43	 1.95	1332.33	1006.57	 0.59	8236.04	 1.08	6605.64
B11	Foci_processed_01-Dec-2020	406	 1.71	 1.78	345	 1.79	 1.76	1537.53	1168.78	 0.56	9515.08	 1.05	8838.75
B12	Foci_processed_01-Dec-2020	149	 1.81	 2.48	121	 1.73	 2.32	1524.14	1154.82	 0.60	7889.11	 1.07	8895.36
B2	Foci_processed_01-Dec-2020	576	 0.74	 1.54	480	 0.70	 1.47	936.18	729.12	 0.54	7797.50	 1.08	3029.27
B3	Foci_processed_01-Dec-2020	76	 1.61	 2.26	62	 1.71	 2.40	1190.04	839.73	 0.56	8857.64	 1.06	6903.90
B4	Foci_processed_01-Dec-2020	425	 1.05	 1.68	357	 1.06	 1.73	1111.27	840.85	 0.53	8774.57	 1.06	4856.66
B5	Foci_processed_01-Dec-2020	143	 1.17	 1.85	128	 1.20	 1.90	1159.46	901.32	 0.52	9035.07	 1.06	4870.42
B6	Foci_processed_01-Dec-2020	495	 0.87	 1.54	414	 0.85	 1.55	1163.01	922.61	 0.54	8232.96	 1.07	4081.36
B7	Foci_processed_01-Dec-2020	477	 0.88	 1.72	408	 0.81	 1.64	1051.46	828.33	 0.50	7440.96	 1.07	3274.95
B8	Foci_processed_01-Dec-2020	656	 0.97	 1.69	547	 1.03	 1.77	1127.65	863.51	 0.55	8222.43	 1.07	4634.55
B9	Foci_processed_01-Dec-2020	182	 1.72	 2.93	154	 1.56	 1.91	1429.20	1106.48	 0.59	8120.50	 1.07	7110.55
C1	Foci_processed_01-Dec-2020	268	 1.33	 2.36	222	 1.26	 1.62	1265.86	950.89	 0.57	8819.46	 1.05	5476.35
C10	Foci_processed_01-Dec-2020	335	 0.74	 1.86	277	 0.62	 1.43	1054.83	896.27	 0.56	5674.42	 1.11	2684.00
C11	Foci_processed_01-Dec-2020	752	 0.95	 1.72	603	 0.94	 1.75	1153.97	940.77	 0.54	7778.72	 1.07	4017.85
C12	Foci_processed_01-Dec-2020	700	 1.14	 1.98	559	 1.11	 1.73	1331.13	1103.91	 0.58	7905.29	 1.07	4779.32
C2	Foci_processed_01-Dec-2020	801	 1.26	 1.69	665	 1.23	 1.58	1224.15	934.75	 0.54	9128.06	 1.06	6021.56
C3	Foci_processed_01-Dec-2020	777	 1.47	 2.51	658	 1.37	 2.35	1332.95	999.34	 0.57	8182.23	 1.07	6526.67
C4	Foci_processed_01-Dec-2020	743	 1.69	 2.12	629	 1.74	 2.05	1349.62	1042.34	 0.54	9136.92	 1.05	8253.83
