Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_09-Dec-2020	801	 1.11	 1.86	659	 1.11	 1.88	897.79	699.98	 0.57	11227.45	 1.08	5290.45
A10	Foci_processed_09-Dec-2020	801	 1.21	 2.04	664	 1.22	 2.07	978.57	713.23	 0.57	11840.12	 1.06	5357.62
A11	Foci_processed_09-Dec-2020	600	 1.31	 1.99	500	 1.32	 1.96	968.70	703.26	 0.56	9491.68	 1.08	5881.05
A12	Foci_processed_09-Dec-2020	527	 1.12	 1.83	432	 1.05	 1.69	958.77	705.73	 0.58	9274.91	 1.08	4584.52
A2	Foci_processed_09-Dec-2020	801	 1.39	 2.13	649	 1.43	 2.19	1009.77	715.01	 0.55	11387.95	 1.07	6812.69
A3	Foci_processed_09-Dec-2020	427	 1.19	 1.92	352	 1.20	 1.94	940.79	657.06	 0.57	10801.13	 1.06	5389.40
A4	Foci_processed_09-Dec-2020	801	 1.01	 1.80	660	 1.03	 1.79	959.50	713.41	 0.53	11473.42	 1.06	4525.34
A5	Foci_processed_09-Dec-2020	711	 1.28	 2.01	607	 1.31	 2.01	946.66	676.79	 0.50	10844.77	 1.06	6211.74
A6	Foci_processed_09-Dec-2020	801	 0.98	 1.67	681	 1.05	 1.70	918.09	690.28	 0.56	11131.10	 1.07	4573.75
A7	Foci_processed_09-Dec-2020	801	 1.05	 1.69	712	 1.10	 1.73	929.72	657.11	 0.51	11657.63	 1.06	4870.17
A8	Foci_processed_09-Dec-2020	239	 1.39	 2.19	193	 1.52	 2.24	939.79	634.23	 0.52	11169.33	 1.05	6860.02
A9	Foci_processed_09-Dec-2020	801	 1.52	 1.83	644	 1.61	 1.85	1048.10	744.88	 0.60	11500.32	 1.07	8060.38
B1	Foci_processed_09-Dec-2020	305	 1.71	 2.37	260	 1.70	 2.40	1144.39	827.25	 0.56	11195.97	 1.06	7580.61
B10	Foci_processed_09-Dec-2020	456	 1.87	 2.32	388	 1.92	 2.36	1458.89	1020.66	 0.57	11448.73	 1.06	9697.63
B11	Foci_processed_09-Dec-2020	215	 1.88	 2.32	186	 1.93	 2.39	1212.92	908.36	 0.55	11741.61	 1.05	8789.18
B12	Foci_processed_09-Dec-2020	499	 1.59	 2.07	417	 1.61	 2.08	1586.47	1202.87	 0.63	10926.43	 1.08	8942.13
B2	Foci_processed_09-Dec-2020	466	 1.06	 1.91	404	 1.02	 1.81	946.59	719.36	 0.56	10996.15	 1.07	4449.24
B3	Foci_processed_09-Dec-2020	525	 1.45	 2.11	445	 1.48	 2.15	1241.84	895.45	 0.58	11731.80	 1.06	7479.11
B4	Foci_processed_09-Dec-2020	580	 1.38	 2.15	490	 1.40	 2.20	1139.95	821.06	 0.55	11708.48	 1.05	6451.47
B5	Foci_processed_09-Dec-2020	801	 1.23	 1.72	681	 1.29	 1.79	1305.07	972.64	 0.56	11412.01	 1.07	6768.82
B6	Foci_processed_09-Dec-2020	558	 1.44	 2.50	474	 1.32	 2.25	1055.55	784.21	 0.53	9599.33	 1.08	6299.37
B7	Foci_processed_09-Dec-2020	379	 1.25	 1.91	314	 1.27	 1.96	1160.28	820.07	 0.51	11522.85	 1.05	6186.86
B8	Foci_processed_09-Dec-2020	793	 1.58	 2.04	677	 1.56	 1.99	1422.54	1007.41	 0.52	11420.72	 1.06	9006.58
B9	Foci_processed_09-Dec-2020	230	 1.78	 2.30	196	 1.91	 2.34	1291.61	876.89	 0.54	12024.86	 1.04	9684.89
C1	Foci_processed_09-Dec-2020	351	 1.43	 1.93	277	 1.53	 2.02	1269.00	918.32	 0.57	11577.57	 1.05	7772.89
C10	Foci_processed_09-Dec-2020	404	 1.65	 2.27	348	 1.74	 2.22	1420.43	1045.39	 0.56	12548.71	 1.04	8599.01
C11	Foci_processed_09-Dec-2020	801	 1.88	 2.12	676	 1.94	 2.17	1586.91	1163.07	 0.53	12617.61	 1.05	10836.31
C12	Foci_processed_09-Dec-2020	745	 1.94	 2.47	613	 1.88	 2.38	1481.44	1182.93	 0.58	11394.03	 1.06	8615.12
C2	Foci_processed_09-Dec-2020	801	 1.79	 2.24	676	 1.84	 2.20	1389.59	951.17	 0.54	12179.77	 1.05	9844.64
C3	Foci_processed_09-Dec-2020	730	 1.50	 1.86	603	 1.56	 1.89	1263.89	882.16	 0.59	10811.18	 1.07	8336.61
C4	Foci_processed_09-Dec-2020	659	 2.61	 2.88	561	 2.68	 2.82	1207.44	831.42	 0.56	12277.93	 1.05	12913.01
C5	Foci_processed_09-Dec-2020	801	 1.47	 2.05	683	 1.49	 2.05	1197.22	859.72	 0.55	12156.69	 1.06	7377.52
C6	Foci_processed_09-Dec-2020	433	 2.02	 2.32	367	 2.14	 2.35	1535.92	1074.47	 0.56	12749.82	 1.05	10978.50
C7	Foci_processed_09-Dec-2020	801	 1.90	 1.82	676	 1.93	 1.81	1669.87	1225.06	 0.55	11605.94	 1.07	11742.95
C8	Foci_processed_09-Dec-2020	801	 1.77	 2.09	669	 1.77	 2.05	1464.50	1055.55	 0.55	12578.52	 1.04	8938.86
C9	Foci_processed_09-Dec-2020	801	 1.80	 2.09	670	 1.80	 2.07	1471.99	1055.47	 0.57	12204.16	 1.05	9392.92
D1	Foci_processed_09-Dec-2020	457	 1.14	 1.77	388	 1.10	 1.77	1258.33	920.51	 0.57	10863.65	 1.07	5376.74
D10	Foci_processed_09-Dec-2020	150	 1.93	 2.49	132	 1.99	 2.53	1327.76	978.70	 0.56	11224.65	 1.06	8989.33
D11	Foci_processed_09-Dec-2020	176	 1.43	 2.11	132	 1.45	 2.15	1327.95	1011.58	 0.57	11919.22	 1.04	6638.54
D12	Foci_processed_09-Dec-2020	584	 1.34	 2.12	483	 1.43	 2.20	1295.56	1063.33	 0.57	10543.28	 1.06	6406.43
D2	Foci_processed_09-Dec-2020	536	 1.71	 2.02	439	 1.82	 2.07	1277.61	889.99	 0.59	11465.92	 1.06	9998.80
D3	Foci_processed_09-Dec-2020	448	 1.34	 1.85	360	 1.46	 1.91	1131.10	782.37	 0.55	10653.79	 1.06	7427.92
D4	Foci_processed_09-Dec-2020	335	 1.41	 2.01	269	 1.50	 2.09	1179.23	833.08	 0.56	11664.00	 1.05	7281.68
D5	Foci_processed_09-Dec-2020	379	 1.40	 2.31	309	 1.44	 2.22	1122.47	794.91	 0.54	11550.69	 1.05	6691.39
D6	Foci_processed_09-Dec-2020	416	 1.14	 2.39	339	 1.04	 1.86	1012.86	772.88	 0.55	10268.79	 1.07	4451.93
D7	Foci_processed_09-Dec-2020	686	 1.33	 2.28	586	 1.41	 2.27	1110.41	840.75	 0.52	10238.37	 1.06	6404.02
D8	Foci_processed_09-Dec-2020	359	 1.38	 2.14	297	 1.31	 2.10	1159.01	876.98	 0.53	11394.51	 1.05	6167.54
D9	Foci_processed_09-Dec-2020	607	 1.21	 1.96	502	 1.24	 2.03	1137.26	868.86	 0.54	10937.36	 1.06	5790.34
E1	Foci_processed_09-Dec-2020	285	 1.16	 2.50	228	 1.29	 2.74	926.50	691.97	 0.54	10935.50	 1.06	5811.41
E10	Foci_processed_09-Dec-2020	801	 1.79	 2.62	684	 1.61	 2.12	1676.99	1298.71	 0.55	10806.84	 1.09	9070.69
E11	Foci_processed_09-Dec-2020	485	 1.60	 2.08	413	 1.55	 1.96	1382.47	1048.18	 0.57	11058.23	 1.06	8179.50
E12	Foci_processed_09-Dec-2020	320	 1.77	 2.26	264	 1.79	 2.32	1477.71	1141.75	 0.56	11880.52	 1.05	9258.70
E2	Foci_processed_09-Dec-2020	161	 1.16	 2.39	127	 1.24	 2.59	894.11	649.24	 0.55	10636.40	 1.06	5715.28
E3	Foci_processed_09-Dec-2020	801	 0.81	 1.70	657	 0.83	 1.73	925.14	717.15	 0.55	10482.36	 1.08	3679.00
E4	Foci_processed_09-Dec-2020	801	 1.61	 1.96	660	 1.56	 1.73	1498.84	1103.65	 0.56	11903.80	 1.08	8894.92
E5	Foci_processed_09-Dec-2020	361	 0.88	 2.01	314	 0.93	 2.03	899.15	681.45	 0.52	9321.63	 1.08	4147.57
E6	Foci_processed_09-Dec-2020	267	 1.31	 2.32	217	 1.28	 2.38	1074.41	778.16	 0.55	11004.21	 1.05	5962.32
E7	Foci_processed_09-Dec-2020	439	 1.44	 2.07	354	 1.50	 2.14	1204.42	873.94	 0.58	11657.88	 1.05	7487.02
E8	Foci_processed_09-Dec-2020	801	 1.59	 1.90	693	 1.51	 1.87	1783.58	1367.80	 0.54	11049.66	 1.10	9880.50
E9	Foci_processed_09-Dec-2020	228	 1.35	 2.27	180	 1.23	 1.87	1134.15	853.58	 0.54	11544.98	 1.06	6011.80
F1	Foci_processed_09-Dec-2020	395	 1.24	 1.95	339	 1.22	 1.93	996.09	705.78	 0.55	11553.63	 1.05	5813.17
F10	Foci_processed_09-Dec-2020	801	 1.72	 1.92	693	 1.74	 1.86	1280.97	855.56	 0.53	12547.59	 1.05	9817.81
F11	Foci_processed_09-Dec-2020	636	 1.31	 1.93	536	 1.30	 1.91	1061.52	762.82	 0.54	11744.35	 1.05	6360.06
