Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_26-Oct-2020	96	 0.65	 1.12	74	 0.76	 1.23	658.39	467.02	 0.60	7874.86	 1.06	3452.11
A10	Foci_processed_26-Oct-2020	456	 0.59	 1.01	357	 0.54	 0.89	650.11	516.38	 0.66	6713.56	 1.11	2513.71
A11	Foci_processed_26-Oct-2020	89	 0.29	 0.66	76	 0.26	 0.66	567.19	416.65	 0.56	7859.02	 1.07	1083.20
A12	Foci_processed_26-Oct-2020	26	 0.42	 0.76	20	 0.40	 0.75	656.61	501.99	 0.56	8473.77	 1.05	1562.25
A2	Foci_processed_26-Oct-2020	438	 0.56	 0.92	348	 0.53	 0.85	595.07	459.71	 0.65	7401.65	 1.09	2384.53
A3	Foci_processed_26-Oct-2020	380	 0.80	 1.10	314	 0.85	 1.05	598.25	432.70	 0.68	6557.38	 1.08	4055.89
A4	Foci_processed_26-Oct-2020	458	 0.83	 1.17	362	 0.85	 1.13	627.61	475.11	 0.67	7532.18	 1.07	3797.51
A5	Foci_processed_26-Oct-2020	495	 0.48	 0.95	395	 0.47	 0.83	556.91	410.73	 0.63	7681.59	 1.07	2033.75
A6	Foci_processed_26-Oct-2020	801	 0.66	 1.03	671	 0.64	 0.89	623.75	480.07	 0.61	8937.77	 1.06	2935.22
A7	Foci_processed_26-Oct-2020	393	 0.68	 1.04	322	 0.70	 1.04	622.82	456.38	 0.62	8269.18	 1.05	3023.84
A8	Foci_processed_26-Oct-2020	558	 1.02	 1.21	460	 1.06	 1.21	713.17	521.64	 0.60	8221.27	 1.07	5008.09
A9	Foci_processed_26-Oct-2020	512	 0.64	 0.96	417	 0.62	 0.84	585.41	443.74	 0.60	8367.56	 1.07	2898.69
B1	Foci_processed_26-Oct-2020	395	 0.36	 0.82	330	 0.33	 0.78	672.10	535.99	 0.61	8243.72	 1.08	1378.65
B10	Foci_processed_26-Oct-2020	146	 0.55	 1.03	129	 0.58	 1.07	814.99	618.32	 0.57	9203.48	 1.05	2578.33
B11	Foci_processed_26-Oct-2020	782	 0.27	 0.65	662	 0.25	 0.62	684.22	563.32	 0.53	9768.93	 1.05	1017.44
B12	Foci_processed_26-Oct-2020	801	 0.80	 1.08	685	 0.75	 1.01	869.44	695.25	 0.57	9120.39	 1.10	3351.64
B2	Foci_processed_26-Oct-2020	355	 0.28	 0.70	303	 0.23	 0.58	603.12	467.30	 0.55	8449.77	 1.08	934.29
B3	Foci_processed_26-Oct-2020	564	 0.32	 0.73	475	 0.30	 0.71	643.73	503.70	 0.53	9149.41	 1.07	1236.55
B4	Foci_processed_26-Oct-2020	611	 0.36	 0.80	516	 0.33	 0.76	659.44	505.03	 0.52	9513.34	 1.06	1393.92
B5	Foci_processed_26-Oct-2020	801	 0.34	 0.71	665	 0.33	 0.68	681.67	546.14	 0.57	8674.29	 1.08	1365.81
B6	Foci_processed_26-Oct-2020	801	 0.62	 0.98	686	 0.60	 0.96	756.61	583.96	 0.51	10266.20	 1.06	2612.07
B7	Foci_processed_26-Oct-2020	638	 0.41	 0.84	535	 0.39	 0.78	680.57	543.18	 0.54	9937.45	 1.05	1660.83
B8	Foci_processed_26-Oct-2020	777	 0.69	 1.05	670	 0.68	 1.04	762.86	561.05	 0.49	10635.60	 1.05	3050.26
B9	Foci_processed_26-Oct-2020	801	 0.48	 0.82	692	 0.43	 0.77	745.11	601.98	 0.47	11241.65	 1.05	1805.26
C1	Foci_processed_26-Oct-2020	794	 0.38	 0.80	672	 0.34	 0.71	682.64	568.71	 0.53	9177.08	 1.06	1519.99
