Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_05-Oct-2020	173	 0.62	 0.85	145	 0.67	 0.87	622.24	456.18	 0.62	7456.84	 1.05	3327.81
A10	Foci_processed_05-Oct-2020	529	 0.67	 1.04	447	 0.70	 0.97	778.89	567.26	 0.62	8010.99	 1.09	3358.72
A11	Foci_processed_05-Oct-2020	70	 0.49	 0.76	59	 0.56	 0.79	621.84	435.28	 0.61	8604.52	 1.05	2464.98
A12	Foci_processed_05-Oct-2020	31	 0.32	 0.60	25	 0.40	 0.65	791.37	564.66	 0.68	8142.03	 1.08	2229.72
A2	Foci_processed_05-Oct-2020	720	 0.73	 0.94	605	 0.80	 0.95	654.27	483.95	 0.57	8432.40	 1.05	3647.66
A3	Foci_processed_05-Oct-2020	494	 0.57	 0.93	410	 0.63	 0.94	616.55	443.83	 0.62	6756.02	 1.06	2955.89
A4	Foci_processed_05-Oct-2020	540	 0.95	 1.11	473	 1.06	 1.13	692.39	475.27	 0.60	8780.59	 1.06	4923.51
A5	Foci_processed_05-Oct-2020	405	 0.54	 1.04	340	 0.60	 1.08	595.59	429.82	 0.60	8521.82	 1.05	2837.19
A6	Foci_processed_05-Oct-2020	801	 0.88	 1.04	670	 0.93	 1.01	724.97	524.46	 0.56	9591.26	 1.05	4338.30
A7	Foci_processed_05-Oct-2020	482	 0.83	 1.11	422	 0.86	 1.10	669.13	473.50	 0.58	9335.74	 1.04	4051.82
A8	Foci_processed_05-Oct-2020	699	 1.15	 1.29	598	 1.26	 1.30	771.38	546.08	 0.57	9464.08	 1.06	6187.55
A9	Foci_processed_05-Oct-2020	801	 0.84	 1.23	674	 0.86	 1.00	662.64	480.71	 0.56	9556.78	 1.06	3905.17
B1	Foci_processed_05-Oct-2020	193	 0.56	 0.87	174	 0.59	 0.86	789.88	610.71	 0.55	9605.38	 1.05	2495.82
B10	Foci_processed_05-Oct-2020	100	 0.59	 0.96	81	 0.65	 1.01	849.36	646.84	 0.60	9048.72	 1.04	2645.00
B11	Foci_processed_05-Oct-2020	801	 0.67	 0.99	726	 0.69	 0.94	816.95	632.14	 0.52	11142.40	 1.04	3055.29
B12	Foci_processed_05-Oct-2020	801	 0.82	 1.27	688	 0.79	 1.09	944.21	747.95	 0.53	10540.78	 1.06	3514.21
B2	Foci_processed_05-Oct-2020	335	 0.45	 0.86	282	 0.49	 0.88	664.94	491.51	 0.57	9326.83	 1.05	2109.34
B3	Foci_processed_05-Oct-2020	489	 0.43	 0.81	430	 0.47	 0.80	706.32	527.09	 0.57	9187.63	 1.06	2004.65
B4	Foci_processed_05-Oct-2020	769	 0.44	 0.94	667	 0.47	 0.90	698.91	530.92	 0.54	9871.11	 1.05	2099.81
B5	Foci_processed_05-Oct-2020	801	 0.76	 1.19	688	 0.73	 1.02	818.47	633.57	 0.57	9915.58	 1.07	3299.25
B6	Foci_processed_05-Oct-2020	801	 0.82	 1.09	703	 0.84	 1.01	802.28	603.18	 0.53	10617.12	 1.05	3767.41
B7	Foci_processed_05-Oct-2020	801	 0.61	 0.91	678	 0.67	 0.93	775.80	580.93	 0.53	10943.23	 1.04	2943.37
B8	Foci_processed_05-Oct-2020	801	 0.90	 1.15	693	 0.93	 1.13	860.53	633.75	 0.54	10682.76	 1.04	4175.87
B9	Foci_processed_05-Oct-2020	801	 0.73	 0.92	700	 0.76	 0.91	866.84	675.33	 0.52	11131.51	 1.05	3152.76
C1	Foci_processed_05-Oct-2020	636	 0.78	 1.01	542	 0.83	 0.98	842.70	646.23	 0.54	9930.43	 1.04	3759.23
C10	Foci_processed_05-Oct-2020	647	 0.81	 1.12	560	 0.87	 1.13	959.25	750.83	 0.57	10718.32	 1.04	3808.65
C11	Foci_processed_05-Oct-2020	801	 0.69	 1.00	663	 0.73	 0.99	883.45	717.11	 0.55	10744.74	 1.05	3048.34
C12	Foci_processed_05-Oct-2020	202	 0.65	 1.02	172	 0.73	 1.06	993.56	787.25	 0.62	9703.15	 1.05	2917.83
C2	Foci_processed_05-Oct-2020	123	 0.65	 1.05	108	 0.62	 1.02	766.57	567.76	 0.61	9680.22	 1.04	2563.81
C3	Foci_processed_05-Oct-2020	691	 0.50	 0.88	588	 0.54	 0.89	760.49	585.97	 0.59	8600.97	 1.07	2349.63
C4	Foci_processed_05-Oct-2020	801	 0.64	 0.90	715	 0.67	 0.90	771.37	593.15	 0.52	11098.92	 1.04	2860.30
C5	Foci_processed_05-Oct-2020	801	 0.76	 1.02	688	 0.79	 1.01	811.43	617.78	 0.55	10336.29	 1.04	3501.36
C6	Foci_processed_05-Oct-2020	417	 0.89	 1.21	354	 0.92	 1.17	895.36	682.30	 0.58	10070.42	 1.04	4119.81
C7	Foci_processed_05-Oct-2020	801	 0.48	 0.92	682	 0.49	 0.90	744.19	594.60	 0.53	10604.58	 1.05	2026.05
C8	Foci_processed_05-Oct-2020	801	 0.73	 1.16	692	 0.70	 1.04	889.76	711.15	 0.54	10626.76	 1.05	3049.26
C9	Foci_processed_05-Oct-2020	321	 1.10	 1.20	275	 1.13	 1.18	954.78	716.92	 0.59	10280.63	 1.04	5043.56
D1	Foci_processed_05-Oct-2020	801	 0.87	 1.12	662	 0.88	 1.12	1053.82	816.47	 0.58	9334.33	 1.09	3933.39
D10	Foci_processed_05-Oct-2020	753	 0.66	 1.05	638	 0.66	 0.99	949.63	767.66	 0.57	9706.19	 1.06	2793.13
D11	Foci_processed_05-Oct-2020	218	 0.92	 1.19	189	 0.96	 1.14	1047.30	826.47	 0.60	10216.50	 1.04	4233.20
D12	Foci_processed_05-Oct-2020	173	 0.95	 1.27	145	 0.99	 1.32	1068.38	849.73	 0.61	9942.75	 1.04	4223.33
D2	Foci_processed_05-Oct-2020	434	 1.10	 1.24	374	 1.17	 1.26	926.52	622.54	 0.57	10387.46	 1.04	5448.53
