Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_04-Dec-2020	801	 0.85	 1.48	661	 0.79	 1.38	792.18	599.12	 0.54	8765.26	 1.10	3852.70
A10	Foci_processed_04-Dec-2020	635	 0.98	 1.76	525	 0.99	 1.76	891.38	647.85	 0.56	8180.81	 1.08	4538.52
A11	Foci_processed_04-Dec-2020	801	 1.26	 2.04	695	 1.31	 2.04	972.43	675.65	 0.56	7311.75	 1.08	6098.03
A12	Foci_processed_04-Dec-2020	623	 1.00	 1.81	535	 1.00	 1.83	897.69	638.55	 0.55	7192.98	 1.09	4804.98
A2	Foci_processed_04-Dec-2020	414	 1.14	 1.80	340	 1.28	 1.89	933.33	634.75	 0.58	7094.95	 1.08	7091.77
A3	Foci_processed_04-Dec-2020	289	 1.28	 1.91	244	 1.36	 1.90	875.54	585.57	 0.54	7411.86	 1.07	6392.98
A4	Foci_processed_04-Dec-2020	801	 0.79	 1.59	673	 0.78	 1.54	858.23	632.27	 0.55	8411.86	 1.09	3874.63
A5	Foci_processed_04-Dec-2020	801	 1.15	 1.68	675	 1.14	 1.68	876.19	631.27	 0.49	9177.44	 1.06	5810.84
A6	Foci_processed_04-Dec-2020	605	 1.08	 1.66	504	 1.11	 1.65	933.21	667.05	 0.52	7701.95	 1.08	5862.22
A7	Foci_processed_04-Dec-2020	801	 0.95	 1.56	679	 1.01	 1.59	964.53	724.07	 0.54	8552.37	 1.09	5430.76
A8	Foci_processed_04-Dec-2020	224	 1.32	 2.09	203	 1.34	 2.05	847.56	575.94	 0.50	8409.13	 1.06	6485.75
A9	Foci_processed_04-Dec-2020	801	 1.41	 1.96	655	 1.50	 1.99	994.24	686.50	 0.54	8239.99	 1.07	7605.93
B1	Foci_processed_04-Dec-2020	190	 1.69	 2.46	158	 1.77	 2.44	1054.68	727.55	 0.54	8668.82	 1.07	8013.20
B10	Foci_processed_04-Dec-2020	401	 2.06	 2.15	346	 2.16	 2.14	1303.86	926.13	 0.52	10086.51	 1.06	13048.56
B11	Foci_processed_04-Dec-2020	206	 2.02	 2.52	179	 1.96	 2.11	1218.49	882.50	 0.51	11061.57	 1.04	10992.84
B12	Foci_processed_04-Dec-2020	440	 1.68	 2.04	365	 1.79	 2.09	1334.87	994.09	 0.58	8228.48	 1.08	10547.42
B2	Foci_processed_04-Dec-2020	626	 0.66	 1.47	527	 0.73	 1.56	828.15	606.12	 0.51	6789.48	 1.15	3502.01
B3	Foci_processed_04-Dec-2020	489	 1.20	 1.76	392	 1.30	 1.81	1071.09	752.62	 0.54	7759.72	 1.09	7333.71
B4	Foci_processed_04-Dec-2020	672	 1.44	 2.07	587	 1.54	 2.11	1051.70	728.95	 0.49	9426.88	 1.05	8653.62
B5	Foci_processed_04-Dec-2020	801	 1.32	 1.71	680	 1.40	 1.76	1204.82	909.84	 0.53	8652.46	 1.09	7628.76
B6	Foci_processed_04-Dec-2020	801	 1.09	 1.77	676	 1.17	 1.81	1052.64	768.17	 0.52	8583.25	 1.08	6632.70
B7	Foci_processed_04-Dec-2020	401	 1.44	 2.06	352	 1.43	 2.07	1162.94	836.86	 0.50	9135.43	 1.06	6952.30
B8	Foci_processed_04-Dec-2020	801	 1.41	 1.87	682	 1.51	 1.92	1100.51	765.98	 0.50	9669.85	 1.06	8896.62
B9	Foci_processed_04-Dec-2020	298	 2.14	 2.28	251	 2.35	 2.32	1263.09	883.24	 0.49	10866.95	 1.04	12614.25
C1	Foci_processed_04-Dec-2020	282	 1.16	 1.52	243	 1.25	 1.56	1123.48	817.09	 0.54	8148.52	 1.09	7105.20
C10	Foci_processed_04-Dec-2020	252	 1.29	 1.96	222	 1.25	 1.89	1033.82	773.48	 0.52	9373.15	 1.06	6092.43
C11	Foci_processed_04-Dec-2020	747	 1.37	 1.69	636	 1.41	 1.67	1354.53	1030.08	 0.52	9576.12	 1.11	7905.69
C12	Foci_processed_04-Dec-2020	763	 1.26	 2.06	656	 1.27	 1.97	1139.12	898.87	 0.52	10112.67	 1.07	5651.59
C2	Foci_processed_04-Dec-2020	775	 1.56	 1.77	656	 1.63	 1.76	1108.81	801.82	 0.50	10196.05	 1.06	8442.03
