Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_04-Jan-2021	176	 1.72	 1.82	156	 1.79	 1.76	1456.03	1025.51	 0.60	8083.82	 1.05	10622.18
A10	Foci_processed_04-Jan-2021	801	 1.03	 1.33	670	 1.01	 1.28	1681.48	1396.97	 0.52	6224.40	 1.19	5552.77
A11	Foci_processed_04-Jan-2021	513	 1.51	 1.85	418	 1.57	 1.68	1355.36	969.20	 0.60	7674.41	 1.07	8761.82
A12	Foci_processed_04-Jan-2021	77	 1.13	 1.67	66	 1.21	 1.71	1143.86	874.68	 0.61	7411.84	 1.09	6317.86
A2	Foci_processed_04-Jan-2021	157	 2.17	 2.63	131	 2.31	 2.67	1343.04	914.71	 0.59	7908.19	 1.05	12819.30
A3	Foci_processed_04-Jan-2021	400	 1.95	 2.16	336	 2.21	 2.15	1216.76	816.22	 0.63	6157.39	 1.07	13373.65
A4	Foci_processed_04-Jan-2021	801	 3.61	 3.09	674	 3.71	 3.02	1381.97	961.11	 0.55	6593.83	 1.07	21024.64
A5	Foci_processed_04-Jan-2021	260	 1.90	 2.48	225	 1.89	 2.30	1128.54	775.42	 0.56	7727.86	 1.05	10326.63
A6	Foci_processed_04-Jan-2021	801	 2.30	 2.06	683	 2.45	 1.88	1363.81	934.95	 0.55	7834.81	 1.05	14353.71
A7	Foci_processed_04-Jan-2021	801	 2.22	 2.06	684	 2.47	 2.04	1377.30	927.09	 0.56	7689.96	 1.05	15198.39
A8	Foci_processed_04-Jan-2021	616	 2.18	 2.17	520	 2.32	 1.93	1457.11	1045.55	 0.60	6621.30	 1.06	14285.92
A9	Foci_processed_04-Jan-2021	263	 1.88	 2.28	233	 1.99	 2.27	1160.88	811.79	 0.61	7290.94	 1.05	10766.11
B1	Foci_processed_04-Jan-2021	391	 1.74	 1.87	325	 1.88	 1.90	1603.82	1198.62	 0.55	8089.35	 1.06	10660.41
B10	Foci_processed_04-Jan-2021	145	 1.86	 2.27	123	 1.98	 2.29	1597.88	1216.54	 0.53	9040.42	 1.04	10680.12
B11	Foci_processed_04-Jan-2021	750	 1.59	 1.73	661	 1.65	 1.75	1547.76	1168.41	 0.52	10199.47	 1.04	9130.62
B12	Foci_processed_04-Jan-2021	469	 2.36	 2.19	411	 2.44	 2.14	1801.83	1365.31	 0.56	8659.96	 1.04	14108.01
B2	Foci_processed_04-Jan-2021	801	 1.79	 1.76	671	 1.76	 1.70	1562.48	1228.91	 0.54	7441.61	 1.12	10485.91
B3	Foci_processed_04-Jan-2021	545	 1.77	 1.99	456	 1.97	 2.05	1360.46	981.72	 0.53	8382.91	 1.05	11086.39
