Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_30-Nov-2020	515	 0.96	 1.72	433	 0.94	 1.48	1001.82	814.15	 0.66	6780.16	 1.13	4267.83
A10	Foci_processed_30-Nov-2020	801	 0.64	 1.46	650	 0.60	 1.40	859.57	694.83	 0.59	7967.35	 1.09	2674.17
A11	Foci_processed_30-Nov-2020	801	 0.49	 1.30	656	 0.39	 1.15	926.69	781.04	 0.64	6545.25	 1.14	1553.35
A12	Foci_processed_30-Nov-2020	534	 0.89	 1.53	445	 0.80	 1.33	2275.98	2104.82	 0.68	6246.52	 1.14	4587.05
A2	Foci_processed_30-Nov-2020	801	 1.02	 1.79	654	 1.02	 1.81	1062.71	893.80	 0.56	8099.36	 1.14	5079.77
A3	Foci_processed_30-Nov-2020	453	 0.99	 1.87	388	 1.06	 1.88	903.62	691.45	 0.60	6844.39	 1.10	4593.89
A4	Foci_processed_30-Nov-2020	596	 0.81	 1.62	481	 0.79	 1.56	988.15	786.64	 0.57	7608.31	 1.09	3477.54
A5	Foci_processed_30-Nov-2020	360	 0.91	 1.80	295	 0.88	 1.68	903.08	704.16	 0.62	6860.09	 1.09	3925.70
A6	Foci_processed_30-Nov-2020	515	 0.73	 1.54	418	 0.76	 1.54	920.46	724.89	 0.59	7292.55	 1.10	3532.43
A7	Foci_processed_30-Nov-2020	801	 0.74	 1.35	626	 0.73	 1.34	871.16	685.82	 0.61	7197.34	 1.10	3281.06
A8	Foci_processed_30-Nov-2020	723	 0.82	 1.86	605	 0.82	 1.69	888.00	712.27	 0.60	6066.24	 1.16	3494.23
A9	Foci_processed_30-Nov-2020	482	 0.61	 1.49	415	 0.65	 1.52	871.20	664.33	 0.60	7747.16	 1.08	2890.71
B1	Foci_processed_30-Nov-2020	801	 1.45	 1.83	676	 1.45	 1.71	1442.66	1104.25	 0.49	9814.87	 1.07	7761.08
