Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_05-Dec-2020	172	 0.84	 1.53	145	 0.81	 1.50	932.11	624.01	 0.51	6508.60	 1.06	3691.39
A10	Foci_processed_05-Dec-2020	82	 0.83	 2.02	68	 0.88	 2.18	870.13	619.11	 0.50	6668.86	 1.06	3703.37
A11	Foci_processed_05-Dec-2020	37	 1.00	 1.63	29	 1.07	 1.51	968.05	610.41	 0.50	6099.88	 1.05	4943.34
A12	Foci_processed_05-Dec-2020	101	 0.56	 1.10	80	 0.57	 1.14	892.39	659.92	 0.52	7085.32	 1.05	2339.63
A2	Foci_processed_05-Dec-2020	220	 1.03	 1.78	189	 1.08	 1.85	1066.34	735.76	 0.53	6243.89	 1.07	4554.03
A3	Foci_processed_05-Dec-2020	93	 1.13	 1.54	78	 1.18	 1.61	1053.01	668.62	 0.54	6106.42	 1.04	5355.73
A4	Foci_processed_05-Dec-2020	166	 1.25	 1.89	142	 1.23	 1.90	995.86	676.24	 0.53	6200.27	 1.07	5624.37
A5	Foci_processed_05-Dec-2020	394	 0.88	 1.58	345	 0.89	 1.61	942.70	626.84	 0.48	6690.56	 1.05	3975.66
A6	Foci_processed_05-Dec-2020	656	 1.02	 1.40	548	 1.07	 1.41	1004.03	698.20	 0.55	6596.08	 1.05	4662.82
A7	Foci_processed_05-Dec-2020	121	 1.05	 1.56	107	 1.05	 1.61	1050.74	678.63	 0.45	7325.41	 1.04	5169.50
A8	Foci_processed_05-Dec-2020	303	 2.02	 2.76	275	 2.15	 2.84	1264.62	798.06	 0.51	6607.15	 1.05	10490.75
A9	Foci_processed_05-Dec-2020	64	 0.95	 1.57	50	 0.98	 1.57	935.55	631.84	 0.49	6424.97	 1.07	3831.94
B1	Foci_processed_05-Dec-2020	342	 0.97	 1.59	302	 0.92	 1.42	1145.77	815.60	 0.52	7592.09	 1.05	4276.26
B10	Foci_processed_05-Dec-2020	106	 1.06	 1.63	91	 1.02	 1.62	1454.35	1011.61	 0.51	7907.38	 1.05	4908.33
B11	Foci_processed_05-Dec-2020	281	 1.26	 2.34	236	 1.39	 2.48	1371.65	982.79	 0.53	7937.13	 1.05	6558.07
B12	Foci_processed_05-Dec-2020	582	 1.25	 1.95	492	 1.17	 1.88	1363.87	1039.58	 0.53	7598.35	 1.06	5668.19
B2	Foci_processed_05-Dec-2020	680	 1.26	 1.74	604	 1.28	 1.78	1212.97	842.63	 0.50	7508.07	 1.05	5914.69
B3	Foci_processed_05-Dec-2020	528	 0.96	 1.51	466	 0.98	 1.52	1223.22	859.06	 0.50	7555.03	 1.06	4506.67
B4	Foci_processed_05-Dec-2020	355	 1.18	 1.75	312	 1.13	 1.69	1142.59	789.07	 0.48	7654.45	 1.05	5126.89
B5	Foci_processed_05-Dec-2020	594	 0.89	 1.41	513	 0.91	 1.43	1192.49	872.29	 0.53	7159.32	 1.07	4115.74
B6	Foci_processed_05-Dec-2020	208	 1.32	 1.94	166	 1.37	 1.97	1118.49	803.08	 0.49	8182.38	 1.04	5641.43
