Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_01-Oct-2020	491	 0.36	 0.90	417	 0.37	 0.88	620.62	469.09	 0.71	8513.44	 1.11	1606.10
A10	Foci_processed_01-Oct-2020	250	 0.50	 1.13	199	 0.56	 1.17	740.17	525.03	 0.70	8593.20	 1.09	2248.59
A11	Foci_processed_01-Oct-2020	220	 0.35	 1.07	178	 0.35	 0.92	655.85	444.64	 0.62	7801.20	 1.11	1306.97
A12	Foci_processed_01-Oct-2020	376	 0.40	 1.06	324	 0.40	 1.05	665.97	499.43	 0.59	8663.84	 1.10	1602.69
A2	Foci_processed_01-Oct-2020	89	 0.45	 0.90	77	 0.48	 0.94	548.95	389.35	 0.83	7580.44	 1.11	2108.62
A3	Foci_processed_01-Oct-2020	61	 0.41	 1.19	53	 0.42	 1.25	676.29	462.75	 0.62	7636.56	 1.09	1896.19
A4	Foci_processed_01-Oct-2020	195	 0.29	 0.85	163	 0.33	 0.92	656.20	480.93	 0.73	7312.12	 1.11	1373.31
A5	Foci_processed_01-Oct-2020	205	 0.75	 1.42	175	 0.73	 1.40	673.00	450.26	 0.61	9316.69	 1.05	2997.32
A6	Foci_processed_01-Oct-2020	327	 0.17	 0.69	266	 0.15	 0.53	670.46	518.68	 0.66	7445.97	 1.13	535.01
A7	Foci_processed_01-Oct-2020	100	 0.67	 1.47	84	 0.64	 1.52	695.27	463.23	 0.60	8955.55	 1.06	2439.32
A8	Foci_processed_01-Oct-2020	156	 0.63	 1.66	127	 0.74	 1.81	706.50	499.29	 0.71	7833.32	 1.10	2852.86
A9	Foci_processed_01-Oct-2020	66	 0.39	 1.11	51	 0.49	 1.24	632.90	440.52	 0.60	7764.44	 1.11	1930.98
B1	Foci_processed_01-Oct-2020	293	 0.46	 1.04	234	 0.44	 0.97	793.64	587.56	 0.65	8596.47	 1.09	1779.11
B10	Foci_processed_01-Oct-2020	167	 1.08	 2.44	150	 1.03	 2.00	978.84	679.19	 0.49	11174.30	 1.06	4342.45
B11	Foci_processed_01-Oct-2020	82	 0.74	 1.48	67	 0.67	 1.27	946.69	670.52	 0.53	10439.08	 1.05	2651.61
B12	Foci_processed_01-Oct-2020	543	 0.64	 1.26	467	 0.69	 1.30	961.34	722.00	 0.52	10064.94	 1.06	3064.04
B2	Foci_processed_01-Oct-2020	180	 0.50	 1.12	153	 0.50	 1.06	696.32	490.81	 0.57	9724.57	 1.07	2112.22
B3	Foci_processed_01-Oct-2020	144	 0.58	 1.33	119	 0.61	 1.40	769.91	514.45	 0.58	8832.72	 1.07	2376.08
B4	Foci_processed_01-Oct-2020	221	 0.35	 1.01	175	 0.38	 1.11	738.20	521.17	 0.56	9079.40	 1.06	1592.59
B5	Foci_processed_01-Oct-2020	360	 0.45	 1.29	311	 0.45	 1.09	769.18	574.84	 0.60	9109.21	 1.07	1905.63
B6	Foci_processed_01-Oct-2020	604	 0.33	 0.94	517	 0.32	 0.91	752.90	556.61	 0.61	8744.03	 1.09	1228.50
B7	Foci_processed_01-Oct-2020	151	 0.99	 1.75	131	 1.11	 1.84	868.30	578.66	 0.57	9963.64	 1.05	4206.95
B8	Foci_processed_01-Oct-2020	680	 0.82	 1.72	572	 0.79	 1.56	817.62	587.21	 0.57	10097.01	 1.07	3118.40
B9	Foci_processed_01-Oct-2020	108	 0.91	 1.51	85	 0.96	 1.48	935.93	662.30	 0.54	9775.08	 1.07	3615.71
C1	Foci_processed_01-Oct-2020	417	 0.65	 1.12	356	 0.71	 1.19	879.85	630.84	 0.56	10084.84	 1.06	3153.73
C10	Foci_processed_01-Oct-2020	270	 0.42	 1.56	230	 0.47	 1.67	868.48	670.58	 0.59	9359.59	 1.07	1790.21
C11	Foci_processed_01-Oct-2020	801	 0.43	 1.31	689	 0.42	 1.22	851.94	675.99	 0.51	10734.82	 1.07	1631.24
C12	Foci_processed_01-Oct-2020	589	 0.68	 1.66	517	 0.67	 1.50	1029.62	814.06	 0.58	9643.96	 1.07	2549.26
C2	Foci_processed_01-Oct-2020	551	 0.51	 1.11	460	 0.52	 1.15	797.00	558.67	 0.58	9921.41	 1.06	2192.48
C3	Foci_processed_01-Oct-2020	213	 0.90	 1.56	181	 0.95	 1.63	834.70	567.78	 0.57	9584.25	 1.05	3887.01
C4	Foci_processed_01-Oct-2020	269	 1.19	 2.07	240	 1.27	 2.12	899.04	617.74	 0.54	10598.69	 1.05	5009.80
C5	Foci_processed_01-Oct-2020	371	 0.54	 1.33	321	 0.50	 1.30	754.74	539.72	 0.58	9558.49	 1.06	1945.91
C6	Foci_processed_01-Oct-2020	82	 0.48	 1.65	72	 0.49	 1.70	794.56	594.66	 0.52	10732.15	 1.04	1897.22
C7	Foci_processed_01-Oct-2020	662	 0.35	 1.04	560	 0.32	 0.95	757.21	564.94	 0.56	9844.05	 1.06	1210.11
