Ion	A	Z	Energy	LET	Dose	Hist	Count	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
Photon	0	0	0.1	0	0.25	1000	0	27.018	21.062	8.753	8.999	6.868	3.047	0.931338	0.0720534	6.0758e-07	6.69869e-07	
Photon	0	0	0.1	0	0.5	1000	0	54.119	42.262	17.378	17.865	12.846	7.413	0.862308	0.149999	1.17859e-06	1.40231e-06	
Photon	0	0	0.1	0	1	1000	0	108.288	84.78	34.784	35.827	22.777	21.448	0.71995	0.334378	2.19579e-06	3.16195e-06	
Photon	0	0	0.1	0	2	1000	0	216.84	169.989	69.997	71.989	37.197	68.435	0.457092	0.801109	3.35644e-06	7.69978e-06	
Photon	0	0	0.1	0	3	1000	0	325.251	255.171	104.692	107.764	46.775	141.02	0.25885	1.39596	3.28994e-06	1.35759e-05	
Photon	0	0	0.1	0	4	1000	0	433.84	340.53	139.256	143.352	53.849	235.647	0.132554	2.10205	2.52358e-06	2.06126e-05	
Photon	0	0	0.1	0	5	1000	0	542.039	425.57	174.707	179.641	59.241	359.979	0.0592957	2.96404	1.57516e-06	2.92671e-05	
Photon	0	0	0.1	0	6	1000	0	650.44	510.623	209.795	215.821	63.296	513.285	0.0234535	3.97311	8.24587e-07	3.94551e-05	
