Hist	Tr_Tot	Tr_in	DSBs	DSBt	RIFs	NComb	PSurv	lPSurv	PMut*	PMut
1	231	187	66	70	53	21	0.578857	0.5467	2.93314e-06	5.06713e-06
2	228	180	74	79	63	18	0.555481	0.58792	3.00835e-06	5.41576e-06
3	226	180	72	75	57	20	0.563831	0.573	2.98618e-06	5.29623e-06
4	224	175	69	70	52	25	0.567168	0.5671	2.99445e-06	5.27966e-06
5	222	176	53	54	44	16	0.656574	0.42072	2.55952e-06	3.8983e-06
6	220	164	88	92	65	36	0.467031	0.76136	3.31871e-06	7.10597e-06
7	218	178	69	69	55	15	0.600604	0.50982	2.81796e-06	4.69188e-06
8	216	168	69	75	52	28	0.54129	0.6138	3.09688e-06	5.7213e-06
9	214	161	82	84	65	26	0.516789	0.66012	3.16433e-06	6.12306e-06
10	225	181	92	94	67	46	0.43827	0.82492	3.39668e-06	7.7502e-06
11	211	155	71	72	56	19	0.577492	0.54906	2.93006e-06	5.07376e-06
12	209	162	54	57	47	11	0.660961	0.41406	2.51296e-06	3.80198e-06
13	207	163	52	54	43	14	0.663305	0.41052	2.51528e-06	3.79204e-06
14	204	165	58	60	46	15	0.635527	0.4533	2.65895e-06	4.18385e-06
15	202	162	69	73	53	28	0.548132	0.60124	3.07414e-06	5.6084e-06
16	244	197	86	88	66	24	0.509136	0.67504	3.17833e-06	6.24259e-06
17	195	148	80	82	61	35	0.499844	0.69346	3.24317e-06	6.48837e-06
18	192	149	65	69	51	38	0.534128	0.62712	3.1588e-06	5.91395e-06
19	208	158	79	81	58	38	0.495355	0.70248	3.26504e-06	6.59132e-06
20	221	173	67	69	55	18	0.591484	0.52512	2.86946e-06	4.85128e-06
21	224	176	60	64	50	23	0.594984	0.51922	2.87658e-06	4.83471e-06
22	221	183	56	56	45	14	0.655026	0.42308	2.55783e-06	3.90493e-06
23	228	178	77	79	59	25	0.536001	0.62362	3.10221e-06	5.78769e-06
24	206	163	58	59	47	15	0.639531	0.44702	2.6396e-06	4.12741e-06
25	205	162	78	80	62	22	0.540857	0.6146	3.07463e-06	5.68474e-06
26	194	157	55	55	42	17	0.649144	0.4321	2.60169e-06	4.00788e-06
27	212	172	65	65	56	10	0.631789	0.4592	2.65378e-06	4.20043e-06
