Well	Directory	num_nuc	avg_nfoci	std_nfoci	num_nuc_no_outl	avg_foci_no_outl	std_foci_no_outl	avg_fitc	avg_fitc_bg	avg_nuc_area	avg_nuc_dapi	avg_p2a	spot_fitc_sum
A1	Foci_processed_15-Nov-2019	248	 1.54	 1.98	199	 1.65	 2.06	1975.21	1385.88	 0.56	22832.08	 1.07	12589.49
A10	Foci_processed_15-Nov-2019	193	 1.61	 2.14	168	 1.63	 2.12	2097.83	1394.39	 0.58	19902.63	 1.09	14434.69
A11	Foci_processed_15-Nov-2019	470	 2.12	 2.62	401	 1.94	 2.40	1895.77	1370.24	 0.61	17732.23	 1.16	14329.59
A12	Foci_processed_15-Nov-2019	115	 1.93	 2.13	102	 1.93	 2.19	2282.98	1484.56	 0.58	26367.27	 1.05	16550.67
A2	Foci_processed_15-Nov-2019	632	 1.89	 2.44	534	 1.89	 2.38	2070.17	1393.98	 0.53	27310.66	 1.04	15427.60
A3	Foci_processed_15-Nov-2019	454	 1.79	 2.30	389	 1.81	 2.38	2127.86	1419.50	 0.52	26181.01	 1.06	15326.25
A4	Foci_processed_15-Nov-2019	685	 1.51	 2.02	575	 1.53	 2.02	2147.10	1437.59	 0.52	26964.25	 1.06	13274.90
A5	Foci_processed_15-Nov-2019	644	 1.88	 2.35	536	 1.89	 2.26	2161.26	1406.42	 0.53	24779.01	 1.06	16723.13
A6	Foci_processed_15-Nov-2019	432	 1.73	 2.11	366	 1.71	 2.08	2229.03	1452.55	 0.55	26143.73	 1.06	14821.45
A7	Foci_processed_15-Nov-2019	442	 1.67	 2.20	380	 1.68	 2.09	2314.97	1441.66	 0.54	27202.51	 1.05	15730.79
A8	Foci_processed_15-Nov-2019	235	 2.08	 2.31	194	 1.96	 2.13	2143.90	1543.67	 0.58	18901.94	 1.12	15776.89
A9	Foci_processed_15-Nov-2019	154	 1.56	 2.00	125	 1.59	 2.00	1941.94	1362.72	 0.57	19219.13	 1.11	12749.54
B1	Foci_processed_15-Nov-2019	542	 2.21	 2.40	468	 2.24	 2.33	2534.14	1696.17	 0.52	28842.77	 1.04	20799.22
B10	Foci_processed_15-Nov-2019	398	 2.23	 2.16	323	 2.24	 2.08	2979.51	2028.56	 0.63	23802.39	 1.07	24495.91
B11	Foci_processed_15-Nov-2019	801	 2.58	 2.39	671	 2.57	 2.19	2884.42	2034.75	 0.71	21131.45	 1.09	26950.77
B12	Foci_processed_15-Nov-2019	481	 3.18	 3.02	406	 3.49	 3.06	2755.32	1942.73	 0.70	21751.86	 1.06	31165.52
B2	Foci_processed_15-Nov-2019	166	 2.10	 2.73	140	 2.35	 2.77	2389.35	1577.53	 0.54	26860.68	 1.04	21964.37
B3	Foci_processed_15-Nov-2019	801	 2.15	 2.09	678	 2.28	 2.11	2554.17	1656.29	 0.54	28920.71	 1.04	22345.00
B4	Foci_processed_15-Nov-2019	801	 2.06	 2.10	663	 2.20	 2.15	2717.88	1667.90	 0.56	26554.42	 1.05	24641.53
B5	Foci_processed_15-Nov-2019	801	 2.18	 2.14	690	 2.25	 2.17	2702.22	1682.36	 0.53	29515.77	 1.04	23088.44
B6	Foci_processed_15-Nov-2019	801	 2.15	 2.12	663	 2.16	 2.06	3166.42	1945.43	 0.59	25445.80	 1.07	25515.02
B7	Foci_processed_15-Nov-2019	801	 2.60	 2.44	680	 2.68	 2.42	2644.77	1731.47	 0.54	29214.25	 1.04	26753.04
B8	Foci_processed_16-Nov-2019	567	 2.38	 2.60	487	 2.44	 2.51	2567.87	1674.87	 0.54	27043.64	 1.04	23377.60
B9	Foci_processed_16-Nov-2019	363	 2.61	 2.07	307	 2.80	 1.93	3036.22	1984.85	 0.57	26942.48	 1.04	28610.84
C1	Foci_processed_16-Nov-2019	453	 2.68	 2.76	372	 2.91	 2.63	2712.82	1786.92	 0.62	22202.17	 1.07	28987.71
C10	Foci_processed_16-Nov-2019	607	 2.06	 2.38	532	 2.13	 2.36	3142.99	2148.70	 0.54	29238.47	 1.04	23403.30
C11	Foci_processed_16-Nov-2019	801	 1.97	 2.07	675	 1.93	 1.96	3473.34	2484.10	 0.69	20783.85	 1.13	23081.39
C12	Foci_processed_16-Nov-2019	322	 2.19	 2.38	286	 2.26	 2.35	3222.18	2285.09	 0.55	28507.19	 1.03	23276.34
C2	Foci_processed_16-Nov-2019	801	 2.30	 2.17	685	 2.41	 2.16	2909.28	1776.34	 0.52	29860.86	 1.03	27469.64
C3	Foci_processed_16-Nov-2019	801	 2.20	 2.38	684	 2.26	 2.40	3204.04	1952.07	 0.58	24457.57	 1.08	28819.93
C4	Foci_processed_16-Nov-2019	440	 2.65	 2.70	381	 2.83	 2.68	2698.90	1724.57	 0.52	30262.32	 1.04	27669.50
C5	Foci_processed_16-Nov-2019	242	 2.60	 2.99	207	 2.65	 2.94	2543.74	1685.64	 0.52	28639.31	 1.04	26441.70
C6	Foci_processed_16-Nov-2019	496	 2.08	 2.88	430	 2.12	 2.84	2806.98	1939.69	 0.50	30555.78	 1.04	21546.86
C7	Foci_processed_16-Nov-2019	491	 2.01	 2.36	403	 2.13	 2.33	2735.65	1783.49	 0.52	28415.30	 1.04	22352.79
C8	Foci_processed_16-Nov-2019	491	 2.54	 2.75	421	 2.65	 2.76	2780.72	1844.68	 0.53	30461.06	 1.03	26392.31
C9	Foci_processed_16-Nov-2019	457	 2.47	 2.82	381	 2.51	 2.85	2739.02	1865.50	 0.53	29388.19	 1.03	25974.98
D1	Foci_processed_16-Nov-2019	239	 2.44	 2.55	201	 2.71	 2.57	3437.79	2418.18	 0.56	24959.78	 1.05	30512.30
D10	Foci_processed_16-Nov-2019	801	 1.80	 1.89	652	 1.82	 1.90	3779.30	2705.07	 0.69	22081.60	 1.11	23698.52
D11	Foci_processed_16-Nov-2019	274	 1.64	 2.19	241	 1.71	 2.15	3758.85	2859.35	 0.55	29364.56	 1.04	18750.61
D12	Foci_processed_16-Nov-2019	272	 2.22	 2.69	223	 2.44	 2.70	3474.64	2772.54	 0.63	25036.91	 1.05	23517.15
D2	Foci_processed_16-Nov-2019	646	 2.08	 2.17	550	 2.21	 2.19	3048.23	1972.92	 0.53	28502.83	 1.04	25169.87
D3	Foci_processed_16-Nov-2019	801	 2.12	 2.27	693	 2.25	 2.28	3155.07	2144.85	 0.52	31106.04	 1.04	26219.19
D4	Foci_processed_16-Nov-2019	801	 1.93	 1.95	699	 2.02	 1.91	3032.25	2000.76	 0.52	28748.13	 1.04	23896.92
D5	Foci_processed_16-Nov-2019	801	 1.77	 1.93	679	 1.69	 1.82	3479.35	2489.35	 0.54	28298.38	 1.07	23299.13
D6	Foci_processed_16-Nov-2019	801	 2.10	 2.19	680	 2.26	 2.23	3291.84	2228.68	 0.54	28372.04	 1.04	26856.67
D7	Foci_processed_16-Nov-2019	215	 2.35	 2.62	185	 2.43	 2.59	3291.82	2422.21	 0.51	31503.36	 1.04	25616.78
D8	Foci_processed_16-Nov-2019	662	 1.84	 1.90	552	 1.87	 1.92	3229.23	2335.30	 0.57	27295.25	 1.05	20952.51
D9	Foci_processed_16-Nov-2019	801	 1.93	 2.24	692	 2.06	 2.27	3534.32	2621.31	 0.51	31786.95	 1.04	23764.84
E1	Foci_processed_16-Nov-2019	120	 2.56	 2.76	100	 2.67	 2.75	2307.40	1549.17	 0.60	22841.13	 1.07	24025.48
E10	Foci_processed_16-Nov-2019	155	 1.77	 2.41	133	 1.88	 2.51	2769.35	1987.32	 0.58	27347.25	 1.06	18188.60
E11	Foci_processed_16-Nov-2019	75	 2.08	 2.73	63	 2.03	 2.69	2990.99	2137.09	 0.53	27948.22	 1.05	21217.08
E12	Foci_processed_16-Nov-2019	228	 1.61	 2.09	198	 1.60	 2.05	3035.89	2193.50	 0.54	29645.55	 1.04	16469.64
E2	Foci_processed_16-Nov-2019	270	 1.23	 1.79	227	 1.27	 1.80	2292.89	1597.88	 0.49	30409.13	 1.04	12201.90
E3	Foci_processed_16-Nov-2019	606	 2.41	 2.60	534	 2.46	 2.60	2623.86	1633.54	 0.51	27310.11	 1.04	28479.27
E4	Foci_processed_16-Nov-2019	128	 1.70	 2.58	112	 1.76	 2.69	2591.54	1704.10	 0.50	29590.86	 1.04	17098.64
E5	Foci_processed_16-Nov-2019	145	 3.05	 3.13	124	 3.39	 3.21	2903.61	1737.82	 0.53	27440.12	 1.03	38584.94
E6	Foci_processed_16-Nov-2019	381	 2.36	 2.73	329	 2.50	 2.76	2674.14	1753.59	 0.52	28614.49	 1.03	25302.46
E7	Foci_processed_16-Nov-2019	648	 1.93	 2.20	533	 2.01	 2.19	2738.77	1814.89	 0.53	27242.73	 1.05	22299.84
E8	Foci_processed_16-Nov-2019	801	 2.03	 2.05	673	 2.06	 2.08	3089.86	1989.52	 0.56	26862.99	 1.06	24391.25
E9	Foci_processed_16-Nov-2019	801	 1.86	 2.14	689	 1.86	 2.12	2573.09	1767.09	 0.53	28647.04	 1.04	18459.40
F1	Foci_processed_16-Nov-2019	413	 2.47	 2.79	369	 2.53	 2.78	2915.07	1945.69	 0.44	31197.09	 1.05	26844.46
F10	Foci_processed_16-Nov-2019	303	 2.63	 2.92	263	 2.44	 2.67	2787.29	1803.45	 0.53	27806.32	 1.06	25918.77
F11	Foci_processed_16-Nov-2019	147	 1.80	 2.18	122	 1.89	 2.20	2936.45	1962.41	 0.55	27772.85	 1.04	19479.64
F12	Foci_processed_16-Nov-2019	139	 2.19	 2.93	116	 2.39	 3.01	2533.47	1849.40	 0.63	22857.83	 1.08	23334.24
F2	Foci_processed_16-Nov-2019	313	 2.32	 2.79	264	 2.42	 2.89	2650.50	1734.19	 0.47	29572.88	 1.04	24274.20
